"","modelName","subject_Id","protein_Id","contrast","sigma","df","diff","FDR","std.error","statistic","p.value","conf.low","conf.high","avgAbd",".group"
"703","WaldTest","sp|P07948|LYN_HUMAN","sp|P07948|LYN_HUMAN","BAPvsDMSO",0.603608421388478,4,-0.0667414187279435,0.977090928979197,0.522740226860644,-0.127676071781895,0.904566759191129,-1.51810096288516,1.38461812542928,21.2559905540501,1
"704","WaldTest","sp|P07954|FUMH_HUMAN","sp|P07954|FUMH_HUMAN","BAPvsDMSO",0.144484277510135,10,0.126915344581018,0.625109956299263,0.0834180365141452,1.52143768763362,0.159121451468673,-0.058951623532559,0.312782312694594,29.0906661517512,1
"705","WaldTest","sp|P07992|ERCC1_HUMAN","sp|P07992|ERCC1_HUMAN","BAPvsDMSO",1.23210070332824,8,-0.27204904300541,0.933065137137195,0.779248905842529,-0.349117003521831,0.736012513252908,-2.0690002422316,1.52490215622079,20.288212961436,1
"706","WaldTest","sp|P07996|TSP1_HUMAN","sp|P07996|TSP1_HUMAN","BAPvsDMSO",0.438110127170081,10,-0.282227647405158,0.730938801966902,0.252942999856348,-1.11577567896895,0.290612233607298,-0.845819772723045,0.281364477912728,24.2714009138303,1
"707","WaldTest","sp|P08133|ANXA6_HUMAN","sp|P08133|ANXA6_HUMAN","BAPvsDMSO",0.13564217991228,10,-0.0104825901696564,0.976478629603332,0.0783130490858227,-0.133854961491393,0.896172805576847,-0.184974937455286,0.164009757115973,30.2254559139416,1
"708","WaldTest","sp|P08134|RHOC_HUMAN","sp|P08134|RHOC_HUMAN","BAPvsDMSO",0.368681021257632,9,0.391044571526158,0.565716892018211,0.223247444911939,1.75161947174987,0.113753452787306,-0.113976235057782,0.896065378110098,23.0784399482648,1
"709","WaldTest","sp|P08174|DAF_HUMAN","sp|P08174|DAF_HUMAN","BAPvsDMSO",0.492508883572851,5,0.0325288214278219,0.988198596045219,0.376159873235131,0.0864760537801668,0.934444240238046,-0.934420916005663,0.999478558861307,21.9708790393916,1
"710","WaldTest","sp|P08183|MDR1_HUMAN","sp|P08183|MDR1_HUMAN","BAPvsDMSO",0.531258033344625,10,0.507041127196494,0.583198620168042,0.306721968560671,1.65309687328836,0.129316804958165,-0.176378007711249,1.19046026210424,26.5939501141913,1
"711","WaldTest","sp|P08195|4F2_HUMAN","sp|P08195|4F2_HUMAN","BAPvsDMSO",0.333183601691059,10,0.539132958084807,0.3652253847337,0.192363642125902,2.80267597414248,0.0187084672476485,0.110520053354501,0.967745862815112,28.878719106476,1
"712","WaldTest","sp|P08236|BGLR_HUMAN","sp|P08236|BGLR_HUMAN","BAPvsDMSO",0.739942293781796,10,0.619514657476881,0.639005960554935,0.427205882499709,1.45015479153029,0.177645378873738,-0.332359367117804,1.57138868207157,22.8863883455786,1
"713","WaldTest","sp|P08237|PFKAM_HUMAN","sp|P08237|PFKAM_HUMAN","BAPvsDMSO",3.05573587984616,1,3.07877566195817,0.853675192358766,3.74249684716885,0.822652840519352,0.561749780209094,-44.4741555026575,50.6317068265738,24.7856983432929,1
"714","WaldTest","sp|P08238|HS90B_HUMAN","sp|P08238|HS90B_HUMAN","BAPvsDMSO",0.124808828741714,10,0.0274264424322514,0.92867411922221,0.0720584108712706,0.38061403381831,0.711449931324601,-0.133129702442417,0.18798258730692,34.8918095688758,1
"715","WaldTest","sp|P08243|ASNS_HUMAN","sp|P08243|ASNS_HUMAN","BAPvsDMSO",0.72557466748429,10,0.620355473930621,0.634837362427171,0.418910729589228,1.48087749993638,0.169444593305247,-0.313035798181054,1.5537467460423,25.3096075933922,1
"716","WaldTest","sp|P08263|GSTA1_HUMAN","sp|P08263|GSTA1_HUMAN","BAPvsDMSO",0.202854961392199,10,0.206355033178113,0.560478742447276,0.117118366566237,1.76193571707139,0.108562651683762,-0.0546009496492902,0.467311016005516,30.3281947913164,1
"717","WaldTest","sp|P08319|ADH4_HUMAN","sp|P08319|ADH4_HUMAN","BAPvsDMSO",0.250574383003644,10,0.142514146453142,0.773086747505133,0.144669187479178,0.985103662614084,0.347807393963321,-0.179828890854501,0.464857183760785,27.6749740869224,1
"718","WaldTest","sp|P08397|HEM3_HUMAN","sp|P08397|HEM3_HUMAN","BAPvsDMSO",0.404776256892504,10,0.394027919283753,0.576881061313784,0.233697680878457,1.68605832031633,0.122682143053121,-0.126682963100626,0.914738801668132,25.196376273383,1
"719","WaldTest","sp|P08559|ODPA_HUMAN","sp|P08559|ODPA_HUMAN","BAPvsDMSO",0.146806877053296,10,0.159748156113634,0.542656615952149,0.0847589899856086,1.88473406939793,0.088828928493706,-0.0291066425284157,0.348602954755684,28.4100801607685,1
"720","WaldTest","sp|P08574|CY1_HUMAN","sp|P08574|CY1_HUMAN","BAPvsDMSO",0.441036945074464,10,0.113105153876371,0.908418052561809,0.254632798961312,0.444189257384537,0.6663637253683,-0.454252078479338,0.68046238623208,26.0733180467969,1
"721","WaldTest","sp|P08579|RU2B_HUMAN","sp|P08579|RU2B_HUMAN","BAPvsDMSO",0.199069826937793,10,-0.0351070356039391,0.942506758095172,0.114933018170067,-0.305456483810344,0.766282087210009,-0.29119375876471,0.220979687556832,26.715996369972,1
"722","WaldTest","sp|P08621|RU17_HUMAN","sp|P08621|RU17_HUMAN","BAPvsDMSO",0.150844968995115,10,0.094940554274336,0.739834145084557,0.0870903834552303,1.09013820478975,0.301223375768201,-0.0991089127366452,0.288990021285317,29.2934234717439,1
"723","WaldTest","sp|P08670|VIME_HUMAN","sp|P08670|VIME_HUMAN","BAPvsDMSO",0.669634892217602,8,0.341192611248266,0.818994033269782,0.423514292025796,0.805622425671255,0.443745012705833,-0.635433097481285,1.31781831997782,21.6685235122336,1
"724","WaldTest","sp|P08697|A2AP_HUMAN","sp|P08697|A2AP_HUMAN","BAPvsDMSO",0.563586627153163,10,-0.557550908583736,0.572939304980829,0.325386890898552,-1.71350144759694,0.117393989247926,-1.28255808212182,0.167456264954347,23.8331763976291,1
"725","WaldTest","sp|P08708|RS17_HUMAN","sp|P08708|RS17_HUMAN","BAPvsDMSO",0.315726938277405,10,0.0802962936834776,0.909800140108408,0.182285032804876,0.440498555739513,0.668945527908288,-0.325860070044659,0.486452657411614,29.3220487261891,1
"726","WaldTest","sp|P08754|GNAI3_HUMAN","sp|P08754|GNAI3_HUMAN","BAPvsDMSO",0.407776496311898,10,0.471726080254778,0.521333225360612,0.235429869914877,2.00367982374258,0.072939322434387,-0.0528443598206326,0.996296520330189,25.1299978143712,1
"727","WaldTest","sp|P08758|ANXA5_HUMAN","sp|P08758|ANXA5_HUMAN","BAPvsDMSO",0.0608667962998585,10,-0.0100170848389516,0.949415228698805,0.0351414612284334,-0.28505032200672,0.78142195780189,-0.0883171399175934,0.0682829702396902,32.2762370108901,1
"728","WaldTest","sp|P08833|IBP1_HUMAN","sp|P08833|IBP1_HUMAN","BAPvsDMSO",0.587697974448764,6,1.72012033340279,0.312009958538662,0.479853386755566,3.58467894752821,0.0115777306875232,0.545961394538544,2.89427927226703,23.4087412969907,1
"729","WaldTest","sp|P08865|RSSA_HUMAN","sp|P08865|RSSA_HUMAN","BAPvsDMSO",0.0736487629039322,10,0.124136071522424,0.336919037320116,0.0425211330880682,2.91939707404592,0.0153162764594973,0.0293930828584197,0.218879060186427,31.3405602893102,1
"730","WaldTest","sp|P09001|RM03_HUMAN","sp|P09001|RM03_HUMAN","BAPvsDMSO",0.375953208091999,10,0.296338744001098,0.661849122255226,0.217056685894619,1.3652596914014,0.202095523285571,-0.187293690924083,0.779971178926279,25.6681934717928,1
"731","WaldTest","sp|P09012|SNRPA_HUMAN","sp|P09012|SNRPA_HUMAN","BAPvsDMSO",0.462350766207819,10,0.158191304709479,0.85610660721375,0.266938339330114,0.592613654173703,0.566598364844783,-0.436584380236644,0.752966989655602,27.0371358210101,1
"732","WaldTest","sp|P09104|ENOG_HUMAN","sp|P09104|ENOG_HUMAN","BAPvsDMSO",0.266531258399801,10,-0.21708645420568,0.645625420097633,0.153881893784575,-1.41073422523372,0.188665458550496,-0.559956680364317,0.125783771952956,27.2413011530799,1
"733","WaldTest","sp|P09110|THIK_HUMAN","sp|P09110|THIK_HUMAN","BAPvsDMSO",0.355814115986441,10,0.0842105906959162,0.920703901988313,0.205429375646241,0.409924775514729,0.690504796386925,-0.373514582520755,0.541935763912588,27.2676322421764,1
"734","WaldTest","sp|P09132|SRP19_HUMAN","sp|P09132|SRP19_HUMAN","BAPvsDMSO",0.549001172849243,10,-0.0394489113547907,0.977090928979197,0.316965974929931,-0.124457873951649,0.903419015515776,-0.745693114853877,0.666795292144295,24.7083785421747,1
"735","WaldTest","sp|P09234|RU1C_HUMAN","sp|P09234|RU1C_HUMAN","BAPvsDMSO",0.937255449092785,9,0.0399038447319742,0.990201132122483,0.567536358465115,0.0703106402555299,0.945483938877338,-1.2439525937183,1.32376028318224,22.9913052117213,1
"736","WaldTest","sp|P09327|VILI_HUMAN","sp|P09327|VILI_HUMAN","BAPvsDMSO",0.0977621287327109,10,0.0835615918593848,0.634837362427171,0.0564429913403815,1.48046001593827,0.169553801124116,-0.042201230068444,0.209324413787214,32.2376470471564,1
"737","WaldTest","sp|P09382|LEG1_HUMAN","sp|P09382|LEG1_HUMAN","BAPvsDMSO",0.503084440458368,10,-0.2135148759366,0.828993604112719,0.290455937123751,-0.735102467007346,0.479162021626009,-0.860691034232111,0.433661282358912,26.0438335449482,1
"738","WaldTest","sp|P09417|DHPR_HUMAN","sp|P09417|DHPR_HUMAN","BAPvsDMSO",0.441234476143397,10,0.299627471887181,0.712665474944266,0.254746843577134,1.17617736761656,0.266764388652805,-0.267983867707901,0.867238811482262,27.6539800736753,1
"739","WaldTest","sp|P09429|HMGB1_HUMAN","sp|P09429|HMGB1_HUMAN","BAPvsDMSO",0.215402616783302,10,-0.0233173548054174,0.965188519403494,0.124362758783989,-0.187494673111251,0.855022487030677,-0.300414849392221,0.253780139781386,30.321439634764,1
"740","WaldTest","sp|P09455|RET1_HUMAN","sp|P09455|RET1_HUMAN","BAPvsDMSO",0.283789323686462,10,0.044848031519183,0.950962790593962,0.163845842423521,0.273720900425759,0.78986956567645,-0.320223255721084,0.40991931875945,25.3810370593725,1
"741","WaldTest","sp|P09493|TPM1_HUMAN","sp|P09493|TPM1_HUMAN","BAPvsDMSO",1.0698341125803,6,-0.818828290109733,0.765606820190987,0.78129636833167,-1.04803800874975,0.334991462041235,-2.73059163303702,1.09293505281756,22.6307225794121,1
"742","WaldTest","sp|P09496|CLCA_HUMAN","sp|P09496|CLCA_HUMAN","BAPvsDMSO",1.38474280539971,10,-0.238203693028567,0.945301210709821,0.799481631455923,-0.297947674663617,0.771841473082489,-2.01955977752488,1.54315239146775,24.9454171946898,1
"743","WaldTest","sp|P09497|CLCB_HUMAN","sp|P09497|CLCB_HUMAN","BAPvsDMSO",0.562005678609426,9,-0.9917041008707,0.362743584267882,0.340311338369326,-2.91410831511715,0.0171958877287178,-1.76154183254431,-0.221866369197086,22.9656607625246,1
"744","WaldTest","sp|P09525|ANXA4_HUMAN","sp|P09525|ANXA4_HUMAN","BAPvsDMSO",0.0706252247147952,10,-0.011537577875402,0.949426044876998,0.0407754925006648,-0.282953734408331,0.78298303677682,-0.102391036925008,0.0793158811742043,31.5849737989827,1
"745","WaldTest","sp|P09543|CN37_HUMAN","sp|P09543|CN37_HUMAN","BAPvsDMSO",0.198644273620525,10,-0.0194059268994551,0.971115261442803,0.114687324847788,-0.169207250454317,0.869007433459152,-0.274945211223181,0.236133357424271,29.4820819359751,1
"746","WaldTest","sp|P09601|HMOX1_HUMAN","sp|P09601|HMOX1_HUMAN","BAPvsDMSO",1.05199546581667,10,1.07255172621035,0.560478742447276,0.607369865375519,1.76589552322822,0.107868098597095,-0.280752668358513,2.42585612077922,22.7894246306503,1
"747","WaldTest","sp|P09622|DLDH_HUMAN","sp|P09622|DLDH_HUMAN","BAPvsDMSO",0.324581499906192,10,-0.168363150215891,0.795533146513812,0.187397216344812,-0.898429301671702,0.390076272964349,-0.585910168707844,0.249183868276063,27.708888673157,1
"748","WaldTest","sp|P09651|ROA1_HUMAN","sp|P09651|ROA1_HUMAN","BAPvsDMSO",0.213304103509618,10,0.0902521510870831,0.829598256149022,0.12315118158053,0.73285655832759,0.480471680046728,-0.184145781260511,0.364650083434678,32.1576203193597,1
"749","WaldTest","sp|P09661|RU2A_HUMAN","sp|P09661|RU2A_HUMAN","BAPvsDMSO",0.174229787905682,10,0.249366337301018,0.440709572407222,0.100591614948197,2.47899725468607,0.0325987554473673,0.0252342518508975,0.473498422751139,27.2434380381227,1
"750","WaldTest","sp|P09668|CATH_HUMAN","sp|P09668|CATH_HUMAN","BAPvsDMSO",0.229478547838885,10,0.203462544671422,0.621251953966425,0.132489501368025,1.53568805505767,0.155627034076065,-0.0917424608069623,0.498667550149807,27.2653578099647,1
"751","WaldTest","sp|P09669|COX6C_HUMAN","sp|P09669|COX6C_HUMAN","BAPvsDMSO",0.675350655532943,10,0.750885982377017,0.535081644458966,0.389913882769335,1.9257739094692,0.0830127080037273,-0.117896288750159,1.61966825350419,25.0343922379252,1
"752","WaldTest","sp|P09874|PARP1_HUMAN","sp|P09874|PARP1_HUMAN","BAPvsDMSO",0.194047094277616,10,-0.0455888522921899,0.921377913837209,0.112033142116646,-0.406922910764422,0.692637721792699,-0.29521424895239,0.20403654436801,27.8352492521933,1
"753","WaldTest","sp|P09960|LKHA4_HUMAN","sp|P09960|LKHA4_HUMAN","BAPvsDMSO",0.145568324709019,10,0.12033483559737,0.642927336224718,0.0840439114562351,1.43180908066176,0.182703393312142,-0.0669266687911617,0.307596339985902,29.0435837811695,1
"754","WaldTest","sp|P09972|ALDOC_HUMAN","sp|P09972|ALDOC_HUMAN","BAPvsDMSO",0.136169712759304,10,-0.121954465775906,0.617182383430994,0.0786176203170583,-1.5512357825647,0.151891343054241,-0.297125440055049,0.053216508503237,30.2164296195104,1
"755","WaldTest","sp|P0C0L5|CO4B_HUMAN","sp|P0C0L5|CO4B_HUMAN","BAPvsDMSO",0.199421129467861,10,0.0190380433430367,0.972259683495799,0.115135842780369,0.165352881286094,0.871961218993468,-0.237500601212086,0.27557668789816,29.1153743831422,1
"756","WaldTest","sp|P0C7P0|CISD3_HUMAN","sp|P0C7P0|CISD3_HUMAN","BAPvsDMSO",0.681130090320252,7,-0.66771609923051,0.645625420097633,0.456915955042996,-1.46135430785663,0.187305174400923,-1.74815064746486,0.412718449003837,23.7978579789533,1
"757","WaldTest","sp|P0DMN0|ST1A4_HUMAN","sp|P0DMN0|ST1A4_HUMAN","BAPvsDMSO",0.118615979485932,10,0.287214734288756,0.195860199163891,0.0684829676863941,4.193958643907,0.00184631505246998,0.134625173287381,0.439804295290132,30.2674574700835,1
"758","WaldTest","sp|P0DMV9|HS71B_HUMAN","sp|P0DMV9|HS71B_HUMAN","BAPvsDMSO",0.0608434333060846,10,0.0919229001753578,0.406250862402143,0.035127972597689,2.61680061152762,0.0257386527066736,0.0136528996389378,0.170192900711778,32.517885173296,1
"759","WaldTest","sp|P0DP25|CALM3_HUMAN","sp|P0DP25|CALM3_HUMAN","BAPvsDMSO",0.344761661849771,10,0.0732834955834702,0.929159291200244,0.199048238275228,0.368169526233835,0.720420649155563,-0.370223617536987,0.516790608703927,31.065758019455,1
"760","WaldTest","sp|P0DPI2|GAL3A_HUMAN","sp|P0DPI2|GAL3A_HUMAN","BAPvsDMSO",0.456119665552473,10,0.0890505713111529,0.935096562697096,0.263340811689402,0.3381571232346,0.742236835769229,-0.497709322527606,0.675810465149912,26.5059313016305,1
"761","WaldTest","sp|P0DUB6|AMY1A_HUMAN","sp|P0DUB6|AMY1A_HUMAN","BAPvsDMSO",0.962622846659063,10,-0.415438373746223,0.826834815890266,0.555770559646694,-0.74749978482185,0.471973395987153,-1.65377235048518,0.822895602992731,23.238376582808,1
"762","WaldTest","sp|P10109|ADX_HUMAN","sp|P10109|ADX_HUMAN","BAPvsDMSO",0.377330783161309,10,0.537471953670402,0.440709572407222,0.217852029231714,2.46714228720234,0.0332672253753949,0.0520673833551698,1.02287652398563,26.7056362890819,1
"763","WaldTest","sp|P10155|RO60_HUMAN","sp|P10155|RO60_HUMAN","BAPvsDMSO",0.208252538844058,10,0.109418246512298,0.790711504153941,0.12023465936104,0.910039144234924,0.384212217212935,-0.15848126936537,0.377317762389966,27.0725378639466,1
"764","WaldTest","sp|P10253|LYAG_HUMAN","sp|P10253|LYAG_HUMAN","BAPvsDMSO",0.0684915672633537,10,0.121904270336736,0.312009958538662,0.0395436247967166,3.08277935984406,0.0115856547261803,0.0337955835788038,0.210012957094668,28.84558630576,1
"765","WaldTest","sp|P10301|RRAS_HUMAN","sp|P10301|RRAS_HUMAN","BAPvsDMSO",0.981039248837534,4,-0.780212291424373,0.803162939680435,0.849604911602908,-0.918323659349362,0.410412871585846,-3.13909368959627,1.57866910674752,20.4476630767906,1
"766","WaldTest","sp|P10321|HLAC_HUMAN","sp|P10321|HLAC_HUMAN","BAPvsDMSO",0.53031319441797,10,0.324476256420434,0.748665506668853,0.306176465552025,1.05976877039003,0.314175706177589,-0.35772742203987,1.00667993488074,25.4483536650458,1
"767","WaldTest","sp|P10398|ARAF_HUMAN","sp|P10398|ARAF_HUMAN","BAPvsDMSO",0.979866868205072,5,-0.0402260597427465,0.993394923581795,0.74838568242151,-0.053750440030586,0.95921551021764,-1.96401270102577,1.88356058154027,21.1049602669528,1
"768","WaldTest","sp|P10412|H14_HUMAN","sp|P10412|H14_HUMAN","BAPvsDMSO",0.335588191234248,10,0.39611949608678,0.504616520282064,0.193751932545953,2.04446732934047,0.0681362679599013,-0.0355867124662815,0.827825704639841,30.7920406556583,1
"769","WaldTest","sp|P10451|OSTP_HUMAN","sp|P10451|OSTP_HUMAN","BAPvsDMSO",0.472971148836769,8,1.20666267352657,0.226411032794117,0.305301563780233,3.95236322600422,0.00422199858951061,0.502636004965059,1.91068934208809,22.715812641835,1
"770","WaldTest","sp|P10515|ODP2_HUMAN","sp|P10515|ODP2_HUMAN","BAPvsDMSO",0.204572266349929,10,0.1871187046919,0.602717371818379,0.118109853045863,1.5842768394542,0.144213435404757,-0.076046447681977,0.450283857065777,29.1191124534928,1
"771","WaldTest","sp|P10586|PTPRF_HUMAN","sp|P10586|PTPRF_HUMAN","BAPvsDMSO",0.36185671630044,10,-0.0682056156831252,0.938630147849209,0.208918072564133,-0.3264706343784,0.75079831457149,-0.533704090045357,0.397292858679107,25.366932814843,1
"772","WaldTest","sp|P10599|THIO_HUMAN","sp|P10599|THIO_HUMAN","BAPvsDMSO",0.179461231891753,10,0.169360628336155,0.591040008052545,0.103611990541806,1.63456591703854,0.133186503724265,-0.061501273321676,0.400222529993987,30.8997769560832,1
"773","WaldTest","sp|P10606|COX5B_HUMAN","sp|P10606|COX5B_HUMAN","BAPvsDMSO",0.947161402062083,10,-0.126676153193681,0.959155437331766,0.546843890446567,-0.231649572038254,0.821481558673103,-1.345120271469,1.09176796508164,26.1116799276453,1
"774","WaldTest","sp|P10619|PPGB_HUMAN","sp|P10619|PPGB_HUMAN","BAPvsDMSO",0.189501068951126,10,0.259717717676934,0.450140930700066,0.109408493170654,2.37383506664175,0.0390209577346587,0.0159404033061235,0.503495032047744,28.4871580287947,1
"775","WaldTest","sp|P10620|MGST1_HUMAN","sp|P10620|MGST1_HUMAN","BAPvsDMSO",0.375293178095067,10,0.66314652463225,0.315213455328225,0.216675617398217,3.06054983294907,0.0120331902568514,0.18036316322917,1.14592988603533,25.9398549244434,1
"776","WaldTest","sp|P10644|KAP0_HUMAN","sp|P10644|KAP0_HUMAN","BAPvsDMSO",0.217858800160121,10,0.159333659744015,0.692913612630863,0.125780836917775,1.26675623766261,0.233950842999569,-0.120923509827829,0.439590829315858,26.9305721263145,1
"777","WaldTest","sp|P10646|TFPI1_HUMAN","sp|P10646|TFPI1_HUMAN","BAPvsDMSO",0.218188549364682,10,-0.0197510557091465,0.973042431964131,0.125971217709793,-0.156790226118542,0.878530511674031,-0.300432420120358,0.260930308702065,28.7138116217659,1
"778","WaldTest","sp|P10768|ESTD_HUMAN","sp|P10768|ESTD_HUMAN","BAPvsDMSO",0.192798559402159,10,0.179313091472077,0.596971368878263,0.111312300170208,1.61090096240836,0.138278472548526,-0.0687061692411226,0.427332352185277,28.941852587619,1
"779","WaldTest","sp|P10809|CH60_HUMAN","sp|P10809|CH60_HUMAN","BAPvsDMSO",0.254860922624654,10,0.0313434246913957,0.961445547672157,0.14714402228326,0.213011879144216,0.835597446777548,-0.29651388819547,0.359200737578262,34.7679372782505,1
"780","WaldTest","sp|P10909|CLUS_HUMAN","sp|P10909|CLUS_HUMAN","BAPvsDMSO",0.635048077248949,10,-0.35512123307953,0.777660087156839,0.366645178348035,-0.968569216373094,0.355602018091152,-1.17205759985022,0.461815133691164,25.4238634879058,1
"781","WaldTest","sp|P11021|BIP_HUMAN","sp|P11021|BIP_HUMAN","BAPvsDMSO",0.24618149824373,10,-0.044407959591374,0.940920023851637,0.142132954280523,-0.312439573328839,0.761124383829724,-0.361099917171396,0.272283997988648,34.1959935459571,1
"782","WaldTest","sp|P11047|LAMC1_HUMAN","sp|P11047|LAMC1_HUMAN","BAPvsDMSO",0.3230708486966,10,-0.135391360173826,0.832291715769169,0.186525041462303,-0.725861573933432,0.484565091091133,-0.550995051924333,0.280212331576681,28.4628498347858,1
"783","WaldTest","sp|P11117|PPAL_HUMAN","sp|P11117|PPAL_HUMAN","BAPvsDMSO",0.327729767352524,10,0.0692839083459635,0.929159291200244,0.189214869402433,0.366165241477964,0.721869666671518,-0.352313093543107,0.490880910235034,25.4831702734915,1
"784","WaldTest","sp|P11142|HSP7C_HUMAN","sp|P11142|HSP7C_HUMAN","BAPvsDMSO",0.134664233589754,10,0.0400381616721026,0.887561880949217,0.0777484315132593,0.514970667482525,0.61776380749959,-0.133196139263585,0.21327246260779,33.6491191197668,1
"785","WaldTest","sp|P11166|GTR1_HUMAN","sp|P11166|GTR1_HUMAN","BAPvsDMSO",0.184567634663352,10,0.351045944264753,0.305173249165422,0.106560173556579,3.29434471198907,0.00809041640115027,0.113615081488939,0.588476807040567,27.0839389484569,1
"786","WaldTest","sp|P11168|GTR2_HUMAN","sp|P11168|GTR2_HUMAN","BAPvsDMSO",0.621642478628716,10,0.315507335270354,0.799443728451712,0.358905452375996,0.879082034507024,0.399987490972659,-0.484183847358311,1.11519851789902,22.9108460742287,1
"787","WaldTest","sp|P11169|GTR3_HUMAN","sp|P11169|GTR3_HUMAN","BAPvsDMSO",1.06366100545632,10,0.297245397538229,0.897491076836483,0.614104967826713,0.484030276762237,0.638789425166924,-1.07106574047425,1.66555653555071,23.5930600395452,1
"788","WaldTest","sp|P11171|EPB41_HUMAN","sp|P11171|EPB41_HUMAN","BAPvsDMSO",0.263824227614422,10,-0.117113422624469,0.825611577689989,0.152318988831932,-0.768869485824197,0.459744431324674,-0.45650127953616,0.222274434287222,26.3999652011632,1
"789","WaldTest","sp|P11172|UMPS_HUMAN","sp|P11172|UMPS_HUMAN","BAPvsDMSO",0.257100480767986,10,0.434169876335764,0.336919037320116,0.148437031780179,2.92494312995108,0.0151715320707232,0.103431558752826,0.764908193918702,27.6725831009543,1
"790","WaldTest","sp|P11177|ODPB_HUMAN","sp|P11177|ODPB_HUMAN","BAPvsDMSO",0.105016088050329,10,0.067289829735187,0.731119927460435,0.0606310667050989,1.10982427643036,0.293049268282116,-0.0678046056278152,0.202384265098189,29.2712986580332,1
"791","WaldTest","sp|P11182|ODB2_HUMAN","sp|P11182|ODB2_HUMAN","BAPvsDMSO",0.769056380164173,10,0.254326454992545,0.862280220065691,0.444014908109785,0.572788098659205,0.579438359518419,-0.735000412627981,1.24365332261307,23.3758923778939,1
"792","WaldTest","sp|P11216|PYGB_HUMAN","sp|P11216|PYGB_HUMAN","BAPvsDMSO",0.261316590385162,10,0.00506219794814007,0.996622910695217,0.150871203802588,0.0335531090131941,0.973893796165581,-0.331099792890347,0.341224188786627,29.8647615218118,1
"793","WaldTest","sp|P11233|RALA_HUMAN","sp|P11233|RALA_HUMAN","BAPvsDMSO",0.905623336808535,8,0.985350439897019,0.578268440611888,0.572766489303355,1.72033535183855,0.123682668043702,-0.33545145294289,2.30615233273693,22.8477214652545,1
"794","WaldTest","sp|P11234|RALB_HUMAN","sp|P11234|RALB_HUMAN","BAPvsDMSO",0.687344526981012,10,0.580862793943977,0.634837362427171,0.396838547678504,1.46372573264873,0.173981653755103,-0.303348592104305,1.46507417999226,25.7923389200726,1
"795","WaldTest","sp|P11274|BCR_HUMAN","sp|P11274|BCR_HUMAN","BAPvsDMSO",0.351970676940644,3,0.0107757577080983,0.996622910695217,0.321303798901257,0.0335375982012897,0.975352497451165,-1.01175632997883,1.03330784539502,19.7604785134646,1
"796","WaldTest","sp|P11279|LAMP1_HUMAN","sp|P11279|LAMP1_HUMAN","BAPvsDMSO",0.335307547163119,10,0.031554186813139,0.972259683495799,0.19358990261594,0.162995003286607,0.873769193915275,-0.399790996557676,0.462899370183954,27.2489729150874,1
"797","WaldTest","sp|P11310|ACADM_HUMAN","sp|P11310|ACADM_HUMAN","BAPvsDMSO",0.331463958341812,10,0.119238576198178,0.853675192358766,0.191370805575304,0.623076105259211,0.547180854446718,-0.307162150840068,0.545639303236424,27.9463528852174,1
"798","WaldTest","sp|P11387|TOP1_HUMAN","sp|P11387|TOP1_HUMAN","BAPvsDMSO",0.184361378031961,10,0.434565155270028,0.195860199163891,0.106441091234923,4.08268226328977,0.00220487633487728,0.19739962444168,0.671730686098375,26.4314548963124,1
"799","WaldTest","sp|P11388|TOP2A_HUMAN","sp|P11388|TOP2A_HUMAN","BAPvsDMSO",1.4044404572105,10,0.608908615874262,0.826348090263619,0.810854076031285,0.750947222038468,0.469986646154174,-1.19778685422248,2.415604085971,23.1208191056578,1
"800","WaldTest","sp|P11413|G6PD_HUMAN","sp|P11413|G6PD_HUMAN","BAPvsDMSO",0.130115396805012,10,0.175299569936609,0.457327483367176,0.0751221593710889,2.33352677031904,0.0417982314904668,0.00791696799678099,0.342682171876437,30.2251528624671,1
"801","WaldTest","sp|P11498|PYC_HUMAN","sp|P11498|PYC_HUMAN","BAPvsDMSO",0.14557085808816,10,0.324123167288692,0.205599639461455,0.084045374103364,3.85652596286936,0.00317820629233206,0.136858403919265,0.511387930658118,30.3975332943235,1
"802","WaldTest","sp|P11532|DMD_HUMAN","sp|P11532|DMD_HUMAN","BAPvsDMSO",1.42385775668342,10,0.556124891683618,0.847872602634729,0.822064659108909,0.676497749321128,0.514066977303207,-1.2755493141218,2.38779909748903,23.8836488563622,1
"803","WaldTest","sp|P11586|C1TC_HUMAN","sp|P11586|C1TC_HUMAN","BAPvsDMSO",0.103508088728297,10,0.00313006978009187,0.993394923581795,0.0597604228905861,0.052376968379602,0.959259854427861,-0.130024450273553,0.136284589833737,29.9079049847311,1
"804","WaldTest","sp|P11717|MPRI_HUMAN","sp|P11717|MPRI_HUMAN","BAPvsDMSO",0.41608858180242,10,0.229908618360224,0.778538654418005,0.240228854710357,0.957039980219797,0.36111196961729,-0.305354626188088,0.765171862908536,29.426214826387,1
"805","WaldTest","sp|P11766|ADHX_HUMAN","sp|P11766|ADHX_HUMAN","BAPvsDMSO",0.119668907895164,10,0.0954026308869592,0.656882932082939,0.0690908761869015,1.38082820991994,0.197409478036369,-0.0585414346628494,0.249346696436768,30.2938364435266,1
"806","WaldTest","sp|P11802|CDK4_HUMAN","sp|P11802|CDK4_HUMAN","BAPvsDMSO",0.401767810940167,5,0.107948619778545,0.933115571367845,0.306855234238337,0.35179005515904,0.739336215430035,-0.680847871524451,0.896745111081541,21.1646334515958,1
