"","RUN","Protein","LogIntensities","originalRUN","GROUP","SUBJECT","TotalGroupMeasurements","NumMeasuredFeature","MissingPercentage","more50missing","NumImputedFeature"
"1927","11","sp|O75683|SURF6_HUMAN",24.2902211340875,"17","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"1928","12","sp|O75683|SURF6_HUMAN",24.3770210275879,"18","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"1929","13","sp|O75683|SURF6_HUMAN",24.6903882754611,"10","SP=Yeast;CT=Mixture;QY=4",2,18,3,0,FALSE,0
"1930","14","sp|O75683|SURF6_HUMAN",24.7193146944903,"11","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"1931","15","sp|O75683|SURF6_HUMAN",24.6808431245876,"12","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"1932","16","sp|O75683|SURF6_HUMAN",24.7288871697343,"7","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"1933","17","sp|O75683|SURF6_HUMAN",24.7456660494152,"8","SP=Yeast;CT=Mixture;QY=4",2,18,3,0,FALSE,0
"1934","18","sp|O75683|SURF6_HUMAN",24.7300485828432,"9","SP=Yeast;CT=Mixture;QY=4",2,18,3,0,FALSE,0
"1935","1","sp|O75691|UTP20_HUMAN",26.7476624190109,"1","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"1936","2","sp|O75691|UTP20_HUMAN",25.7728575936506,"2","SP=Yeast;CT=Mixture;QY=1",1,18,1,0.666666666666667,TRUE,2
"1937","3","sp|O75691|UTP20_HUMAN",26.5520168858137,"3","SP=Yeast;CT=Mixture;QY=1",1,18,3,0,FALSE,0
"1938","4","sp|O75691|UTP20_HUMAN",26.6895075827771,"4","SP=Yeast;CT=Mixture;QY=1",1,18,3,0,FALSE,0
"1939","5","sp|O75691|UTP20_HUMAN",26.4966124990809,"5","SP=Yeast;CT=Mixture;QY=1",1,18,3,0,FALSE,0
"1940","6","sp|O75691|UTP20_HUMAN",26.5490874181206,"6","SP=Yeast;CT=Mixture;QY=1",1,18,3,0,FALSE,0
"1941","7","sp|O75691|UTP20_HUMAN",26.0957012981621,"13","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"1942","8","sp|O75691|UTP20_HUMAN",26.0624006322466,"14","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"1943","9","sp|O75691|UTP20_HUMAN",26.080216821548,"15","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"1944","10","sp|O75691|UTP20_HUMAN",26.0606803722803,"16","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"1945","11","sp|O75691|UTP20_HUMAN",26.0180149119318,"17","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"1946","12","sp|O75691|UTP20_HUMAN",25.9249399240172,"18","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"1947","13","sp|O75691|UTP20_HUMAN",26.5315296687999,"10","SP=Yeast;CT=Mixture;QY=4",2,18,3,0,FALSE,0
"1948","14","sp|O75691|UTP20_HUMAN",26.446407388314,"11","SP=Yeast;CT=Mixture;QY=4",2,18,3,0,FALSE,0
"1949","15","sp|O75691|UTP20_HUMAN",26.4874707716323,"12","SP=Yeast;CT=Mixture;QY=4",2,18,3,0,FALSE,0
"1950","16","sp|O75691|UTP20_HUMAN",26.5797434456553,"7","SP=Yeast;CT=Mixture;QY=4",2,18,3,0,FALSE,0
"1951","17","sp|O75691|UTP20_HUMAN",26.3670049382578,"8","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"1952","18","sp|O75691|UTP20_HUMAN",26.5029631134148,"9","SP=Yeast;CT=Mixture;QY=4",2,18,3,0,FALSE,0
"1953","1","sp|O75717|WDHD1_HUMAN",23.0309656047384,"1","SP=Yeast;CT=Mixture;QY=1",1,36,3,0.5,TRUE,3
"1954","2","sp|O75717|WDHD1_HUMAN",22.3110752627525,"2","SP=Yeast;CT=Mixture;QY=1",1,36,3,0.5,TRUE,3
"1955","3","sp|O75717|WDHD1_HUMAN",22.4299453724434,"3","SP=Yeast;CT=Mixture;QY=1",1,36,3,0.5,TRUE,3
"1956","4","sp|O75717|WDHD1_HUMAN",23.1104906639522,"4","SP=Yeast;CT=Mixture;QY=1",1,36,4,0.333333333333333,FALSE,2
"1957","5","sp|O75717|WDHD1_HUMAN",22.8809260018073,"5","SP=Yeast;CT=Mixture;QY=1",1,36,4,0.333333333333333,FALSE,2
"1958","6","sp|O75717|WDHD1_HUMAN",22.713319994733,"6","SP=Yeast;CT=Mixture;QY=1",1,36,4,0.333333333333333,FALSE,2
"1959","7","sp|O75717|WDHD1_HUMAN",22.809951627579,"13","SP=Yeast;CT=Mixture;QY=10",3,36,3,0.5,TRUE,3
"1960","8","sp|O75717|WDHD1_HUMAN",22.4725769906427,"14","SP=Yeast;CT=Mixture;QY=10",3,36,3,0.5,TRUE,3
"1961","9","sp|O75717|WDHD1_HUMAN",22.3544237328836,"15","SP=Yeast;CT=Mixture;QY=10",3,36,3,0.5,TRUE,3
"1962","10","sp|O75717|WDHD1_HUMAN",21.8097828787378,"16","SP=Yeast;CT=Mixture;QY=10",3,36,2,0.666666666666667,TRUE,4
"1963","11","sp|O75717|WDHD1_HUMAN",22.076676420991,"17","SP=Yeast;CT=Mixture;QY=10",3,36,2,0.666666666666667,TRUE,4
"1964","12","sp|O75717|WDHD1_HUMAN",21.8311020068139,"18","SP=Yeast;CT=Mixture;QY=10",3,36,2,0.666666666666667,TRUE,4
"1965","13","sp|O75717|WDHD1_HUMAN",21.9728880775624,"10","SP=Yeast;CT=Mixture;QY=4",2,36,2,0.666666666666667,TRUE,4
"1966","14","sp|O75717|WDHD1_HUMAN",22.7681844655227,"11","SP=Yeast;CT=Mixture;QY=4",2,36,3,0.5,TRUE,3
"1967","15","sp|O75717|WDHD1_HUMAN",22.2836355546579,"12","SP=Yeast;CT=Mixture;QY=4",2,36,3,0.5,TRUE,3
"1968","16","sp|O75717|WDHD1_HUMAN",22.9324767201918,"7","SP=Yeast;CT=Mixture;QY=4",2,36,5,0.166666666666667,FALSE,1
"1969","17","sp|O75717|WDHD1_HUMAN",21.585483411867,"8","SP=Yeast;CT=Mixture;QY=4",2,36,2,0.666666666666667,TRUE,4
"1970","18","sp|O75717|WDHD1_HUMAN",22.2679414999443,"9","SP=Yeast;CT=Mixture;QY=4",2,36,2,0.666666666666667,TRUE,4
"1971","1","sp|O75781|PALM_HUMAN",23.9189292726426,"1","SP=Yeast;CT=Mixture;QY=1",1,66,9,0.181818181818182,FALSE,2
"1972","2","sp|O75781|PALM_HUMAN",23.827025305971,"2","SP=Yeast;CT=Mixture;QY=1",1,66,9,0.181818181818182,FALSE,2
"1973","3","sp|O75781|PALM_HUMAN",23.9353937895889,"3","SP=Yeast;CT=Mixture;QY=1",1,66,10,0.0909090909090909,FALSE,1
"1974","4","sp|O75781|PALM_HUMAN",23.8564089160871,"4","SP=Yeast;CT=Mixture;QY=1",1,66,10,0.0909090909090909,FALSE,1
"1975","5","sp|O75781|PALM_HUMAN",23.6512299292621,"5","SP=Yeast;CT=Mixture;QY=1",1,66,9,0.181818181818182,FALSE,2
"1976","6","sp|O75781|PALM_HUMAN",23.8729566037348,"6","SP=Yeast;CT=Mixture;QY=1",1,66,9,0.181818181818182,FALSE,2
"1977","7","sp|O75781|PALM_HUMAN",22.9800557591488,"13","SP=Yeast;CT=Mixture;QY=10",3,66,8,0.272727272727273,FALSE,3
"1978","8","sp|O75781|PALM_HUMAN",22.9525701405591,"14","SP=Yeast;CT=Mixture;QY=10",3,66,5,0.545454545454545,TRUE,6
"1979","9","sp|O75781|PALM_HUMAN",23.0218547559203,"15","SP=Yeast;CT=Mixture;QY=10",3,66,6,0.454545454545455,FALSE,5
"1980","10","sp|O75781|PALM_HUMAN",23.1928612028853,"16","SP=Yeast;CT=Mixture;QY=10",3,66,7,0.363636363636364,FALSE,4
"1981","11","sp|O75781|PALM_HUMAN",23.0238790201404,"17","SP=Yeast;CT=Mixture;QY=10",3,66,5,0.545454545454545,TRUE,6
"1982","12","sp|O75781|PALM_HUMAN",22.7077509238043,"18","SP=Yeast;CT=Mixture;QY=10",3,66,4,0.636363636363636,TRUE,7
"1983","13","sp|O75781|PALM_HUMAN",23.5563837731836,"10","SP=Yeast;CT=Mixture;QY=4",2,66,9,0.181818181818182,FALSE,2
"1984","14","sp|O75781|PALM_HUMAN",23.6486380327438,"11","SP=Yeast;CT=Mixture;QY=4",2,66,10,0.0909090909090909,FALSE,1
"1985","15","sp|O75781|PALM_HUMAN",23.5604569252785,"12","SP=Yeast;CT=Mixture;QY=4",2,66,8,0.272727272727273,FALSE,3
"1986","16","sp|O75781|PALM_HUMAN",23.6495189384497,"7","SP=Yeast;CT=Mixture;QY=4",2,66,10,0.0909090909090909,FALSE,1
"1987","17","sp|O75781|PALM_HUMAN",23.5055115955699,"8","SP=Yeast;CT=Mixture;QY=4",2,66,8,0.272727272727273,FALSE,3
"1988","18","sp|O75781|PALM_HUMAN",23.5300904811887,"9","SP=Yeast;CT=Mixture;QY=4",2,66,9,0.181818181818182,FALSE,2
"1989","1","sp|O75821|EIF3G_HUMAN",24.9919304315906,"1","SP=Yeast;CT=Mixture;QY=1",1,54,7,0.222222222222222,FALSE,2
"1990","2","sp|O75821|EIF3G_HUMAN",24.886092547612,"2","SP=Yeast;CT=Mixture;QY=1",1,54,7,0.222222222222222,FALSE,2
"1991","3","sp|O75821|EIF3G_HUMAN",24.8309334841844,"3","SP=Yeast;CT=Mixture;QY=1",1,54,6,0.333333333333333,FALSE,3
"1992","4","sp|O75821|EIF3G_HUMAN",24.9215553693337,"4","SP=Yeast;CT=Mixture;QY=1",1,54,6,0.333333333333333,FALSE,3
"1993","5","sp|O75821|EIF3G_HUMAN",24.7137674623108,"5","SP=Yeast;CT=Mixture;QY=1",1,54,5,0.444444444444444,FALSE,4
"1994","6","sp|O75821|EIF3G_HUMAN",24.7038187039381,"6","SP=Yeast;CT=Mixture;QY=1",1,54,6,0.333333333333333,FALSE,3
"1995","7","sp|O75821|EIF3G_HUMAN",25.0479872786629,"13","SP=Yeast;CT=Mixture;QY=10",3,54,7,0.222222222222222,FALSE,2
"1996","8","sp|O75821|EIF3G_HUMAN",23.8072442190077,"14","SP=Yeast;CT=Mixture;QY=10",3,54,4,0.555555555555556,TRUE,5
"1997","9","sp|O75821|EIF3G_HUMAN",24.1713272045439,"15","SP=Yeast;CT=Mixture;QY=10",3,54,5,0.444444444444444,FALSE,4
"1998","10","sp|O75821|EIF3G_HUMAN",24.127928055675,"16","SP=Yeast;CT=Mixture;QY=10",3,54,5,0.444444444444444,FALSE,4
"1999","11","sp|O75821|EIF3G_HUMAN",24.4091384846074,"17","SP=Yeast;CT=Mixture;QY=10",3,54,8,0.111111111111111,FALSE,1
"2000","12","sp|O75821|EIF3G_HUMAN",24.3698779288008,"18","SP=Yeast;CT=Mixture;QY=10",3,54,6,0.333333333333333,FALSE,3
"2001","13","sp|O75821|EIF3G_HUMAN",24.5851761632701,"10","SP=Yeast;CT=Mixture;QY=4",2,54,6,0.333333333333333,FALSE,3
"2002","14","sp|O75821|EIF3G_HUMAN",24.9934059411718,"11","SP=Yeast;CT=Mixture;QY=4",2,54,6,0.333333333333333,FALSE,3
"2003","15","sp|O75821|EIF3G_HUMAN",24.5534947392896,"12","SP=Yeast;CT=Mixture;QY=4",2,54,6,0.333333333333333,FALSE,3
"2004","16","sp|O75821|EIF3G_HUMAN",24.7830530268759,"7","SP=Yeast;CT=Mixture;QY=4",2,54,7,0.222222222222222,FALSE,2
"2005","17","sp|O75821|EIF3G_HUMAN",24.5350532351551,"8","SP=Yeast;CT=Mixture;QY=4",2,54,5,0.444444444444444,FALSE,4
"2006","18","sp|O75821|EIF3G_HUMAN",24.8740618581834,"9","SP=Yeast;CT=Mixture;QY=4",2,54,7,0.222222222222222,FALSE,2
"2007","1","sp|O75822|EIF3J_HUMAN",25.2133081768328,"1","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"2008","2","sp|O75822|EIF3J_HUMAN",25.50268820558,"2","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"2009","3","sp|O75822|EIF3J_HUMAN",25.3460992138435,"3","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"2010","4","sp|O75822|EIF3J_HUMAN",25.3124338928479,"4","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"2011","5","sp|O75822|EIF3J_HUMAN",25.3446945710087,"5","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"2012","6","sp|O75822|EIF3J_HUMAN",25.2470334661121,"6","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"2013","7","sp|O75822|EIF3J_HUMAN",24.8173726868512,"13","SP=Yeast;CT=Mixture;QY=10",3,30,4,0.2,FALSE,1
"2014","8","sp|O75822|EIF3J_HUMAN",24.7519256719608,"14","SP=Yeast;CT=Mixture;QY=10",3,30,4,0.2,FALSE,1
"2015","9","sp|O75822|EIF3J_HUMAN",24.6336601813674,"15","SP=Yeast;CT=Mixture;QY=10",3,30,3,0.4,FALSE,2
"2016","10","sp|O75822|EIF3J_HUMAN",24.8746929391649,"16","SP=Yeast;CT=Mixture;QY=10",3,30,5,0,FALSE,0
"2017","11","sp|O75822|EIF3J_HUMAN",24.7533851706451,"17","SP=Yeast;CT=Mixture;QY=10",3,30,4,0.2,FALSE,1
"2018","12","sp|O75822|EIF3J_HUMAN",24.6910602060331,"18","SP=Yeast;CT=Mixture;QY=10",3,30,4,0.2,FALSE,1
"2019","13","sp|O75822|EIF3J_HUMAN",25.1035002506846,"10","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"2020","14","sp|O75822|EIF3J_HUMAN",25.0654287761033,"11","SP=Yeast;CT=Mixture;QY=4",2,30,3,0.4,FALSE,2
"2021","15","sp|O75822|EIF3J_HUMAN",25.0143450972476,"12","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"2022","16","sp|O75822|EIF3J_HUMAN",25.1587161859171,"7","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"2023","17","sp|O75822|EIF3J_HUMAN",25.0317363716056,"8","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"2024","18","sp|O75822|EIF3J_HUMAN",25.1515244595836,"9","SP=Yeast;CT=Mixture;QY=4",2,30,5,0,FALSE,0
"2025","1","sp|O75909|CCNK_HUMAN",24.5558356620444,"1","SP=Yeast;CT=Mixture;QY=1",1,54,6,0.333333333333333,FALSE,3
"2026","2","sp|O75909|CCNK_HUMAN",24.8327646883398,"2","SP=Yeast;CT=Mixture;QY=1",1,54,5,0.444444444444444,FALSE,4
"2027","3","sp|O75909|CCNK_HUMAN",24.6642388885978,"3","SP=Yeast;CT=Mixture;QY=1",1,54,7,0.222222222222222,FALSE,2
"2028","4","sp|O75909|CCNK_HUMAN",24.7561997007442,"4","SP=Yeast;CT=Mixture;QY=1",1,54,6,0.333333333333333,FALSE,3
"2029","5","sp|O75909|CCNK_HUMAN",24.5930756123563,"5","SP=Yeast;CT=Mixture;QY=1",1,54,8,0.111111111111111,FALSE,1
"2030","6","sp|O75909|CCNK_HUMAN",24.9096786556411,"6","SP=Yeast;CT=Mixture;QY=1",1,54,7,0.222222222222222,FALSE,2
"2031","7","sp|O75909|CCNK_HUMAN",24.0764063851121,"13","SP=Yeast;CT=Mixture;QY=10",3,54,7,0.222222222222222,FALSE,2
"2032","8","sp|O75909|CCNK_HUMAN",24.1663911671669,"14","SP=Yeast;CT=Mixture;QY=10",3,54,5,0.444444444444444,FALSE,4
"2033","9","sp|O75909|CCNK_HUMAN",24.1079097050753,"15","SP=Yeast;CT=Mixture;QY=10",3,54,6,0.333333333333333,FALSE,3
"2034","10","sp|O75909|CCNK_HUMAN",23.999549695966,"16","SP=Yeast;CT=Mixture;QY=10",3,54,7,0.222222222222222,FALSE,2
"2035","11","sp|O75909|CCNK_HUMAN",23.9798812517272,"17","SP=Yeast;CT=Mixture;QY=10",3,54,7,0.222222222222222,FALSE,2
"2036","12","sp|O75909|CCNK_HUMAN",23.8806273593872,"18","SP=Yeast;CT=Mixture;QY=10",3,54,7,0.222222222222222,FALSE,2
"2037","13","sp|O75909|CCNK_HUMAN",24.352943656727,"10","SP=Yeast;CT=Mixture;QY=4",2,54,6,0.333333333333333,FALSE,3
"2038","14","sp|O75909|CCNK_HUMAN",24.5023640442994,"11","SP=Yeast;CT=Mixture;QY=4",2,54,6,0.333333333333333,FALSE,3
"2039","15","sp|O75909|CCNK_HUMAN",24.2543203216618,"12","SP=Yeast;CT=Mixture;QY=4",2,54,5,0.444444444444444,FALSE,4
"2040","16","sp|O75909|CCNK_HUMAN",24.3053072117681,"7","SP=Yeast;CT=Mixture;QY=4",2,54,7,0.222222222222222,FALSE,2
"2041","17","sp|O75909|CCNK_HUMAN",24.5553398707355,"8","SP=Yeast;CT=Mixture;QY=4",2,54,7,0.222222222222222,FALSE,2
"2042","18","sp|O75909|CCNK_HUMAN",24.472546675471,"9","SP=Yeast;CT=Mixture;QY=4",2,54,6,0.333333333333333,FALSE,3
"2043","1","sp|O75962|TRIO_HUMAN",25.9160523048471,"1","SP=Yeast;CT=Mixture;QY=1",1,120,15,0.25,FALSE,5
"2044","2","sp|O75962|TRIO_HUMAN",25.9484251379859,"2","SP=Yeast;CT=Mixture;QY=1",1,120,17,0.15,FALSE,3
"2045","3","sp|O75962|TRIO_HUMAN",25.8732540122912,"3","SP=Yeast;CT=Mixture;QY=1",1,120,16,0.2,FALSE,4
"2046","4","sp|O75962|TRIO_HUMAN",25.9013242958388,"4","SP=Yeast;CT=Mixture;QY=1",1,120,16,0.2,FALSE,4
"2047","5","sp|O75962|TRIO_HUMAN",25.806852345731,"5","SP=Yeast;CT=Mixture;QY=1",1,120,18,0.1,FALSE,2
"2048","6","sp|O75962|TRIO_HUMAN",25.9252231999647,"6","SP=Yeast;CT=Mixture;QY=1",1,120,19,0.05,FALSE,1
"2049","7","sp|O75962|TRIO_HUMAN",25.1987013478311,"13","SP=Yeast;CT=Mixture;QY=10",3,120,14,0.3,FALSE,6
"2050","8","sp|O75962|TRIO_HUMAN",25.1148537543938,"14","SP=Yeast;CT=Mixture;QY=10",3,120,14,0.3,FALSE,6
"2051","9","sp|O75962|TRIO_HUMAN",25.2128465909786,"15","SP=Yeast;CT=Mixture;QY=10",3,120,16,0.2,FALSE,4
"2052","10","sp|O75962|TRIO_HUMAN",25.1814180950906,"16","SP=Yeast;CT=Mixture;QY=10",3,120,15,0.25,FALSE,5
"2053","11","sp|O75962|TRIO_HUMAN",25.214031763396,"17","SP=Yeast;CT=Mixture;QY=10",3,120,14,0.3,FALSE,6
"2054","12","sp|O75962|TRIO_HUMAN",25.2309862554987,"18","SP=Yeast;CT=Mixture;QY=10",3,120,17,0.15,FALSE,3
"2055","13","sp|O75962|TRIO_HUMAN",25.7426825287021,"10","SP=Yeast;CT=Mixture;QY=4",2,120,16,0.2,FALSE,4
"2056","14","sp|O75962|TRIO_HUMAN",25.7328455035918,"11","SP=Yeast;CT=Mixture;QY=4",2,120,18,0.1,FALSE,2
"2057","15","sp|O75962|TRIO_HUMAN",25.6593061757159,"12","SP=Yeast;CT=Mixture;QY=4",2,120,17,0.15,FALSE,3
"2058","16","sp|O75962|TRIO_HUMAN",25.6904446406729,"7","SP=Yeast;CT=Mixture;QY=4",2,120,16,0.2,FALSE,4
"2059","17","sp|O75962|TRIO_HUMAN",25.7570081682313,"8","SP=Yeast;CT=Mixture;QY=4",2,120,17,0.15,FALSE,3
"2060","18","sp|O75962|TRIO_HUMAN",25.7578159212248,"9","SP=Yeast;CT=Mixture;QY=4",2,120,18,0.1,FALSE,2
"2061","1","sp|O75970|MPDZ_HUMAN",22.9932485660221,"1","SP=Yeast;CT=Mixture;QY=1",1,30,3,0.4,FALSE,2
"2062","2","sp|O75970|MPDZ_HUMAN",24.6213673044885,"2","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"2063","3","sp|O75970|MPDZ_HUMAN",24.2051863724026,"3","SP=Yeast;CT=Mixture;QY=1",1,30,4,0.2,FALSE,1
"2064","4","sp|O75970|MPDZ_HUMAN",24.6490598196247,"4","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"2065","5","sp|O75970|MPDZ_HUMAN",24.0835825193651,"5","SP=Yeast;CT=Mixture;QY=1",1,30,3,0.4,FALSE,2
"2066","6","sp|O75970|MPDZ_HUMAN",24.3464062941548,"6","SP=Yeast;CT=Mixture;QY=1",1,30,4,0.2,FALSE,1
"2067","7","sp|O75970|MPDZ_HUMAN",23.4236319247261,"13","SP=Yeast;CT=Mixture;QY=10",3,30,2,0.6,TRUE,3
"2068","8","sp|O75970|MPDZ_HUMAN",23.7522351321947,"14","SP=Yeast;CT=Mixture;QY=10",3,30,5,0,FALSE,0
"2069","9","sp|O75970|MPDZ_HUMAN",23.8702225270741,"15","SP=Yeast;CT=Mixture;QY=10",3,30,5,0,FALSE,0
"2070","10","sp|O75970|MPDZ_HUMAN",23.909842138676,"16","SP=Yeast;CT=Mixture;QY=10",3,30,5,0,FALSE,0
"2071","11","sp|O75970|MPDZ_HUMAN",23.6991763942276,"17","SP=Yeast;CT=Mixture;QY=10",3,30,4,0.2,FALSE,1
"2072","12","sp|O75970|MPDZ_HUMAN",23.822075284244,"18","SP=Yeast;CT=Mixture;QY=10",3,30,5,0,FALSE,0
"2073","13","sp|O75970|MPDZ_HUMAN",24.3539526370464,"10","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"2074","14","sp|O75970|MPDZ_HUMAN",24.2570667399571,"11","SP=Yeast;CT=Mixture;QY=4",2,30,5,0,FALSE,0
"2075","15","sp|O75970|MPDZ_HUMAN",24.1247578628509,"12","SP=Yeast;CT=Mixture;QY=4",2,30,5,0,FALSE,0
"2076","16","sp|O75970|MPDZ_HUMAN",24.314371982654,"7","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"2077","17","sp|O75970|MPDZ_HUMAN",24.2020068336931,"8","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"2078","18","sp|O75970|MPDZ_HUMAN",24.1613042739828,"9","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"2079","1","sp|O76003|GLRX3_HUMAN",25.5400754548575,"1","SP=Yeast;CT=Mixture;QY=1",1,6,1,0,FALSE,0
"2080","2","sp|O76003|GLRX3_HUMAN",25.127683844837,"2","SP=Yeast;CT=Mixture;QY=1",1,6,1,0,FALSE,0
"2081","3","sp|O76003|GLRX3_HUMAN",25.3070334017512,"3","SP=Yeast;CT=Mixture;QY=1",1,6,1,0,FALSE,0
"2082","4","sp|O76003|GLRX3_HUMAN",25.3885869212771,"4","SP=Yeast;CT=Mixture;QY=1",1,6,1,0,FALSE,0
"2083","5","sp|O76003|GLRX3_HUMAN",25.0860179065842,"5","SP=Yeast;CT=Mixture;QY=1",1,6,1,0,FALSE,0
"2084","6","sp|O76003|GLRX3_HUMAN",25.1994931782045,"6","SP=Yeast;CT=Mixture;QY=1",1,6,1,0,FALSE,0
"2085","7","sp|O76003|GLRX3_HUMAN",24.6274236390215,"13","SP=Yeast;CT=Mixture;QY=10",3,6,1,0,FALSE,0
"2086","8","sp|O76003|GLRX3_HUMAN",24.4866371208764,"14","SP=Yeast;CT=Mixture;QY=10",3,6,1,0,FALSE,0
"2087","9","sp|O76003|GLRX3_HUMAN",24.5099465439739,"15","SP=Yeast;CT=Mixture;QY=10",3,6,1,0,FALSE,0
"2088","10","sp|O76003|GLRX3_HUMAN",24.5014103418145,"16","SP=Yeast;CT=Mixture;QY=10",3,6,1,0,FALSE,0
"2089","11","sp|O76003|GLRX3_HUMAN",24.4849723801036,"17","SP=Yeast;CT=Mixture;QY=10",3,6,1,0,FALSE,0
"2090","12","sp|O76003|GLRX3_HUMAN",24.2108825440143,"18","SP=Yeast;CT=Mixture;QY=10",3,6,1,0,FALSE,0
"2091","13","sp|O76003|GLRX3_HUMAN",24.8993816758174,"10","SP=Yeast;CT=Mixture;QY=4",2,6,1,0,FALSE,0
"2092","14","sp|O76003|GLRX3_HUMAN",24.7422197790781,"11","SP=Yeast;CT=Mixture;QY=4",2,6,1,0,FALSE,0
"2093","15","sp|O76003|GLRX3_HUMAN",24.8625583088182,"12","SP=Yeast;CT=Mixture;QY=4",2,6,1,0,FALSE,0
"2094","16","sp|O76003|GLRX3_HUMAN",24.7690678839555,"7","SP=Yeast;CT=Mixture;QY=4",2,6,1,0,FALSE,0
"2095","17","sp|O76003|GLRX3_HUMAN",25.0246314762862,"8","SP=Yeast;CT=Mixture;QY=4",2,6,1,0,FALSE,0
"2096","18","sp|O76003|GLRX3_HUMAN",24.7464693952381,"9","SP=Yeast;CT=Mixture;QY=4",2,6,1,0,FALSE,0
"2097","1","sp|O76021|RL1D1_HUMAN",25.3739316115367,"1","SP=Yeast;CT=Mixture;QY=1",1,108,16,0.111111111111111,FALSE,2
"2098","2","sp|O76021|RL1D1_HUMAN",25.1563288397404,"2","SP=Yeast;CT=Mixture;QY=1",1,108,15,0.166666666666667,FALSE,3
"2099","3","sp|O76021|RL1D1_HUMAN",25.221805516426,"3","SP=Yeast;CT=Mixture;QY=1",1,108,13,0.277777777777778,FALSE,5
"2100","4","sp|O76021|RL1D1_HUMAN",25.2765948043252,"4","SP=Yeast;CT=Mixture;QY=1",1,108,14,0.222222222222222,FALSE,4
"2101","5","sp|O76021|RL1D1_HUMAN",25.1346313205289,"5","SP=Yeast;CT=Mixture;QY=1",1,108,13,0.277777777777778,FALSE,5
"2102","6","sp|O76021|RL1D1_HUMAN",25.1579647467422,"6","SP=Yeast;CT=Mixture;QY=1",1,108,13,0.277777777777778,FALSE,5
"2103","7","sp|O76021|RL1D1_HUMAN",24.6434903907559,"13","SP=Yeast;CT=Mixture;QY=10",3,108,12,0.333333333333333,FALSE,6
"2104","8","sp|O76021|RL1D1_HUMAN",24.4479079313578,"14","SP=Yeast;CT=Mixture;QY=10",3,108,10,0.444444444444444,FALSE,8
"2105","9","sp|O76021|RL1D1_HUMAN",24.5760956383233,"15","SP=Yeast;CT=Mixture;QY=10",3,108,12,0.333333333333333,FALSE,6
"2106","10","sp|O76021|RL1D1_HUMAN",24.3691938627789,"16","SP=Yeast;CT=Mixture;QY=10",3,108,11,0.388888888888889,FALSE,7
"2107","11","sp|O76021|RL1D1_HUMAN",24.6354775222214,"17","SP=Yeast;CT=Mixture;QY=10",3,108,12,0.333333333333333,FALSE,6
"2108","12","sp|O76021|RL1D1_HUMAN",24.5436184896639,"18","SP=Yeast;CT=Mixture;QY=10",3,108,12,0.333333333333333,FALSE,6
"2109","13","sp|O76021|RL1D1_HUMAN",25.2771323025977,"10","SP=Yeast;CT=Mixture;QY=4",2,108,15,0.166666666666667,FALSE,3
"2110","14","sp|O76021|RL1D1_HUMAN",25.2760150168668,"11","SP=Yeast;CT=Mixture;QY=4",2,108,17,0.0555555555555556,FALSE,1
"2111","15","sp|O76021|RL1D1_HUMAN",25.1423907258671,"12","SP=Yeast;CT=Mixture;QY=4",2,108,16,0.111111111111111,FALSE,2
"2112","16","sp|O76021|RL1D1_HUMAN",25.1250077301348,"7","SP=Yeast;CT=Mixture;QY=4",2,108,15,0.166666666666667,FALSE,3
