"","RUN","Protein","LogIntensities","originalRUN","GROUP","SUBJECT","TotalGroupMeasurements","NumMeasuredFeature","MissingPercentage","more50missing","NumImputedFeature"
"5357","10","sp|P17302|CXA1_HUMAN",24.9097152234381,"16","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"5358","11","sp|P17302|CXA1_HUMAN",25.0575233686398,"17","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"5359","12","sp|P17302|CXA1_HUMAN",25.0358553210926,"18","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"5360","13","sp|P17302|CXA1_HUMAN",24.9540158393683,"10","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"5361","14","sp|P17302|CXA1_HUMAN",24.7467971437749,"11","SP=Yeast;CT=Mixture;QY=4",2,18,1,0.666666666666667,TRUE,2
"5362","15","sp|P17302|CXA1_HUMAN",25.325770971428,"12","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"5363","16","sp|P17302|CXA1_HUMAN",24.9804568270946,"7","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"5364","17","sp|P17302|CXA1_HUMAN",24.9442771256204,"8","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"5365","18","sp|P17302|CXA1_HUMAN",24.8671103503975,"9","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"5366","2","sp|P17536|TPM1_YEAST",21.5700646040495,"2","SP=Yeast;CT=Mixture;QY=1",1,42,2,0.714285714285714,TRUE,5
"5367","5","sp|P17536|TPM1_YEAST",21.1743111520012,"5","SP=Yeast;CT=Mixture;QY=1",1,42,2,0.714285714285714,TRUE,5
"5368","6","sp|P17536|TPM1_YEAST",21.6522239869454,"6","SP=Yeast;CT=Mixture;QY=1",1,42,4,0.428571428571429,FALSE,3
"5369","7","sp|P17536|TPM1_YEAST",23.68701548112,"13","SP=Yeast;CT=Mixture;QY=10",3,42,4,0.428571428571429,FALSE,3
"5370","8","sp|P17536|TPM1_YEAST",24.5512262181907,"14","SP=Yeast;CT=Mixture;QY=10",3,42,6,0.142857142857143,FALSE,1
"5371","9","sp|P17536|TPM1_YEAST",23.7696075672444,"15","SP=Yeast;CT=Mixture;QY=10",3,42,4,0.428571428571429,FALSE,3
"5372","10","sp|P17536|TPM1_YEAST",23.7608984264276,"16","SP=Yeast;CT=Mixture;QY=10",3,42,4,0.428571428571429,FALSE,3
"5373","11","sp|P17536|TPM1_YEAST",23.7753166469441,"17","SP=Yeast;CT=Mixture;QY=10",3,42,4,0.428571428571429,FALSE,3
"5374","12","sp|P17536|TPM1_YEAST",24.2336673399716,"18","SP=Yeast;CT=Mixture;QY=10",3,42,5,0.285714285714286,FALSE,2
"5375","13","sp|P17536|TPM1_YEAST",23.2764740631038,"10","SP=Yeast;CT=Mixture;QY=4",2,42,5,0.285714285714286,FALSE,2
"5376","14","sp|P17536|TPM1_YEAST",23.3904006892082,"11","SP=Yeast;CT=Mixture;QY=4",2,42,5,0.285714285714286,FALSE,2
"5377","15","sp|P17536|TPM1_YEAST",23.0530438771097,"12","SP=Yeast;CT=Mixture;QY=4",2,42,4,0.428571428571429,FALSE,3
"5378","16","sp|P17536|TPM1_YEAST",23.1661791695545,"7","SP=Yeast;CT=Mixture;QY=4",2,42,4,0.428571428571429,FALSE,3
"5379","17","sp|P17536|TPM1_YEAST",23.2805377140143,"8","SP=Yeast;CT=Mixture;QY=4",2,42,5,0.285714285714286,FALSE,2
"5380","18","sp|P17536|TPM1_YEAST",23.2407722707342,"9","SP=Yeast;CT=Mixture;QY=4",2,42,5,0.285714285714286,FALSE,2
"5381","1","sp|P17544|ATF7_HUMAN",23.8030974756657,"1","SP=Yeast;CT=Mixture;QY=1",1,54,5,0.444444444444444,FALSE,4
"5382","2","sp|P17544|ATF7_HUMAN",24.5870506247261,"2","SP=Yeast;CT=Mixture;QY=1",1,54,7,0.222222222222222,FALSE,2
"5383","3","sp|P17544|ATF7_HUMAN",24.0193169569269,"3","SP=Yeast;CT=Mixture;QY=1",1,54,6,0.333333333333333,FALSE,3
"5384","4","sp|P17544|ATF7_HUMAN",24.6476444314762,"4","SP=Yeast;CT=Mixture;QY=1",1,54,8,0.111111111111111,FALSE,1
"5385","5","sp|P17544|ATF7_HUMAN",24.6413914431498,"5","SP=Yeast;CT=Mixture;QY=1",1,54,8,0.111111111111111,FALSE,1
"5386","6","sp|P17544|ATF7_HUMAN",24.7276143302026,"6","SP=Yeast;CT=Mixture;QY=1",1,54,8,0.111111111111111,FALSE,1
"5387","7","sp|P17544|ATF7_HUMAN",24.8277699775644,"13","SP=Yeast;CT=Mixture;QY=10",3,54,7,0.222222222222222,FALSE,2
"5388","8","sp|P17544|ATF7_HUMAN",24.7217519670334,"14","SP=Yeast;CT=Mixture;QY=10",3,54,8,0.111111111111111,FALSE,1
"5389","9","sp|P17544|ATF7_HUMAN",24.8610886055717,"15","SP=Yeast;CT=Mixture;QY=10",3,54,8,0.111111111111111,FALSE,1
"5390","10","sp|P17544|ATF7_HUMAN",24.7818852971709,"16","SP=Yeast;CT=Mixture;QY=10",3,54,7,0.222222222222222,FALSE,2
"5391","11","sp|P17544|ATF7_HUMAN",24.8717446586984,"17","SP=Yeast;CT=Mixture;QY=10",3,54,8,0.111111111111111,FALSE,1
"5392","12","sp|P17544|ATF7_HUMAN",24.8253413580105,"18","SP=Yeast;CT=Mixture;QY=10",3,54,8,0.111111111111111,FALSE,1
"5393","13","sp|P17544|ATF7_HUMAN",24.8627111664665,"10","SP=Yeast;CT=Mixture;QY=4",2,54,8,0.111111111111111,FALSE,1
"5394","14","sp|P17544|ATF7_HUMAN",24.9149465690128,"11","SP=Yeast;CT=Mixture;QY=4",2,54,9,0,FALSE,0
"5395","15","sp|P17544|ATF7_HUMAN",24.7340800777713,"12","SP=Yeast;CT=Mixture;QY=4",2,54,6,0.333333333333333,FALSE,3
"5396","16","sp|P17544|ATF7_HUMAN",24.7544078073981,"7","SP=Yeast;CT=Mixture;QY=4",2,54,7,0.222222222222222,FALSE,2
"5397","17","sp|P17544|ATF7_HUMAN",24.7284194569949,"8","SP=Yeast;CT=Mixture;QY=4",2,54,7,0.222222222222222,FALSE,2
"5398","18","sp|P17544|ATF7_HUMAN",24.7854428300195,"9","SP=Yeast;CT=Mixture;QY=4",2,54,7,0.222222222222222,FALSE,2
"5399","1","sp|P17844|DDX5_HUMAN",23.1514249525266,"1","SP=Yeast;CT=Mixture;QY=1",1,12,1,0.5,TRUE,1
"5400","2","sp|P17844|DDX5_HUMAN",23.3769826136163,"2","SP=Yeast;CT=Mixture;QY=1",1,12,2,0,FALSE,0
"5401","3","sp|P17844|DDX5_HUMAN",23.1668301968918,"3","SP=Yeast;CT=Mixture;QY=1",1,12,1,0.5,TRUE,1
"5402","4","sp|P17844|DDX5_HUMAN",23.5875149960215,"4","SP=Yeast;CT=Mixture;QY=1",1,12,2,0,FALSE,0
"5403","5","sp|P17844|DDX5_HUMAN",23.2007498665117,"5","SP=Yeast;CT=Mixture;QY=1",1,12,1,0.5,TRUE,1
"5404","6","sp|P17844|DDX5_HUMAN",23.2356331048894,"6","SP=Yeast;CT=Mixture;QY=1",1,12,1,0.5,TRUE,1
"5405","7","sp|P17844|DDX5_HUMAN",22.9632021176638,"13","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"5406","8","sp|P17844|DDX5_HUMAN",22.888887623326,"14","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"5407","9","sp|P17844|DDX5_HUMAN",22.7017629598454,"15","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"5408","10","sp|P17844|DDX5_HUMAN",22.5779498934886,"16","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"5409","11","sp|P17844|DDX5_HUMAN",22.2844667725882,"17","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"5410","12","sp|P17844|DDX5_HUMAN",22.2746856153571,"18","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"5411","13","sp|P17844|DDX5_HUMAN",23.2077514524307,"10","SP=Yeast;CT=Mixture;QY=4",2,12,1,0.5,TRUE,1
"5412","14","sp|P17844|DDX5_HUMAN",23.5691807372602,"11","SP=Yeast;CT=Mixture;QY=4",2,12,2,0,FALSE,0
"5413","15","sp|P17844|DDX5_HUMAN",23.197208037079,"12","SP=Yeast;CT=Mixture;QY=4",2,12,1,0.5,TRUE,1
"5414","16","sp|P17844|DDX5_HUMAN",23.1599905575315,"7","SP=Yeast;CT=Mixture;QY=4",2,12,1,0.5,TRUE,1
"5415","17","sp|P17844|DDX5_HUMAN",23.2786940384653,"8","SP=Yeast;CT=Mixture;QY=4",2,12,1,0.5,TRUE,1
"5416","18","sp|P17844|DDX5_HUMAN",23.231373720742,"9","SP=Yeast;CT=Mixture;QY=4",2,12,1,0.5,TRUE,1
"5417","7","sp|P17967|PDI_YEAST",21.8281022747508,"13","SP=Yeast;CT=Mixture;QY=10",3,30,1,0.8,TRUE,4
"5418","8","sp|P17967|PDI_YEAST",23.0268259867187,"14","SP=Yeast;CT=Mixture;QY=10",3,30,3,0.4,FALSE,2
"5419","9","sp|P17967|PDI_YEAST",21.7779088529705,"15","SP=Yeast;CT=Mixture;QY=10",3,30,1,0.8,TRUE,4
"5420","10","sp|P17967|PDI_YEAST",24.0235763711717,"16","SP=Yeast;CT=Mixture;QY=10",3,30,5,0,FALSE,0
"5421","11","sp|P17967|PDI_YEAST",23.4022081364233,"17","SP=Yeast;CT=Mixture;QY=10",3,30,3,0.4,FALSE,2
"5422","12","sp|P17967|PDI_YEAST",23.2505834028091,"18","SP=Yeast;CT=Mixture;QY=10",3,30,3,0.4,FALSE,2
"5423","13","sp|P17967|PDI_YEAST",21.5240436659279,"10","SP=Yeast;CT=Mixture;QY=4",2,30,2,0.6,TRUE,3
"5424","14","sp|P17967|PDI_YEAST",21.8336999054749,"11","SP=Yeast;CT=Mixture;QY=4",2,30,3,0.4,FALSE,2
"5425","15","sp|P17967|PDI_YEAST",20.7954725996497,"12","SP=Yeast;CT=Mixture;QY=4",2,30,1,0.8,TRUE,4
"5426","16","sp|P17967|PDI_YEAST",21.8842050479033,"7","SP=Yeast;CT=Mixture;QY=4",2,30,2,0.6,TRUE,3
"5427","17","sp|P17967|PDI_YEAST",22.6018419418011,"8","SP=Yeast;CT=Mixture;QY=4",2,30,3,0.4,FALSE,2
"5428","18","sp|P17967|PDI_YEAST",21.208837152532,"9","SP=Yeast;CT=Mixture;QY=4",2,30,2,0.6,TRUE,3
"5429","1","sp|P17980|PRS6A_HUMAN",24.8847082931456,"1","SP=Yeast;CT=Mixture;QY=1",1,30,4,0.2,FALSE,1
"5430","2","sp|P17980|PRS6A_HUMAN",25.2925516741104,"2","SP=Yeast;CT=Mixture;QY=1",1,30,4,0.2,FALSE,1
"5431","3","sp|P17980|PRS6A_HUMAN",25.2177200551636,"3","SP=Yeast;CT=Mixture;QY=1",1,30,4,0.2,FALSE,1
"5432","4","sp|P17980|PRS6A_HUMAN",25.3586915618896,"4","SP=Yeast;CT=Mixture;QY=1",1,30,4,0.2,FALSE,1
"5433","5","sp|P17980|PRS6A_HUMAN",25.5046378101187,"5","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"5434","6","sp|P17980|PRS6A_HUMAN",25.3301609410218,"6","SP=Yeast;CT=Mixture;QY=1",1,30,4,0.2,FALSE,1
"5435","7","sp|P17980|PRS6A_HUMAN",25.0263745958153,"13","SP=Yeast;CT=Mixture;QY=10",3,30,4,0.2,FALSE,1
"5436","8","sp|P17980|PRS6A_HUMAN",24.9551339018006,"14","SP=Yeast;CT=Mixture;QY=10",3,30,3,0.4,FALSE,2
"5437","9","sp|P17980|PRS6A_HUMAN",25.0199249010767,"15","SP=Yeast;CT=Mixture;QY=10",3,30,4,0.2,FALSE,1
"5438","10","sp|P17980|PRS6A_HUMAN",24.8403033334949,"16","SP=Yeast;CT=Mixture;QY=10",3,30,3,0.4,FALSE,2
"5439","11","sp|P17980|PRS6A_HUMAN",24.8836705515963,"17","SP=Yeast;CT=Mixture;QY=10",3,30,3,0.4,FALSE,2
"5440","12","sp|P17980|PRS6A_HUMAN",24.9997182649105,"18","SP=Yeast;CT=Mixture;QY=10",3,30,3,0.4,FALSE,2
"5441","13","sp|P17980|PRS6A_HUMAN",25.2207880345521,"10","SP=Yeast;CT=Mixture;QY=4",2,30,3,0.4,FALSE,2
"5442","14","sp|P17980|PRS6A_HUMAN",25.1870974820315,"11","SP=Yeast;CT=Mixture;QY=4",2,30,3,0.4,FALSE,2
"5443","15","sp|P17980|PRS6A_HUMAN",25.1512493976165,"12","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"5444","16","sp|P17980|PRS6A_HUMAN",25.1418624138421,"7","SP=Yeast;CT=Mixture;QY=4",2,30,3,0.4,FALSE,2
"5445","17","sp|P17980|PRS6A_HUMAN",25.2928274046345,"8","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"5446","18","sp|P17980|PRS6A_HUMAN",25.3841679204709,"9","SP=Yeast;CT=Mixture;QY=4",2,30,4,0.2,FALSE,1
"5447","1","sp|P17987|TCPA_HUMAN",25.0610972733873,"1","SP=Yeast;CT=Mixture;QY=1",1,24,3,0.25,FALSE,1
"5448","2","sp|P17987|TCPA_HUMAN",25.3074372494174,"2","SP=Yeast;CT=Mixture;QY=1",1,24,3,0.25,FALSE,1
"5449","3","sp|P17987|TCPA_HUMAN",25.1962665101819,"3","SP=Yeast;CT=Mixture;QY=1",1,24,3,0.25,FALSE,1
"5450","4","sp|P17987|TCPA_HUMAN",25.3242302344712,"4","SP=Yeast;CT=Mixture;QY=1",1,24,4,0,FALSE,0
"5451","5","sp|P17987|TCPA_HUMAN",25.3232014616324,"5","SP=Yeast;CT=Mixture;QY=1",1,24,4,0,FALSE,0
"5452","6","sp|P17987|TCPA_HUMAN",25.2704099136326,"6","SP=Yeast;CT=Mixture;QY=1",1,24,3,0.25,FALSE,1
"5453","7","sp|P17987|TCPA_HUMAN",25.2317322294992,"13","SP=Yeast;CT=Mixture;QY=10",3,24,4,0,FALSE,0
"5454","8","sp|P17987|TCPA_HUMAN",25.2612656347491,"14","SP=Yeast;CT=Mixture;QY=10",3,24,4,0,FALSE,0
"5455","9","sp|P17987|TCPA_HUMAN",25.1415822922018,"15","SP=Yeast;CT=Mixture;QY=10",3,24,3,0.25,FALSE,1
"5456","10","sp|P17987|TCPA_HUMAN",25.2398678338203,"16","SP=Yeast;CT=Mixture;QY=10",3,24,4,0,FALSE,0
"5457","11","sp|P17987|TCPA_HUMAN",25.324253878409,"17","SP=Yeast;CT=Mixture;QY=10",3,24,4,0,FALSE,0
"5458","12","sp|P17987|TCPA_HUMAN",25.5065764412794,"18","SP=Yeast;CT=Mixture;QY=10",3,24,4,0,FALSE,0
"5459","13","sp|P17987|TCPA_HUMAN",25.2125475627735,"10","SP=Yeast;CT=Mixture;QY=4",2,24,3,0.25,FALSE,1
"5460","14","sp|P17987|TCPA_HUMAN",25.2534541330403,"11","SP=Yeast;CT=Mixture;QY=4",2,24,3,0.25,FALSE,1
"5461","15","sp|P17987|TCPA_HUMAN",25.2196846190378,"12","SP=Yeast;CT=Mixture;QY=4",2,24,3,0.25,FALSE,1
"5462","16","sp|P17987|TCPA_HUMAN",25.0476638547653,"7","SP=Yeast;CT=Mixture;QY=4",2,24,2,0.5,TRUE,2
"5463","17","sp|P17987|TCPA_HUMAN",25.2966703804597,"8","SP=Yeast;CT=Mixture;QY=4",2,24,4,0,FALSE,0
"5464","18","sp|P17987|TCPA_HUMAN",25.095250334922,"9","SP=Yeast;CT=Mixture;QY=4",2,24,2,0.5,TRUE,2
"5465","1","sp|P18124|RL7_HUMAN",21.9259395846506,"1","SP=Yeast;CT=Mixture;QY=1",1,30,2,0.6,TRUE,3
"5466","2","sp|P18124|RL7_HUMAN",22.246131168829,"2","SP=Yeast;CT=Mixture;QY=1",1,30,3,0.4,FALSE,2
"5467","3","sp|P18124|RL7_HUMAN",22.1566573759622,"3","SP=Yeast;CT=Mixture;QY=1",1,30,2,0.6,TRUE,3
"5468","4","sp|P18124|RL7_HUMAN",22.1576687233341,"4","SP=Yeast;CT=Mixture;QY=1",1,30,3,0.4,FALSE,2
"5469","5","sp|P18124|RL7_HUMAN",22.344419473454,"5","SP=Yeast;CT=Mixture;QY=1",1,30,4,0.2,FALSE,1
"5470","6","sp|P18124|RL7_HUMAN",22.6735495489808,"6","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"5471","7","sp|P18124|RL7_HUMAN",22.1571084763435,"13","SP=Yeast;CT=Mixture;QY=10",3,30,2,0.6,TRUE,3
"5472","8","sp|P18124|RL7_HUMAN",21.8375935577039,"14","SP=Yeast;CT=Mixture;QY=10",3,30,1,0.8,TRUE,4
"5473","9","sp|P18124|RL7_HUMAN",22.1229714980387,"15","SP=Yeast;CT=Mixture;QY=10",3,30,2,0.6,TRUE,3
"5474","10","sp|P18124|RL7_HUMAN",21.9423906162026,"16","SP=Yeast;CT=Mixture;QY=10",3,30,1,0.8,TRUE,4
"5475","11","sp|P18124|RL7_HUMAN",22.4309447087412,"17","SP=Yeast;CT=Mixture;QY=10",3,30,4,0.2,FALSE,1
"5476","12","sp|P18124|RL7_HUMAN",22.1481699759876,"18","SP=Yeast;CT=Mixture;QY=10",3,30,2,0.6,TRUE,3
"5477","13","sp|P18124|RL7_HUMAN",22.1687211270366,"10","SP=Yeast;CT=Mixture;QY=4",2,30,2,0.6,TRUE,3
"5478","14","sp|P18124|RL7_HUMAN",22.1461377973461,"11","SP=Yeast;CT=Mixture;QY=4",2,30,2,0.6,TRUE,3
"5479","15","sp|P18124|RL7_HUMAN",21.8121702561152,"12","SP=Yeast;CT=Mixture;QY=4",2,30,1,0.8,TRUE,4
"5480","16","sp|P18124|RL7_HUMAN",22.1786265468874,"7","SP=Yeast;CT=Mixture;QY=4",2,30,3,0.4,FALSE,2
"5481","17","sp|P18124|RL7_HUMAN",22.2210542180768,"8","SP=Yeast;CT=Mixture;QY=4",2,30,3,0.4,FALSE,2
"5482","18","sp|P18124|RL7_HUMAN",21.9151140001045,"9","SP=Yeast;CT=Mixture;QY=4",2,30,1,0.8,TRUE,4
"5483","1","sp|P18206|VINC_HUMAN",23.7966171048004,"1","SP=Yeast;CT=Mixture;QY=1",1,84,11,0.214285714285714,FALSE,3
"5484","2","sp|P18206|VINC_HUMAN",24.0370984520061,"2","SP=Yeast;CT=Mixture;QY=1",1,84,12,0.142857142857143,FALSE,2
"5485","3","sp|P18206|VINC_HUMAN",23.7987506714186,"3","SP=Yeast;CT=Mixture;QY=1",1,84,9,0.357142857142857,FALSE,5
"5486","4","sp|P18206|VINC_HUMAN",24.0283324268966,"4","SP=Yeast;CT=Mixture;QY=1",1,84,13,0.0714285714285714,FALSE,1
"5487","5","sp|P18206|VINC_HUMAN",23.8183720440433,"5","SP=Yeast;CT=Mixture;QY=1",1,84,9,0.357142857142857,FALSE,5
"5488","6","sp|P18206|VINC_HUMAN",24.0562718168974,"6","SP=Yeast;CT=Mixture;QY=1",1,84,11,0.214285714285714,FALSE,3
"5489","7","sp|P18206|VINC_HUMAN",23.1983193030509,"13","SP=Yeast;CT=Mixture;QY=10",3,84,5,0.642857142857143,TRUE,9
"5490","8","sp|P18206|VINC_HUMAN",23.2914416251223,"14","SP=Yeast;CT=Mixture;QY=10",3,84,5,0.642857142857143,TRUE,9
"5491","9","sp|P18206|VINC_HUMAN",23.3690820177448,"15","SP=Yeast;CT=Mixture;QY=10",3,84,6,0.571428571428571,TRUE,8
"5492","10","sp|P18206|VINC_HUMAN",23.0873383453897,"16","SP=Yeast;CT=Mixture;QY=10",3,84,4,0.714285714285714,TRUE,10
"5493","11","sp|P18206|VINC_HUMAN",23.1743177876094,"17","SP=Yeast;CT=Mixture;QY=10",3,84,5,0.642857142857143,TRUE,9
"5494","12","sp|P18206|VINC_HUMAN",23.6060584305422,"18","SP=Yeast;CT=Mixture;QY=10",3,84,6,0.571428571428571,TRUE,8
"5495","13","sp|P18206|VINC_HUMAN",24.0140266243341,"10","SP=Yeast;CT=Mixture;QY=4",2,84,10,0.285714285714286,FALSE,4
"5496","14","sp|P18206|VINC_HUMAN",23.8079296218567,"11","SP=Yeast;CT=Mixture;QY=4",2,84,8,0.428571428571429,FALSE,6
"5497","15","sp|P18206|VINC_HUMAN",23.804270247496,"12","SP=Yeast;CT=Mixture;QY=4",2,84,8,0.428571428571429,FALSE,6
"5498","16","sp|P18206|VINC_HUMAN",23.7385979017288,"7","SP=Yeast;CT=Mixture;QY=4",2,84,8,0.428571428571429,FALSE,6
"5499","17","sp|P18206|VINC_HUMAN",24.2699538383517,"8","SP=Yeast;CT=Mixture;QY=4",2,84,13,0.0714285714285714,FALSE,1
"5500","18","sp|P18206|VINC_HUMAN",23.9111286205007,"9","SP=Yeast;CT=Mixture;QY=4",2,84,9,0.357142857142857,FALSE,5
"5501","1","sp|P18494|GLN3_YEAST",21.6231354197121,"1","SP=Yeast;CT=Mixture;QY=1",1,24,1,0.75,TRUE,3
"5502","2","sp|P18494|GLN3_YEAST",21.7845879134989,"2","SP=Yeast;CT=Mixture;QY=1",1,24,1,0.75,TRUE,3
"5503","3","sp|P18494|GLN3_YEAST",21.9561190885553,"3","SP=Yeast;CT=Mixture;QY=1",1,24,1,0.75,TRUE,3
"5504","4","sp|P18494|GLN3_YEAST",21.8889301821378,"4","SP=Yeast;CT=Mixture;QY=1",1,24,1,0.75,TRUE,3
"5505","5","sp|P18494|GLN3_YEAST",22.0141045470185,"5","SP=Yeast;CT=Mixture;QY=1",1,24,1,0.75,TRUE,3
"5506","7","sp|P18494|GLN3_YEAST",23.9743816669911,"13","SP=Yeast;CT=Mixture;QY=10",3,24,4,0,FALSE,0
"5507","8","sp|P18494|GLN3_YEAST",24.030696132609,"14","SP=Yeast;CT=Mixture;QY=10",3,24,4,0,FALSE,0
"5508","9","sp|P18494|GLN3_YEAST",24.0327746320622,"15","SP=Yeast;CT=Mixture;QY=10",3,24,4,0,FALSE,0
"5509","10","sp|P18494|GLN3_YEAST",23.95748997815,"16","SP=Yeast;CT=Mixture;QY=10",3,24,4,0,FALSE,0
"5510","11","sp|P18494|GLN3_YEAST",23.9850965782362,"17","SP=Yeast;CT=Mixture;QY=10",3,24,4,0,FALSE,0
"5511","12","sp|P18494|GLN3_YEAST",24.1652031586424,"18","SP=Yeast;CT=Mixture;QY=10",3,24,3,0.25,FALSE,1
"5512","13","sp|P18494|GLN3_YEAST",22.4902578619306,"10","SP=Yeast;CT=Mixture;QY=4",2,24,1,0.75,TRUE,3
"5513","14","sp|P18494|GLN3_YEAST",22.8654571061664,"11","SP=Yeast;CT=Mixture;QY=4",2,24,2,0.5,TRUE,2
"5514","15","sp|P18494|GLN3_YEAST",22.7072885818757,"12","SP=Yeast;CT=Mixture;QY=4",2,24,2,0.5,TRUE,2
"5515","16","sp|P18494|GLN3_YEAST",22.3192577403414,"7","SP=Yeast;CT=Mixture;QY=4",2,24,2,0.5,TRUE,2
"5516","17","sp|P18494|GLN3_YEAST",21.620955888451,"8","SP=Yeast;CT=Mixture;QY=4",2,24,1,0.75,TRUE,3
"5517","18","sp|P18494|GLN3_YEAST",22.7463253860134,"9","SP=Yeast;CT=Mixture;QY=4",2,24,2,0.5,TRUE,2
"5518","1","sp|P18583|SON_HUMAN",24.1529422919164,"1","SP=Yeast;CT=Mixture;QY=1",1,114,9,0.526315789473684,TRUE,10
"5519","2","sp|P18583|SON_HUMAN",25.0174482198967,"2","SP=Yeast;CT=Mixture;QY=1",1,114,17,0.105263157894737,FALSE,2
"5520","3","sp|P18583|SON_HUMAN",24.8269805365246,"3","SP=Yeast;CT=Mixture;QY=1",1,114,11,0.421052631578947,FALSE,8
"5521","4","sp|P18583|SON_HUMAN",24.967654815425,"4","SP=Yeast;CT=Mixture;QY=1",1,114,12,0.368421052631579,FALSE,7
"5522","5","sp|P18583|SON_HUMAN",25.1158598545493,"5","SP=Yeast;CT=Mixture;QY=1",1,114,14,0.263157894736842,FALSE,5
"5523","6","sp|P18583|SON_HUMAN",25.0267699006856,"6","SP=Yeast;CT=Mixture;QY=1",1,114,14,0.263157894736842,FALSE,5
"5524","7","sp|P18583|SON_HUMAN",24.7012064362035,"13","SP=Yeast;CT=Mixture;QY=10",3,114,12,0.368421052631579,FALSE,7
"5525","8","sp|P18583|SON_HUMAN",24.6268019319579,"14","SP=Yeast;CT=Mixture;QY=10",3,114,11,0.421052631578947,FALSE,8
"5526","9","sp|P18583|SON_HUMAN",24.7027098532733,"15","SP=Yeast;CT=Mixture;QY=10",3,114,12,0.368421052631579,FALSE,7
"5527","10","sp|P18583|SON_HUMAN",24.809897100022,"16","SP=Yeast;CT=Mixture;QY=10",3,114,13,0.315789473684211,FALSE,6
"5528","11","sp|P18583|SON_HUMAN",24.772751548848,"17","SP=Yeast;CT=Mixture;QY=10",3,114,12,0.368421052631579,FALSE,7
"5529","12","sp|P18583|SON_HUMAN",24.980968326321,"18","SP=Yeast;CT=Mixture;QY=10",3,114,16,0.157894736842105,FALSE,3
"5530","13","sp|P18583|SON_HUMAN",24.9700736507686,"10","SP=Yeast;CT=Mixture;QY=4",2,114,14,0.263157894736842,FALSE,5
"5531","14","sp|P18583|SON_HUMAN",25.0095568660449,"11","SP=Yeast;CT=Mixture;QY=4",2,114,13,0.315789473684211,FALSE,6
"5532","15","sp|P18583|SON_HUMAN",25.0317418332851,"12","SP=Yeast;CT=Mixture;QY=4",2,114,14,0.263157894736842,FALSE,5
"5533","16","sp|P18583|SON_HUMAN",25.0466999216044,"7","SP=Yeast;CT=Mixture;QY=4",2,114,15,0.210526315789474,FALSE,4
"5534","17","sp|P18583|SON_HUMAN",24.9757511269509,"8","SP=Yeast;CT=Mixture;QY=4",2,114,14,0.263157894736842,FALSE,5
"5535","18","sp|P18583|SON_HUMAN",24.9232285808669,"9","SP=Yeast;CT=Mixture;QY=4",2,114,13,0.315789473684211,FALSE,6
"5536","1","sp|P18621|RL17_HUMAN",21.7627005027261,"1","SP=Yeast;CT=Mixture;QY=1",1,24,2,0.5,TRUE,2
"5537","2","sp|P18621|RL17_HUMAN",21.7847636023629,"2","SP=Yeast;CT=Mixture;QY=1",1,24,3,0.25,FALSE,1
"5538","3","sp|P18621|RL17_HUMAN",22.1849856159289,"3","SP=Yeast;CT=Mixture;QY=1",1,24,4,0,FALSE,0
"5539","4","sp|P18621|RL17_HUMAN",21.8215246235506,"4","SP=Yeast;CT=Mixture;QY=1",1,24,3,0.25,FALSE,1
"5540","5","sp|P18621|RL17_HUMAN",21.7324408954273,"5","SP=Yeast;CT=Mixture;QY=1",1,24,2,0.5,TRUE,2
"5541","6","sp|P18621|RL17_HUMAN",21.9007505276029,"6","SP=Yeast;CT=Mixture;QY=1",1,24,3,0.25,FALSE,1
"5542","8","sp|P18621|RL17_HUMAN",21.2185283976397,"14","SP=Yeast;CT=Mixture;QY=10",3,24,1,0.75,TRUE,3
"5543","9","sp|P18621|RL17_HUMAN",21.5507203841006,"15","SP=Yeast;CT=Mixture;QY=10",3,24,2,0.5,TRUE,2
"5544","10","sp|P18621|RL17_HUMAN",21.5441934076301,"16","SP=Yeast;CT=Mixture;QY=10",3,24,2,0.5,TRUE,2
