"","logFC","se","df","t","pval","adjPval"
"sp|P0A8G3|UXAC_ECOLI",0.142284937810336,0.112171810716443,9.52404593575629,1.26845538911746,0.234761892420795,0.828098155198621
"sp|P0A8G6|NQOR_ECOLI",0.0564193845389038,0.0986678928919811,9.45796936482491,0.571810980099375,0.580784152890944,0.870531264812787
"sp|P0A8G9|EX7S_ECOLI",0.0775756373214846,0.142969990796382,9.23092063378045,0.54260084154281,0.600258005626458,0.882241613551049
"sp|P0A8H6|YIHI_ECOLI",0.0534903939481717,0.117235598933746,9.52404593575629,0.456264090725559,0.658427035838057,0.908376194106959
"sp|P0A8H8|YACG_ECOLI",0.0982170324454301,0.138343842503362,9.1431532339557,0.709948709448658,0.495442811945424,0.849752964718363
"sp|P0A8I3|YAAA_ECOLI",-0.056283537770857,0.138059829563312,8.23554173366023,-0.407674976485802,0.693904798754113,0.909304820384665
"sp|P0A8I5|TRMB_ECOLI",0.0382918741307349,0.131340045436366,8.12294989629125,0.291547593146579,0.777939390426386,0.942577537101023
"sp|P0A8I8|RLMH_ECOLI",0.459719214348447,0.188341881680723,8.52404593575629,2.44087618880097,0.0387323039782313,0.828098155198621
"sp|P0A8J2|DNAT_ECOLI",0.303050494849572,0.157763565742666,7.9486512213827,1.9209156019197,0.0912228416712165,0.828098155198621
"sp|P0A8J4|YBED_ECOLI",0.07825427622156,0.160787633407231,9.43111469486819,0.486693376619106,0.637586760629046,0.905103447053844
"sp|P0A8J8|RHLB_ECOLI",0.194496338457036,0.125288747128229,9.52404593575629,1.55238473458415,0.153135537515874,0.828098155198621
"sp|P0A8K1|PSD_ECOLI",-0.000329665580980801,0.184880560418136,9.44321725364638,-0.00178312733494107,0.998614374557186,0.999506042926865
"sp|P0A8K5|YAEP_ECOLI",0.288523573499263,0.200099967090857,9.07256917497039,1.44189715617622,0.18294560713302,0.828098155198621
"sp|P0A8L1|SYS_ECOLI",0.214071856798303,0.140785258676916,8.96650118789156,1.52055590770033,0.162819382161788,0.828098155198621
"sp|P0A8L7|YCIU_ECOLI",-0.682219886886426,0.307213991191422,9.2014121117506,-2.22066672237379,0.0528758887416795,0.828098155198621
"sp|P0A8M0|SYN_ECOLI",0.0562237414646948,0.117467996177008,8.76229509312723,0.478630293309619,0.643918374009982,0.906629822997726
"sp|P0A8M3|SYT_ECOLI",0.0405061089693637,0.106244922775927,9.27225876058029,0.381252185149516,0.711605589196121,0.913271929529914
"sp|P0A8M6|YEEX_ECOLI",0.364403616032146,0.249336589851684,8.96584265691173,1.46149274059178,0.17802354863277,0.828098155198621
"sp|P0A8N0|MATP_ECOLI",-0.261884269691813,0.18836432816598,9.25440023513295,-1.39030713639713,0.196962495069261,0.828098155198621
"sp|P0A8N3|SYK1_ECOLI",0.263537674851198,0.152087708393687,8.93287082369824,1.73280061639838,0.117421539026698,0.828098155198621
"sp|P0A8N5|SYK2_ECOLI",0.159003066044098,0.15193423541652,9.52404593575629,1.04652559449949,0.321150948678415,0.828098155198621
"sp|P0A8N7|EPMA_ECOLI",0.1071344846079,0.341765987361276,5.52404593575629,0.313473220185159,0.765416629358904,0.939011700170581
"sp|P0A8P3|FETP_ECOLI",-0.165582794143279,0.165753827180216,9.48000714159528,-0.998968150299477,0.342624983801547,0.828098155198621
"sp|P0A8Q0|FRDC_ECOLI",0.212084749814011,0.149921151309945,9.43705422176167,1.4146419498577,0.189309769009063,0.828098155198621
"sp|P0A8R0|RRAA_ECOLI",0.172667360827841,0.183614905507389,8.9551217391837,0.940377690747403,0.371695802585159,0.828098155198621
"sp|P0A8R4|SLYX_ECOLI",-0.0568995942321001,0.1480999182059,9.52404593575629,-0.384197337320563,0.709270121907604,0.913271929529914
"sp|P0A8R7|YCJF_ECOLI",-0.0168253258930634,0.12319436946486,8.94277399176347,-0.136575445502505,0.89439157031315,0.967531035488677
"sp|P0A8S1|ARGP_ECOLI",0.113822981727197,0.148159878298526,9.52404593575629,0.768244298215852,0.460965756389587,0.842663782685059
"sp|P0A8T1|PRMA_ECOLI",0.180576431719308,0.187886779950827,9.24333518198784,0.961091737090647,0.360971830731527,0.828098155198621
"sp|P0A8T7|RPOC_ECOLI",0.151482929217146,0.143132547153059,8.74244442782681,1.0583402044481,0.318264793806844,0.828098155198621
"sp|P0A8U0|SYDP_ECOLI",0.129228672069802,0.172804531053556,9.52404593575629,0.747831502344989,0.472622615519834,0.849275133240822
"sp|P0A8U2|YAFD_ECOLI",0.326866162909467,0.279835183796879,9.51619796606474,1.16806671153519,0.271210518450299,0.828098155198621
"sp|P0A8U6|METJ_ECOLI",0.0185191620189851,0.213802690753938,9.24806954850077,0.0866180025783608,0.932821647159189,0.97758764989065
"sp|P0A8V0|RBN_ECOLI",-0.18910849043967,0.155417168980051,8.39437084292034,-1.21677992000963,0.256790058073162,0.828098155198621
"sp|P0A8V2|RPOB_ECOLI",0.180247565800865,0.150212465237371,8.62967749751331,1.19995078648121,0.262062877332839,0.828098155198621
"sp|P0A8V6|FADR_ECOLI",0.0559248939554061,0.158927286553163,9.52404593575629,0.351889818094255,0.732581830568124,0.921719554819501
"sp|P0A8W0|NANR_ECOLI",0.14964687287429,0.142244197202374,9.49348876572933,1.05204202222312,0.318820963527157,0.828098155198621
"sp|P0A8W2|SLYA_ECOLI",0.328797384732712,0.163199679316878,9.21463713896475,2.01469381624397,0.0740257375362093,0.828098155198621
"sp|P0A8W5|YQGE_ECOLI",-0.0553498695210543,0.12953804006416,9.52404593575629,-0.427286606263608,0.678669021885851,0.908376194106959
"sp|P0A8W8|YFBU_ECOLI",0.144009077206925,0.160321042580279,9.51962659520585,0.898254370662627,0.391202845864595,0.828546976008518
"sp|P0A8X0|YJGA_ECOLI",-0.0197418212485209,0.154349046321173,9.18338335097128,-0.127903746210661,0.900982319619587,0.969266330618223
"sp|P0A8X2|YCEI_ECOLI",-0.0081480613232782,0.138260342681895,9.45355642358138,-0.0589327435852305,0.954232727397286,0.987862074618336
"sp|P0A8Y3|YIHX_ECOLI",0.154041210768469,0.145162493905708,9.19221681761639,1.06116398681141,0.315699600327848,0.828098155198621
"sp|P0A8Y5|YIDA_ECOLI",0.0814099974189947,0.135148763876189,8.23322155686762,0.602373229943673,0.563144609732672,0.868190652389415
"sp|P0A8Z0|YCIA_ECOLI",-0.17676518677813,0.130935193720309,8.06610669739075,-1.35002043190709,0.213667908732646,0.828098155198621
"sp|P0A8Z7|YQIA_ECOLI",-0.226749100857478,0.155985577169124,8.93005251649268,-1.4536542735078,0.180264438199847,0.828098155198621
"sp|P0A901|BLC_ECOLI",-0.123227657317588,0.147094145630474,9.10950521717955,-0.837746851102809,0.423607253159411,0.832648085903488
"sp|P0A903|BAMC_ECOLI",0.17000713271448,0.138359565590374,9.52404593575629,1.22873421862137,0.248666748942546,0.828098155198621
"sp|P0A905|SLYB_ECOLI",-0.0752719284547878,0.120110878168572,9.45528528883385,-0.626687021213399,0.545696343772798,0.859678256651354
"sp|P0A908|MIPA_ECOLI",0.386510931905829,0.26415280041469,8.1657941710597,1.46320966992987,0.180809019065741,0.828098155198621
"sp|P0A910|OMPA_ECOLI",0.0341982154002557,0.121840478129257,8.46982308663012,0.280680246214857,0.785690491235797,0.942577537101023
"sp|P0A912|PAL_ECOLI",0.0514515953022114,0.159374230406399,9.52404593575629,0.322835098064545,0.753795507646364,0.934821572595058
"sp|P0A915|OMPW_ECOLI",0.298716497038526,0.190367113351796,9.08384965399259,1.56916019673262,0.150745737847891,0.828098155198621
"sp|P0A917|OMPX_ECOLI",0.276488183869691,0.160915143017244,7.76473423054432,1.71822352256843,0.125221574120111,0.828098155198621
"sp|P0A921|PA1_ECOLI",0.0845980510361562,0.141140118685451,8.66600918137715,0.599390533493132,0.564251617223943,0.868594109277609
"sp|P0A927|TSX_ECOLI",0.280834894930175,0.242809328563831,7.94281314697484,1.1566066946079,0.281032675177503,0.828098155198621
"sp|P0A935|MLTA_ECOLI",-0.0551084819525327,0.219964637686396,9.52404593575629,-0.250533369964226,0.807496315087133,0.948820226269457
"sp|P0A937|BAME_ECOLI",0.187548548139336,0.161368376850495,9.26848088970753,1.16223854883969,0.274191177551208,0.828098155198621
"sp|P0A940|BAMA_ECOLI",0.204335788647396,0.149895521460759,9.04473693434021,1.36318808364724,0.205790131126019,0.828098155198621
"sp|P0A944|RIMI_ECOLI",0.188040430571607,0.319598899050053,8.52404593575629,0.588363824564232,0.571545279232225,0.868594109277609
"sp|P0A948|RIMJ_ECOLI",0.162630946849328,0.223048301794471,9.42377643165459,0.729128827885831,0.483649627054942,0.849752964718363
"sp|P0A951|ATDA_ECOLI",-0.226558026107901,0.150653844202243,8.80568070404381,-1.50383169648006,0.167614489942789,0.828098155198621
"sp|P0A953|FABB_ECOLI",0.228843288229879,0.168090737412424,8.58751243294588,1.3614271181903,0.208024212498834,0.828098155198621
"sp|P0A955|ALKH_ECOLI",-0.0205074712407789,0.117343540514975,8.86771943983515,-0.174764381156215,0.865189753711894,0.961265656348607
"sp|P0A959|ALAA_ECOLI",0.0509784668708882,0.157399484310581,9.39592723130123,0.32387950376189,0.753122822848781,0.934773926247166
"sp|P0A962|ASPG1_ECOLI",0.175899305763143,0.171070365117346,9.52404593575629,1.02822780346838,0.329247812996823,0.828098155198621
"sp|P0A964|CHEW_ECOLI",0.295386520298318,0.372411935250762,9.44467262734829,0.793171465085888,0.447145246158731,0.841471753194724
"sp|P0A972|CSPE_ECOLI",-0.0510906753530186,0.152617994580449,9.52404593575629,-0.334761805077235,0.745060068539901,0.928867007492371
"sp|P0A988|DPO3B_ECOLI",0.209456985131699,0.110790991467537,9.5116103799044,1.89055971390122,0.0894938759642001,0.828098155198621
"sp|P0A991|ALF1_ECOLI",0.14510909949417,0.175759203164152,9.52404593575629,0.825613093834091,0.429218983505115,0.835531173981425
"sp|P0A993|F16PA_ECOLI",0.221478830549688,0.153512889713761,9.46515667793122,1.44273768126349,0.181357740040892,0.828098155198621
"sp|P0A996|GLPC_ECOLI",-0.115746390988295,0.150200543717964,9.44102179947546,-0.770612330176617,0.459786087068461,0.842059481055838
"sp|P0A998|FTNA_ECOLI",0.497593734626557,0.164928230331572,9.11747078314002,3.01703191519241,0.0143403934334237,0.583267925224828
"sp|P0A9A6|FTSZ_ECOLI",0.148405636396058,0.143208037932969,8.85387050650769,1.03629404143867,0.327537916823167,0.828098155198621
"sp|P0A9A9|FUR_ECOLI",0.12706566780587,0.132582336584134,9.52404593575629,0.958390620346595,0.361561981428799,0.828098155198621
"sp|P0A9B2|G3P1_ECOLI",-0.236055814457251,0.136499164130189,9.40197990432225,-1.72935721593217,0.11636419968744,0.828098155198621
"sp|P0A9B6|E4PD_ECOLI",0.0873383802793732,0.126356612881075,9.0041805257772,0.69120545642969,0.506864041758019,0.849752964718363
"sp|P0A9C0|GLPA_ECOLI",0.174386116124001,0.108146136387677,9.38493584542163,1.61250435705691,0.139925308529271,0.828098155198621
"sp|P0A9C3|GALM_ECOLI",0.326342654401698,0.209297101446523,9.33614744946408,1.55923160018095,0.152160095602121,0.828098155198621
"sp|P0A9C5|GLN1B_ECOLI",0.185558741534662,0.159919759633718,8.83853512903638,1.16032403975386,0.276297986501463,0.828098155198621
"sp|P0A9C9|GLPX_ECOLI",0.000650135109446467,0.12140985926442,9.45391965416286,0.00535487903029795,0.995838747588379,0.999506042926865
"sp|P0A9D2|GSTA_ECOLI",0.140006614600474,0.140273396538202,8.15712982678648,0.99809812876631,0.346915508563139,0.828098155198621
"sp|P0A9D4|CYSE_ECOLI",0.212134662569145,0.185217764574758,9.31573601748761,1.14532568221081,0.280644995051343,0.828098155198621
"sp|P0A9D8|DAPD_ECOLI",0.151192313775197,0.108417525591182,9.31851529553102,1.39453758007086,0.195505775381839,0.828098155198621
"sp|P0A9F1|MNTR_ECOLI",0.41671370097814,0.284877318533042,9.52404593575629,1.46278300822256,0.175728995718317,0.828098155198621
"sp|P0A9F3|CYSB_ECOLI",-0.0942023862264963,0.135300953107405,9.32449984837274,-0.696243330612136,0.503260823523336,0.849752964718363
"sp|P0A9F6|GCVA_ECOLI",0.0486856418941268,0.180484617448486,9.45900190812194,0.269749536455774,0.793145880874939,0.944797954044664
"sp|P0A9G2|NHAR_ECOLI",0.23435588543096,0.217034814228489,9.52404593575629,1.07980780071641,0.306813036740693,0.828098155198621
"sp|P0A9G6|ACEA_ECOLI",0.172987929695392,0.126121852497073,9.52404593575629,1.37159363163815,0.201634305462468,0.828098155198621
"sp|P0A9G8|MODE_ECOLI",-0.00932265153443783,0.126210910574957,9.20918203336488,-0.073865654656703,0.942696889986458,0.980720079843265
"sp|P0A9H1|MUG_ECOLI",0.0521850357712182,0.156033384891311,9.52404593575629,0.334447886313362,0.745289509084896,0.928867007492371
"sp|P0A9H5|BTUR_ECOLI",-0.0866745915611816,0.203613252382354,9.32338306201796,-0.425682466868218,0.679997458207698,0.908376194106959
"sp|P0A9H7|CFA_ECOLI",-0.287679907614612,0.370244093852192,9.02876482396602,-0.777000666294109,0.457031942764085,0.841471753194724
"sp|P0A9I3|GCVR_ECOLI",0.17053764576874,0.169232130378491,9.52404593575629,1.00771434707658,0.338506984491147,0.828098155198621
"sp|P0A9J0|RNG_ECOLI",-0.0184190501237586,0.12729331365025,9.33616679617306,-0.144697703245958,0.888025232716321,0.965650998024409
"sp|P0A9J4|PANE_ECOLI",-0.206217613483684,0.177704554831958,9.17010853756901,-1.16045204175373,0.275183674082842,0.828098155198621
"sp|P0A9J6|RBSK_ECOLI",0.256321656086832,0.194014976693521,8.49332260432158,1.32114365836683,0.220935876294405,0.828098155198621
"sp|P0A9J8|CMPDT_ECOLI",-0.0689159521569176,0.128911705589507,9.52404593575629,-0.534598094422599,0.605181919972787,0.886375425755278
"sp|P0A9K3|PHOL_ECOLI",0.261029265993555,0.168473905460079,8.57711916561764,1.54937505176675,0.157355004334588,0.828098155198621
"sp|P0A9K7|PHOU_ECOLI",0.12296062357438,0.141063520025203,9.15186857394447,0.871668476388593,0.405675347248771,0.831018760087592
"sp|P0A9K9|SLYD_ECOLI",0.189525323387382,0.299726384423796,8.82144504625873,0.632327793736719,0.543211752559897,0.859678256651354
"sp|P0A9L3|FKBB_ECOLI",0.106547747131057,0.116520307857964,9.52404593575629,0.914413539491648,0.383066062101944,0.828098155198621
"sp|P0A9L5|PPIC_ECOLI",-0.0638026845851069,0.162767072577053,9.50062769422572,-0.391987664181299,0.70371583010214,0.910679532825985
"sp|P0A9L8|P5CR_ECOLI",0.216325385017261,0.153745064935563,9.28823961768667,1.40703953722304,0.191985158414916,0.828098155198621
"sp|P0A9M0|LON_ECOLI",0.109080777088688,0.124091977193781,9.18732492492518,0.879031663089294,0.401789689236465,0.831018760087592
"sp|P0A9M2|HPRT_ECOLI",0.0883701886502733,0.117594994137893,9.19860300651496,0.751479170504905,0.471152831704276,0.848120125383333
"sp|P0A9M5|XGPT_ECOLI",0.0843804154978737,0.121938355218121,9.52404593575629,0.691992403431515,0.50546130185179,0.849752964718363
"sp|P0A9M8|PTA_ECOLI",0.0817921978604658,0.114670481054448,9.39761008596255,0.713280323831807,0.493003899632591,0.849752964718363
"sp|P0A9N4|PFLA_ECOLI",-0.00158244077791056,0.139877013701037,9.37242677465879,-0.0113130866612062,0.99121082227565,0.997815749220847
"sp|P0A9P0|DLDH_ECOLI",0.183093323306942,0.147700302620341,9.28050571486562,1.23962727265074,0.245543334959395,0.828098155198621
"sp|P0A9P4|TRXB_ECOLI",0.410178220676125,0.186474868723066,9.4216319447437,2.19964343444736,0.0540722269875381,0.828098155198621
"sp|P0A9P9|IDNO_ECOLI",-5.38945251024832,1.25150426696861,7.15755142838328,-4.30637965246625,0.00336024117403507,0.157931335179648
"sp|P0A9Q1|ARCA_ECOLI",0.0394977965574048,0.122011246385893,7.97771907101317,0.323722588920062,0.754471578384774,0.934821572595058
"sp|P0A9Q5|ACCD_ECOLI",0.15505168794741,0.115558258631828,8.91311121373022,1.34176206688445,0.212852633429411,0.828098155198621
"sp|P0A9Q7|ADHE_ECOLI",0.131883366160626,0.147507848193988,9.28220511502104,0.894076944212393,0.393872151320435,0.830558712563212
"sp|P0A9Q9|DHAS_ECOLI",0.359199388237932,0.198244744993049,7.12386875739347,1.81189866218409,0.112161428632556,0.828098155198621
"sp|P0A9R4|FER_ECOLI",0.0365467155852874,0.145253230414969,7.54005581451709,0.25160690389383,0.808065946512432,0.948820226269457
"sp|P0A9R7|FTSE_ECOLI",0.0796748000421893,0.188307497019639,9.32533303373645,0.423110079541229,0.681805830303094,0.908376194106959
"sp|P0A9S1|FUCO_ECOLI",0.166793436057127,0.168981641170814,8.53769110840619,0.987050634030268,0.350762432392336,0.828098155198621
"sp|P0A9S5|GLDA_ECOLI",0.161807263242282,0.180964272572536,9.28550437423099,0.894139273692403,0.393832679344148,0.830558712563212
"sp|P0A9T0|SERA_ECOLI",0.0818352236825237,0.126959996556907,9.20578196778811,0.644574873203017,0.534932895026898,0.859678256651354
"sp|P0A9T4|TAS_ECOLI",0.050756794714473,0.180502213845612,9.34454903693108,0.281197629841186,0.78468644061471,0.942577537101023
"sp|P0A9T8|YBBA_ECOLI",0.110022611528622,0.429361705243951,8.60460463745454,0.256246912998705,0.803780930707953,0.948235112391781
"sp|P0A9U1|YBHF_ECOLI",0.0698906936933507,0.230713492569341,9.40920042306321,0.302932840706509,0.768531993976865,0.94102574963141
"sp|P0A9U3|YBIT_ECOLI",0.175292681395926,0.137574196090642,9.52404593575629,1.27416831336911,0.232815593587469,0.828098155198621
"sp|P0A9V1|LPTB_ECOLI",0.172654974851953,0.138560331609609,9.52404593575629,1.246063522267,0.242519865334429,0.828098155198621
"sp|P0A9W0|ULAR_ECOLI",-0.090799934382105,0.167528806979642,8.15164223836898,-0.541995946960566,0.602318107056669,0.884040802515514
"sp|P0A9W3|ETTA_ECOLI",0.182801397412109,0.136225434873634,8.53783767511394,1.341903570223,0.214220102480748,0.828098155198621
"sp|P0A9W6|IBAG_ECOLI",-0.149245096144292,0.117748561018125,9.3099041030976,-1.26748976678635,0.23576394013848,0.828098155198621
"sp|P0A9W9|YRDA_ECOLI",0.0239045330971961,0.11877876848751,9.15174647208742,0.201252575705141,0.844903117946479,0.956164721739558
"sp|P0A9X4|MREB_ECOLI",0.144912655024496,0.103707522726133,9.47256513622389,1.39732057246394,0.19418227508885,0.828098155198621
"sp|P0A9Y6|CSPC_ECOLI",0.237089727439476,0.211069322615737,9.52404593575629,1.12327895167936,0.288835394159861,0.828098155198621
"sp|P0A9Z1|GLNB_ECOLI",0.196313561623502,0.132467032505532,9.34458334769006,1.48198051930622,0.171261928981976,0.828098155198621
"sp|P0AA04|PTHP_ECOLI",0.175828510321131,0.117325093864038,9.52404593575629,1.49864367911684,0.1663590296454,0.828098155198621
"sp|P0AA10|RL13_ECOLI",0.0808279315045638,0.116979071767864,9.43545835192167,0.690960616143034,0.506232403789454,0.849752964718363
"sp|P0AA16|OMPR_ECOLI",0.0684153450726046,0.104031568135764,9.36368523370875,0.657640236503217,0.526604091525668,0.855816909267319
"sp|P0AA25|THIO_ECOLI",0.217039052348527,0.186630675264717,9.22893978569239,1.16293343546381,0.274043612866935,0.828098155198621
"sp|P0AA31|YEDF_ECOLI",0.460407069248942,0.279593149795026,9.5050474537052,1.64670368206972,0.13222834809129,0.828098155198621
"sp|P0AA37|RLUA_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P0AA39|RLUC_ECOLI",-0.122140858361569,0.165708733658168,9.33540577109499,-0.737081598930852,0.4791872862399,0.849752964718363
"sp|P0AA41|TRUC_ECOLI",-0.0566889376692246,0.204435065257635,8.290213174149,-0.277295568633411,0.788342676757942,0.944136331451329
"sp|P0AA43|RSUA_ECOLI",0.00967488656527764,0.142859031224462,9.25530434326307,0.067723310751536,0.947446441475562,0.983249121185787
"sp|P0AA53|QMCA_ECOLI",0.343728900582656,0.232188343943991,8.96724037434072,1.48038826904063,0.173024901048828,0.828098155198621
"sp|P0AA57|YOBA_ECOLI",0.214906698015024,0.22861907432265,9.52404593575629,0.940020856316329,0.370435546751602,0.828098155198621
"sp|P0AA89|DOSC_ECOLI",0.0990765799011314,0.171732846560764,9.52404593575629,0.576922713885578,0.577372187469426,0.869115220775022
"sp|P0AA91|YEAY_ECOLI",0.196841141718352,0.130141922579752,9.19328452370383,1.51251140152571,0.163992551853111,0.828098155198621
"sp|P0AAA1|YAGU_ECOLI",-0.144568735782891,0.43121613843429,6.402143115605,-0.335258175419427,0.748145194884561,0.930780639518145
"sp|P0AAB4|UBID_ECOLI",0.124891854441115,0.155019818624759,8.35041437103894,0.80565088740962,0.442779887449983,0.838511376047908
"sp|P0AAB6|GALF_ECOLI",0.316174963118071,0.200540083021289,7.99353066382741,1.57661729443139,0.153564494780338,0.828098155198621
"sp|P0AAB8|USPD_ECOLI",-0.0338056354913756,0.272319825222227,9.44567695923034,-0.124139457947244,0.903806656142152,0.970661188684903
"sp|P0AAC0|USPE_ECOLI",0.284741362743407,0.154362279547204,9.20671527689648,1.84463046010106,0.0974433432629771,0.828098155198621
"sp|P0AAC8|ISCA_ECOLI",0.191831535984711,0.199617519045855,9.13552443900316,0.960995492287648,0.361298221047301,0.828098155198621
"sp|P0AAD2|MTR_ECOLI",-0.0539790118359977,0.200013944128238,8.52404593575629,-0.269876243235268,0.793674689530365,0.944797954044664
"sp|P0AAD6|SDAC_ECOLI",-0.405087788075864,0.355425744512114,9.41159453414572,-1.13972551040702,0.282575635872877,0.828098155198621
"sp|P0AAE0|CYCA_ECOLI",0.0225688163034239,0.146556634261992,9.52404593575629,0.153993822368209,0.880828583874537,0.964261105017933
"sp|P0AAF6|ARTP_ECOLI",0.237847338954717,0.123606814767443,9.35203269998461,1.92422512789613,0.085248124090972,0.828098155198621
"sp|P0AAG0|DPPD_ECOLI",0.0209777875504495,0.122444497324753,9.04364722074324,0.171324869706568,0.867740471519184,0.961265656348607
"sp|P0AAG3|GLTL_ECOLI",-0.236700636564998,0.172480150868054,8.69963406515276,-1.37233551439824,0.204299502088883,0.828098155198621
"sp|P0AAG8|MGLA_ECOLI",0.0430349453137326,0.120581019005836,9.52404593575629,0.356896513800815,0.728949607564634,0.919296223813353
"sp|P0AAH0|PSTB_ECOLI",0.0853424305975693,0.103962494367765,9.47006942765286,0.820896334938563,0.431883850521264,0.835531173981425
"sp|P0AAH4|SAPD_ECOLI",0.628621412977202,0.29682908486079,9.52404593575629,2.11778914209846,0.061602410094105,0.828098155198621
"sp|P0AAH8|SAPF_ECOLI",0.146372304019954,0.167780749918594,9.35589016778229,0.872402251694381,0.404821702292284,0.831018760087592
"sp|P0AAI3|FTSH_ECOLI",0.115468508512187,0.109498452879034,9.52404593575629,1.05452182634715,0.317660412521267,0.828098155198621
"sp|P0AAI5|FABF_ECOLI",0.357867106960254,0.207659167902809,8.4009924441611,1.72333882763003,0.12131884447891,0.828098155198621
"sp|P0AAI9|FABD_ECOLI",0.274641844874559,0.158846025522676,9.07430579767786,1.72898153397834,0.117597731364141,0.828098155198621
"sp|P0AAJ3|FDNH_ECOLI",1.0242882858484,0.405621564800334,7.16830422774389,2.52523133564806,0.0387505393537601,0.828098155198621
"sp|P0AAJ5|FDOH_ECOLI",-0.0497325404022175,0.119948940513646,9.52404593575629,-0.414614253275206,0.687607999835555,0.908376194106959
"sp|P0AAN5|YAIA_ECOLI",0.0270121913746663,0.152692532580516,8.53608464939033,0.176905778679272,0.86370831315304,0.961265656348607
"sp|P0AAN9|IRAP_ECOLI",0.389283481446966,0.205504014005348,8.48519481203602,1.8942865098335,0.0926962969827642,0.828098155198621
"sp|P0AAP3|FRMR_ECOLI",0.200920621890061,0.132789365977875,8.84418615981135,1.5130776505367,0.165142238559875,0.828098155198621
"sp|P0AAQ2|YAJD_ECOLI",-0.352498042066157,0.184795414859795,8.51908087230453,-1.90750426537151,0.0906550086463151,0.828098155198621
"sp|P0AAQ6|YBAA_ECOLI",0.153491364850317,0.274624875043858,9.52404593575629,0.558912825452552,0.589120064080576,0.873765031928764
"sp|P0AAR3|YBAK_ECOLI",0.179634923568076,0.250277748712048,8.42859954564297,0.717742286289907,0.492327831266089,0.849752964718363
"sp|P0AAR8|YBAV_ECOLI",0.277809804716505,0.164794911936896,9.32621940375436,1.68579115369098,0.124934533719363,0.828098155198621
"sp|P0AAS3|YBBJ_ECOLI",-0.42203888804999,0.202323285542088,9.166435854093,-2.08596300183252,0.066061566273795,0.828098155198621
"sp|P0AAS7|YBCJ_ECOLI",0.0300047887838577,0.140375206695271,9.52404593575629,0.213747067521636,0.83525045884952,0.955249480791128
"sp|P0AAT2|YBDF_ECOLI",-0.0413392546996803,0.184056046693419,9.52404593575629,-0.224601448538872,0.827034349640088,0.951674455652224
"sp|P0AAT4|YBDG_ECOLI",-0.317603529962854,0.188489693917073,8.5756784831693,-1.68499148872609,0.127941344201802,0.828098155198621
"sp|P0AAT6|IOJAP_ECOLI",0.0110325073323613,0.110875932853388,9.52404593575629,0.0995031748409246,0.922801891766709,0.975008355749782
"sp|P0AAT9|YBEL_ECOLI",0.120431600532643,0.137665199841748,9.179636866365,0.87481513607712,0.403981969296697,0.831018760087592
"sp|P0AAV4|PXPB_ECOLI",0.170471390947827,0.416461489211053,9.05831524573561,0.409332904395959,0.691805138086163,0.909304820384665
"sp|P0AAV6|YBGS_ECOLI",-0.0660843894479916,0.194612127936037,9.18345591280617,-0.339569738786842,0.741817585191471,0.92672427210866
"sp|P0AAW1|YBHP_ECOLI",0.150748502684306,0.205983118176743,8.39322145210332,0.73184882343104,0.484192198549863,0.849752964718363
"sp|P0AAX8|YBIS_ECOLI",0.286598177349526,0.218965339844039,8.64029401112634,1.30887462624751,0.224315551361235,0.828098155198621
"sp|P0AAZ4|RARA_ECOLI",-0.463597170524531,0.292420889485211,9.07937431918588,-1.5853763776612,0.147047385882931,0.828098155198621
"sp|P0AAZ7|YCAR_ECOLI",0.0714341851962131,0.13270389920969,8.70469421721247,0.538297560370382,0.603860897482951,0.885690567390043
"sp|P0AB01|ELYC_ECOLI",-0.0259475020672827,0.210100517010813,8.52404593575629,-0.123500419877345,0.904573618391463,0.970661188684903
"sp|P0AB03|YCBJ_ECOLI",0.0752984005433326,0.173340590208828,9.52404593575629,0.434395662623617,0.673677183535939,0.908376194106959
"sp|P0AB10|PQIC_ECOLI",0.365302482280576,0.257000811123321,9.52404593575629,1.42140595075899,0.18710549768088,0.828098155198621
"sp|P0AB12|YCCF_ECOLI",0.0496589687718048,0.376953193184585,9.44866117063775,0.131737758612083,0.897954464520894,0.967531035488677
"sp|P0AB14|YCCJ_ECOLI",0.351181878401912,0.254878179688623,8.64217039902519,1.37784206883045,0.202876315714885,0.828098155198621
"sp|P0AB18|TUSE_ECOLI",0.0166657163174377,0.314102799145915,6.52404593575629,0.0530581591846804,0.959273349315636,0.98983369171217
"sp|P0AB24|EFEO_ECOLI",-0.0262158796424811,0.11475947711674,8.85346836134663,-0.228441957920501,0.824491632290947,0.951336498797247
"sp|P0AB26|YCEB_ECOLI",0.264816379565878,0.144783392865419,9.52404593575629,1.82905217459597,0.0988205922963611,0.828098155198621
"sp|P0AB28|YCED_ECOLI",0.13551846987378,0.155682278305924,8.94781309155994,0.87048102936597,0.406784322240556,0.831018760087592
"sp|P0AB38|LPOB_ECOLI",0.0574287525165518,0.125340558064219,9.28220301194529,0.458181720294621,0.657360071748129,0.908376194106959
"sp|P0AB43|YCGL_ECOLI",0.111611342387926,0.151181847690057,9.10782934721594,0.738258885529331,0.478947338078064,0.849752964718363
"sp|P0AB52|YCHN_ECOLI",0.256924196908327,0.237334997636981,8.15101586846554,1.0825381821745,0.309995772591658,0.828098155198621
