"","logFC","se","df","t","pval","adjPval"
"sp|P0A953|FABB_ECOLI",-0.146153642325478,0.456664557889706,9.1981135671579,-0.320045950140885,0.756084139959645,0.999001072755213
"sp|P0A955|ALKH_ECOLI",-0.0599888680717838,0.395962369723837,8.90123278520644,-0.15150143715329,0.882958183947469,0.999001072755213
"sp|P0A959|ALAA_ECOLI",0.224959087958365,0.388001142174527,8.48024771009989,0.57978975705483,0.57713235530505,0.999001072755213
"sp|P0A962|ASPG1_ECOLI",-0.553061355731001,0.430644956378226,9.00740453978571,-1.28426293525486,0.231096368110027,0.999001072755213
"sp|P0A972|CSPE_ECOLI",0.0789604738823447,1.79384430075477,8.86921087611429,0.0440174623010044,0.965865545874959,0.999001072755213
"sp|P0A988|DPO3B_ECOLI",0.312219663408941,0.406275135714879,9.05364946523064,0.768493161314344,0.461768678918788,0.999001072755213
"sp|P0A991|ALF1_ECOLI",-0.160923027036213,1.00693574337083,9.27931041807485,-0.159814594025142,0.876451965613117,0.999001072755213
"sp|P0A993|F16PA_ECOLI",0.293895756397393,0.761807809448793,9.27931041807485,0.385787271739892,0.708350233217288,0.999001072755213
"sp|P0A996|GLPC_ECOLI",0.976134482436276,0.668600030559229,8.97442006415982,1.45996775025544,0.178400271464609,0.999001072755213
"sp|P0A998|FTNA_ECOLI",-0.25261391202532,0.496694664730334,9.27931041807485,-0.508589944614101,0.622911050621614,0.999001072755213
"sp|P0A9A6|FTSZ_ECOLI",0.248823886699624,0.601487904486019,8.91270679174474,0.413680615759428,0.688884686509703,0.999001072755213
"sp|P0A9A9|FUR_ECOLI",0.483814409757128,0.642887530902756,9.27931041807485,0.752564619005358,0.470371300555608,0.999001072755213
"sp|P0A9B2|G3P1_ECOLI",0.131832808721133,0.687691826866326,8.83015365425089,0.191703323452118,0.852310292157201,0.999001072755213
"sp|P0A9B6|E4PD_ECOLI",-0.0806596410179985,0.455757288158415,7.0288682660218,-0.176979377211764,0.864516396919253,0.999001072755213
"sp|P0A9C0|GLPA_ECOLI",0.085973994134579,0.500868724233379,9.19865783485196,0.17164975566436,0.867429808233881,0.999001072755213
"sp|P0A9C3|GALM_ECOLI",-0.0616598237052113,0.702151037568885,8.56374840145142,-0.0878156128896444,0.932042242673217,0.999001072755213
"sp|P0A9C5|GLN1B_ECOLI",0.0665190846417001,0.448097335170008,8.97840636277355,0.148447846976066,0.885269914557647,0.999001072755213
"sp|P0A9C9|GLPX_ECOLI",0.105566620890385,0.399795646112203,8.80464904638873,0.26405145207799,0.797816577552719,0.999001072755213
"sp|P0A9D2|GSTA_ECOLI",0.0777955172463823,0.432412350531436,9.23486271639325,0.179910488566692,0.861108830714609,0.999001072755213
"sp|P0A9D4|CYSE_ECOLI",0.187874279709558,0.643487556544482,8.87697354232903,0.291962568349325,0.777023385404699,0.999001072755213
"sp|P0A9D8|DAPD_ECOLI",-0.840830664405699,0.91399006576375,9.21329732380101,-0.919956021297761,0.381051527171136,0.999001072755213
"sp|P0A9E5|FNR_ECOLI",0.484527635911446,0.504963954422573,7.35181077412376,0.959529153849217,0.36777933341783,0.999001072755213
"sp|P0A9F1|MNTR_ECOLI",-0.0813366901500719,0.373986744586299,8.80050559012818,-0.217485489332104,0.832788547794123,0.999001072755213
"sp|P0A9F3|CYSB_ECOLI",-0.044654754355381,0.352215149437086,8.96687416298267,-0.126782605537407,0.901909897625311,0.999001072755213
"sp|P0A9G2|NHAR_ECOLI",-0.455242315928266,1.30599973079929,9.27931041807485,-0.348577649131408,0.735184912071369,0.999001072755213
"sp|P0A9G6|ACEA_ECOLI",-0.236479595505904,0.539015946814479,9.19299696464139,-0.438724673923789,0.670991195240903,0.999001072755213
"sp|P0A9G8|MODE_ECOLI",-0.0459020613219911,0.742685712264983,9.27931041807485,-0.0618054993706594,0.952028561346471,0.999001072755213
"sp|P0A9H1|MUG_ECOLI",0.795773827103185,0.635930484420075,8.5874084532465,1.25135348375204,0.243818836226496,0.999001072755213
"sp|P0A9J0|RNG_ECOLI",0.276340965362629,0.421454291743709,7.94007415549003,0.655684307352301,0.530562946630787,0.999001072755213
"sp|P0A9J4|PANE_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P0A9J6|RBSK_ECOLI",0.445774186306377,0.440277097066709,8.56446893781663,1.01248552167781,0.339053223401164,0.999001072755213
"sp|P0A9J8|CMPDT_ECOLI",-0.05779220309979,0.362187412246676,9.05105823803088,-0.159564361282742,0.876728301386379,0.999001072755213
"sp|P0A9K3|PHOL_ECOLI",-0.216732607263461,1.08790003533029,9.27931041807485,-0.199221068319627,0.846386978043787,0.999001072755213
"sp|P0A9K7|PHOU_ECOLI",0.151808631693032,0.471090460733126,8.89535998496591,0.322249428393821,0.754708203093419,0.999001072755213
"sp|P0A9K9|SLYD_ECOLI",0.871539686224256,0.846021365336797,9.08264366415361,1.03016273812104,0.329584593734525,0.999001072755213
"sp|P0A9L3|FKBB_ECOLI",-0.112396155948741,0.37255125923647,9.27931041807485,-0.301693131246134,0.769538203857366,0.999001072755213
"sp|P0A9L5|PPIC_ECOLI",0.1528387992804,0.443226420468828,8.82567124027107,0.344832329983247,0.738295301443664,0.999001072755213
"sp|P0A9L8|P5CR_ECOLI",0.302292040923398,0.838472586371561,9.27931041807485,0.360527041476154,0.726523882349113,0.999001072755213
"sp|P0A9M0|LON_ECOLI",0.276139377662785,0.703062356336122,8.96168073556965,0.392766552175874,0.703670715572653,0.999001072755213
"sp|P0A9M2|HPRT_ECOLI",-0.0541570778783677,0.396255898953725,9.27931041807485,-0.136671978944324,0.894209544910139,0.999001072755213
"sp|P0A9M5|XGPT_ECOLI",-0.0491706587962192,0.553120334868366,8.8924861090486,-0.088896856066449,0.931133750251822,0.999001072755213
"sp|P0A9M8|PTA_ECOLI",-0.245395667750726,0.628020353294059,9.12651857812385,-0.390744768801823,0.704950625747062,0.999001072755213
"sp|P0A9N4|PFLA_ECOLI",0.0607652004664951,0.345717781678086,9.27931041807485,0.175765331397031,0.86425433048301,0.999001072755213
"sp|P0A9P0|DLDH_ECOLI",-0.4732297591875,0.535698414412847,9.25613712981802,-0.883388388793691,0.399388932010954,0.999001072755213
"sp|P0A9P4|TRXB_ECOLI",0.626517945567135,0.470252181552453,9.13131797156908,1.33230205014424,0.215052681116761,0.999001072755213
"sp|P0A9P9|IDNO_ECOLI",-0.411534780704671,0.561235477078559,8.88689357893891,-0.733265799316293,0.482289814788376,0.999001072755213
"sp|P0A9Q1|ARCA_ECOLI",0.464166364176275,0.699652840306959,8.44328481040336,0.663423825982942,0.524756179310979,0.999001072755213
"sp|P0A9Q5|ACCD_ECOLI",0.416117170841043,0.761844968899474,8.48030724045117,0.546196651324149,0.599002974852379,0.999001072755213
"sp|P0A9Q7|ADHE_ECOLI",0.33329734558847,0.734729302777353,9.25292390064699,0.45363284726575,0.660545407418916,0.999001072755213
"sp|P0A9Q9|DHAS_ECOLI",-0.50655263396413,0.77871958708798,8.84342140110027,-0.650494275941333,0.531907014082453,0.999001072755213
"sp|P0A9R4|FER_ECOLI",-0.216976170950954,0.735924420124977,7.99337237485993,-0.29483485670187,0.775632417234904,0.999001072755213
"sp|P0A9R7|FTSE_ECOLI",-0.406240039120803,0.854103173437629,9.20556572307129,-0.475633450096844,0.645419761922369,0.999001072755213
"sp|P0A9S1|FUCO_ECOLI",0.153043706462078,0.438590132103641,9.12884745957585,0.348944710014391,0.735044246646116,0.999001072755213
"sp|P0A9S5|GLDA_ECOLI",-0.5652953744202,0.463525920060525,8.52252951093746,-1.21955504526346,0.255307465989861,0.999001072755213
"sp|P0A9T0|SERA_ECOLI",-0.144315923310393,0.459329871823273,9.27931041807485,-0.314187977232011,0.760327450173694,0.999001072755213
"sp|P0A9T4|TAS_ECOLI",0.0741202350412425,0.360277598765696,8.99405461949157,0.205730901102863,0.841582345071642,0.999001072755213
"sp|P0A9U3|YBIT_ECOLI",-0.202325882834585,0.462822735830686,8.65816850534006,-0.437156317464493,0.672697890564314,0.999001072755213
"sp|P0A9V1|LPTB_ECOLI",-0.0516424404590203,0.34264004628801,9.03691471484187,-0.150719219829931,0.883507854613008,0.999001072755213
"sp|P0A9W0|ULAR_ECOLI",-1.13549200049738,1.32563480063073,7.87980804213503,-0.856564718998866,0.416972024104449,0.999001072755213
"sp|P0A9W3|ETTA_ECOLI",0.294263840464378,0.649379376750851,9.19316937203182,0.453146267035331,0.66094959707102,0.999001072755213
"sp|P0A9W6|IBAG_ECOLI",3.04394087719009,1.19740361986037,8.27931041807485,2.54211765080938,0.0336796348570275,0.999001072755213
"sp|P0A9W9|YRDA_ECOLI",0.0184500077302825,0.427957750356316,8.7442606978206,0.0431117504354601,0.966580809247317,0.999001072755213
"sp|P0A9X4|MREB_ECOLI",0.278793426442644,0.502302895341218,9.27931041807485,0.555030498586431,0.591999825573728,0.999001072755213
"sp|P0A9Y6|CSPC_ECOLI",-0.319516411627631,0.875386073703527,9.27931041807485,-0.365000565151604,0.723291833058966,0.999001072755213
"sp|P0A9Z1|GLNB_ECOLI",0.0987222645958857,0.36679824123557,9.0584640172362,0.2691459595426,0.793847449247701,0.999001072755213
"sp|P0AA04|PTHP_ECOLI",-0.496421948173907,0.793034309548797,9.27647129461143,-0.625977895529325,0.546421256374403,0.999001072755213
"sp|P0AA10|RL13_ECOLI",-0.678327372989285,0.412310247177166,9.19250899998791,-1.6451867923084,0.133633177515027,0.999001072755213
"sp|P0AA16|OMPR_ECOLI",0.347074771131772,0.625544785846521,9.27931041807485,0.554836006924895,0.59212755422112,0.999001072755213
"sp|P0AA25|THIO_ECOLI",-0.36032797706733,0.79434317430222,9.27931041807485,-0.453617515356453,0.660526894359742,0.999001072755213
"sp|P0AA31|YEDF_ECOLI",0.650817922583954,0.727308672807315,8.14130343046974,0.89483041646112,0.396561365725637,0.999001072755213
"sp|P0AA39|RLUC_ECOLI",0.0734878328387906,0.377979017803515,8.85535178992818,0.194423048310559,0.850231655630112,0.999001072755213
"sp|P0AA41|TRUC_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P0AA43|RSUA_ECOLI",0.384232288373819,0.499801388259426,9.23343248930742,0.768769950223468,0.461240367370696,0.999001072755213
"sp|P0AA53|QMCA_ECOLI",-0.21435543148957,0.588328045470914,8.86074041886464,-0.364346784314853,0.724142093353498,0.999001072755213
"sp|P0AA89|DOSC_ECOLI",0.714856275136142,0.509903040606985,8.89038594475881,1.40194550376711,0.194866742213369,0.999001072755213
"sp|P0AA91|YEAY_ECOLI",0.882717850711645,0.581112431306659,8.78060309545722,1.51901388295344,0.163911411930951,0.999001072755213
"sp|P0AAB4|UBID_ECOLI",0.458125882580668,0.433449624603895,9.03528602494487,1.05692993274437,0.317982706301982,0.999001072755213
"sp|P0AAB6|GALF_ECOLI",-0.0077207724759823,0.435205771983232,9.27931041807485,-0.017740510289647,0.986221477045383,0.999001072755213
"sp|P0AAB8|USPD_ECOLI",-0.545843646987562,0.52671309381206,7.53434130298283,-1.03632063337755,0.332164567121061,0.999001072755213
"sp|P0AAC0|USPE_ECOLI",0.443465696107351,1.15135210659112,9.27931041807485,0.385169483400126,0.70879245558646,0.999001072755213
"sp|P0AAD6|SDAC_ECOLI",-0.553907086001168,0.404480127137285,9.08351109090707,-1.36942966746341,0.20376537862677,0.999001072755213
"sp|P0AAE0|CYCA_ECOLI",-0.00520965306554805,0.32206388600539,9.27812744120778,-0.0161758374407147,0.987436631413057,0.999001072755213
"sp|P0AAF3|ARAG_ECOLI",0.152203433128324,0.519430820925504,9.02750784742421,0.293019641878649,0.776131051500024,0.999001072755213
"sp|P0AAF6|ARTP_ECOLI",-0.10494510664185,0.454066965206552,9.27931041807485,-0.231122531880537,0.822235489697701,0.999001072755213
"sp|P0AAG0|DPPD_ECOLI",0.0411474018300568,0.458129997190356,9.27931041807485,0.0898159956396826,0.930342288004605,0.999001072755213
"sp|P0AAG3|GLTL_ECOLI",-0.227230182235225,0.631105319708534,6.60898034222733,-0.360051127979983,0.730038339273353,0.999001072755213
"sp|P0AAG8|MGLA_ECOLI",-0.106823815878453,0.376580340860431,9.01046944168383,-0.283668063060264,0.78307492722787,0.999001072755213
"sp|P0AAH0|PSTB_ECOLI",0.0572331720656445,0.373223765822721,9.27931041807485,0.153348144750326,0.88140688888585,0.999001072755213
"sp|P0AAH4|SAPD_ECOLI",-1.5194985924962,1.01835308452156,8.27931041807485,-1.49211370357863,0.172757403593156,0.999001072755213
"sp|P0AAH8|SAPF_ECOLI",4.24036428697244,1.00838407870438,5.39655500325203,4.20510832779179,0.00714674987724155,0.569737490309744
"sp|P0AAI3|FTSH_ECOLI",-0.0397607415197435,0.464694441006477,9.23912852076547,-0.0855631959651294,0.933639235994693,0.999001072755213
"sp|P0AAI5|FABF_ECOLI",0.156545881354427,0.71262962007901,9.26944672467979,0.219673554036486,0.830886926090485,0.999001072755213
"sp|P0AAI9|FABD_ECOLI",0.689402574180707,0.636255677909851,8.93636877095014,1.08353072218616,0.306940000289889,0.999001072755213
"sp|P0AAJ5|FDOH_ECOLI",-0.595215051834022,0.714152164172952,8.74579935931239,-0.833456904136573,0.426762281522914,0.999001072755213
"sp|P0AAN5|YAIA_ECOLI",-0.0301605038829475,0.421090588370489,9.2286460624414,-0.0716247399393579,0.94442881735954,0.999001072755213
"sp|P0AAN9|IRAP_ECOLI",1.72838190086222,0.723263012302903,9.27931041807485,2.38970038763488,0.0397910028639286,0.999001072755213
"sp|P0AAP3|FRMR_ECOLI",0.155160081812853,1.03704185211709,9.01232444820487,0.149617955626475,0.884360790213322,0.999001072755213
"sp|P0AAR3|YBAK_ECOLI",0.267834513316733,0.566575407287779,7.03872123635938,0.47272527164366,0.650716565296288,0.999001072755213
"sp|P0AAS7|YBCJ_ECOLI",-0.306885857186437,0.698085038632876,9.27931041807485,-0.439610993221456,0.670279413999753,0.999001072755213
"sp|P0AAT2|YBDF_ECOLI",-0.499498916359804,0.729937484551785,6.81344078240338,-0.684303693029985,0.516375116649931,0.999001072755213
"sp|P0AAT4|YBDG_ECOLI",-0.597935392479053,0.746557766944226,6.66167312233318,-0.800923142125348,0.450791222097628,0.999001072755213
"sp|P0AAT6|IOJAP_ECOLI",0.286236807016518,0.571931821634827,8.27931041807485,0.500473651209563,0.629772819135645,0.999001072755213
"sp|P0AAT9|YBEL_ECOLI",-0.0850102542617349,0.528153248430033,8.83634425218786,-0.160957552593746,0.87574654471853,0.999001072755213
"sp|P0AAV6|YBGS_ECOLI",-2.33836836523385,1.19279644770054,8.92920362532207,-1.96040855901418,0.0818452709796455,0.999001072755213
"sp|P0AAZ4|RARA_ECOLI",0.86782640505361,1.04519080838582,6.86179710556615,0.830304283285717,0.434300297194181,0.999001072755213
"sp|P0AAZ7|YCAR_ECOLI",0.213758014234405,0.676672890058503,8.70770479422059,0.315895637870056,0.759521685831006,0.999001072755213
"sp|P0AB03|YCBJ_ECOLI",0.209172910603965,0.509875259741044,8.61206611020725,0.410243302862351,0.691644785251054,0.999001072755213
"sp|P0AB10|PQIC_ECOLI",0.230497278630679,0.705508234899647,9.27931041807485,0.326710968389285,0.751135631635602,0.999001072755213
"sp|P0AB14|YCCJ_ECOLI",2.59279187057989,0.85759552801782,6.23142429553253,3.02332718148924,0.0222318594673225,0.999001072755213
"sp|P0AB24|EFEO_ECOLI",-0.253059937516572,0.434548029442376,8.96828417698508,-0.582352054021059,0.574676011376376,0.999001072755213
"sp|P0AB26|YCEB_ECOLI",0.569952377360043,0.611213533339134,8.67799276910267,0.932493058925453,0.376296860015015,0.999001072755213
"sp|P0AB28|YCED_ECOLI",0.0356796583805691,0.696945725482245,9.13520898554743,0.0511943140993955,0.960272649335872,0.999001072755213
"sp|P0AB38|LPOB_ECOLI",0.181776159667998,0.50589379871897,9.27931041807485,0.3593168371075,0.727399217627981,0.999001072755213
"sp|P0AB43|YCGL_ECOLI",-1.4383516728295,0.909010595610642,8.66248608333828,-1.58232663048692,0.149345682542954,0.999001072755213
"sp|P0AB52|YCHN_ECOLI",-1.69690250451933,0.917148194798162,9.09501659668912,-1.85019445509868,0.0969756940986138,0.999001072755213
"sp|P0AB55|YCII_ECOLI",0.122874248650686,0.402606409271399,8.40065827479696,0.305196951218568,0.767641829738811,0.999001072755213
"sp|P0AB65|ACYP_ECOLI",0.33379726289954,1.17074292483878,9.27931041807485,0.285115763518713,0.781817121601042,0.999001072755213
"sp|P0AB67|PNTB_ECOLI",0.137523994888455,0.424870714585555,8.82587126752862,0.323684335416255,0.753715141081972,0.999001072755213
"sp|P0AB71|ALF_ECOLI",0.331557760893534,0.694408971849009,9.17611267030816,0.477467564986512,0.644197061832126,0.999001072755213
"sp|P0AB77|KBL_ECOLI",0.265461597012828,0.927284096014724,8.96792191281552,0.286278604533096,0.781168017870857,0.999001072755213
"sp|P0AB80|ILVE_ECOLI",0.413435684921412,0.591901636328889,8.6482608169588,0.698487146421213,0.503220230187386,0.999001072755213
"sp|P0AB85|APBE_ECOLI",-1.01764790661359,1.04932434484027,5.92543378947555,-0.969812538532584,0.370043756060657,0.999001072755213
"sp|P0AB89|PUR8_ECOLI",-0.190565382080912,0.692282130229673,9.18543103351499,-0.275271271291792,0.789199966800876,0.999001072755213
"sp|P0AB91|AROG_ECOLI",1.3980884404972,0.950661547715958,9.27931041807485,1.47064793338515,0.17446376702713,0.999001072755213
"sp|P0AB98|ATP6_ECOLI",-0.274550180557311,0.501238435262933,8.93995540211698,-0.54774367096029,0.597275684027096,0.999001072755213
"sp|P0ABA0|ATPF_ECOLI",-0.0177760874420664,0.598770338979059,9.27931041807485,-0.0296876553243699,0.97694489910253,0.999001072755213
"sp|P0ABA4|ATPD_ECOLI",0.23424346538103,0.658066255128613,8.6215575662737,0.355957266544915,0.73042655661445,0.999001072755213
"sp|P0ABA6|ATPG_ECOLI",0.251246093841385,0.689681822130288,9.03544408237157,0.364292759036822,0.724019009515985,0.999001072755213
"sp|P0ABB0|ATPA_ECOLI",-0.0241980652504546,0.649698869998332,9.16852053490069,-0.0372450474640917,0.971087982032765,0.999001072755213
"sp|P0ABB4|ATPB_ECOLI",0.115270769745396,0.844987345310851,9.13017336589382,0.136417155103063,0.894452201618119,0.999001072755213
"sp|P0ABB8|ATMA_ECOLI",0.20496323428615,0.694743547369232,9.22717008081596,0.295019989839818,0.774509169695308,0.999001072755213
"sp|P0ABC3|HFLC_ECOLI",-0.194756905367641,0.691254224395029,9.17409476160781,-0.281744253408488,0.784391972362325,0.999001072755213
"sp|P0ABC7|HFLK_ECOLI",-0.0735055866551992,0.497244745332283,8.88861496551489,-0.147825768588222,0.885779213969995,0.999001072755213
"sp|P0ABD3|BFR_ECOLI",-0.139163517996,0.722867839613912,9.20116733411566,-0.192515851957569,0.851520340806747,0.999001072755213
"sp|P0ABD5|ACCA_ECOLI",-0.399669838376629,0.698001868896067,9.27931041807485,-0.572591358542824,0.580528373203946,0.999001072755213
"sp|P0ABD8|BCCP_ECOLI",-0.161122223704965,0.670888205290557,6.87515171272042,-0.240162552321492,0.817207545864339,0.999001072755213
"sp|P0ABE2|BOLA_ECOLI",-0.139145176079102,0.920332750345745,7.28000549078749,-0.15119007340207,0.883930401066782,0.999001072755213
"sp|P0ABF1|PCNB_ECOLI",-0.301015878099262,0.70120581392129,8.52365600878207,-0.42928320348047,0.67836286540515,0.999001072755213
"sp|P0ABF4|EUTM_ECOLI",-0.0557811194170281,0.430978692154737,6.98631073163933,-0.129428949580182,0.900665736353291,0.999001072755213
"sp|P0ABF6|CDD_ECOLI",0.146030780124885,0.475972896479105,9.26160194715191,0.306804822722286,0.765778074266692,0.999001072755213
"sp|P0ABH0|FTSA_ECOLI",-0.0404323021296708,0.405660169729711,9.04095579678578,-0.0996703771943166,0.922781124600301,0.999001072755213
"sp|P0ABH7|CISY_ECOLI",0.317377338252284,0.520914814886306,8.8280111702818,0.609269172583534,0.557698009276939,0.999001072755213
"sp|P0ABH9|CLPA_ECOLI",-0.0459634310707528,0.440995236937257,9.27931041807485,-0.10422659298992,0.919207639773414,0.999001072755213
"sp|P0ABI4|CORA_ECOLI",-0.27120050078204,0.596017714876499,9.27931041807485,-0.455020872723952,0.659553422137992,0.999001072755213
"sp|P0ABJ1|CYOA_ECOLI",1.14913289202848,1.30811157295965,8.88330870644022,0.878467032768872,0.402825394650249,0.999001072755213
"sp|P0ABJ9|CYDA_ECOLI",-0.751821250706314,0.68638848784087,9.19921745519301,-1.09532905056621,0.301219426613466,0.999001072755213
"sp|P0ABK2|CYDB_ECOLI",-0.326800859257972,0.399536986558213,8.35616052493753,-0.817948951543079,0.436087850219278,0.999001072755213
"sp|P0ABK5|CYSK_ECOLI",0.459206622863942,0.836745381578117,8.91471942321539,0.548800905238186,0.596616912029622,0.999001072755213
"sp|P0ABN5|DCUA_ECOLI",-0.565258503589884,1.18753179783996,8.0153275878777,-0.475994415154233,0.646782050815817,0.999001072755213
"sp|P0ABP8|DEOD_ECOLI",-0.0457876157142595,0.502738391553668,9.07888262245456,-0.0910764255993202,0.929409702053703,0.999001072755213
"sp|P0ABQ0|COABC_ECOLI",-0.360625263454704,0.373974224319101,8.73885662893374,-0.964305131219401,0.360816971287911,0.999001072755213
"sp|P0ABQ2|GARR_ECOLI",0.0926530638318133,0.359929979067173,8.61947422294641,0.257419690551872,0.802894424546116,0.999001072755213
"sp|P0ABQ4|DYR_ECOLI",-0.289076611048599,0.674207375757984,8.78536553389789,-0.428765126936801,0.67841517500747,0.999001072755213
"sp|P0ABS1|DKSA_ECOLI",-0.221111861412563,0.957104445287684,9.27931041807485,-0.231021663833253,0.822311558800746,0.999001072755213
"sp|P0ABT2|DPS_ECOLI",-0.0768197626320588,0.496510408779707,9.25925298074998,-0.154719339763414,0.880362800740616,0.999001072755213
"sp|P0ABU0|MENB_ECOLI",0.403474859005595,0.526443008256614,9.27931041807485,0.766416977104047,0.462479580019282,0.999001072755213
"sp|P0ABU2|YCHF_ECOLI",-0.192211249544663,0.50291537422644,9.23451586372601,-0.382194021887507,0.710964914737791,0.999001072755213
"sp|P0ABU5|ELBB_ECOLI",0.0471516146288965,0.71599160257235,9.02627170941446,0.0658549827393148,0.948928830167231,0.999001072755213
"sp|P0ABU9|TOLQ_ECOLI",0.330428890762068,0.406273095104037,8.83662052563513,0.813317186749599,0.437400655496784,0.999001072755213
"sp|P0ABZ4|KDSC_ECOLI",0.517370512569708,0.414091202355858,9.00192360859905,1.24941198853362,0.243022780726838,0.999001072755213
"sp|P0ABZ6|SURA_ECOLI",0.136895229106924,0.891777674643704,9.01915944729092,0.153508248747782,0.881377254676397,0.999001072755213
"sp|P0AC02|BAMD_ECOLI",0.217787626703826,0.855059888510892,9.12542095854685,0.254704529624362,0.80459853922639,0.999001072755213
"sp|P0AC19|FOLX_ECOLI",0.881197263484142,0.756127343250214,9.27931041807485,1.16540854044018,0.272935955247555,0.999001072755213
"sp|P0AC23|FOCA_ECOLI",0.440647304781154,0.527523923025524,9.27931041807485,0.835312457971378,0.424526364635335,0.999001072755213
"sp|P0AC30|FTSX_ECOLI",-0.946519740845013,0.463705888428816,8.96061100258333,-2.041207076434,0.0717623689137018,0.999001072755213
"sp|P0AC33|FUMA_ECOLI",-0.210190547170591,0.612063087063735,9.27931041807485,-0.343413206274116,0.738940450885414,0.999001072755213
"sp|P0AC38|ASPA_ECOLI",-0.275028814248693,0.848458219462725,8.95985041389726,-0.324151275737361,0.753262616302068,0.999001072755213
"sp|P0AC41|SDHA_ECOLI",0.0525530515268172,0.541404527191358,9.27931041807485,0.0970679942398088,0.924736726491604,0.999001072755213
"sp|P0AC44|DHSD_ECOLI",0.199041452978059,0.402935506159138,8.27931041807485,0.493978440558296,0.63415974857792,0.999001072755213
"sp|P0AC47|FRDB_ECOLI",-0.0736437864297937,0.380339142518979,9.10775123359598,-0.193626630017758,0.85071777021889,0.999001072755213
"sp|P0AC53|G6PD_ECOLI",0.22091811039064,0.796697470981827,9.27931041807485,0.277292345510256,0.787634352248772,0.999001072755213
"sp|P0AC59|GLRX2_ECOLI",0.487711023221562,0.543319738731911,9.27931041807485,0.897650109969982,0.392067026698485,0.999001072755213
"sp|P0AC62|GLRX3_ECOLI",-1.27483554772798,1.38769833384178,8.82299578040784,-0.91866907716078,0.382696325871925,0.999001072755213
"sp|P0AC69|GLRX4_ECOLI",0.376014736107365,0.828761045707251,9.19410816225491,0.453707058331247,0.660559499714624,0.999001072755213
"sp|P0AC75|KDTA_ECOLI",0.19088880077384,0.705067138055242,9.23637524695242,0.270738473644313,0.792545348432175,0.999001072755213
"sp|P0AC81|LGUL_ECOLI",-0.0367333199718595,0.517981280999478,9.27931041807485,-0.0709163078267619,0.944969320731643,0.999001072755213
"sp|P0AC84|GLO2_ECOLI",0.00834316774519684,0.699303819726871,9.27931041807485,0.0119306766384537,0.990733505912741,0.999001072755213
"sp|P0AC86|PHSG_ECOLI",0.0692148178944489,0.371087302750228,9.0449903441446,0.186518960313326,0.856154168618188,0.999001072755213
"sp|P0AC92|GNSA_ECOLI",-0.775752077403074,1.26093054170966,8.12849651530321,-0.615221895054785,0.555237145852908,0.999001072755213
"sp|P0ACA1|YIBF_ECOLI",0.0799027042316329,0.556552591569587,9.27931041807485,0.143567212590443,0.888911787930806,0.999001072755213
"sp|P0ACA3|SSPA_ECOLI",0.240690284485485,0.387527612872416,9.27931041807485,0.621091959619214,0.54948994233509,0.999001072755213
"sp|P0ACA7|GSTB_ECOLI",0.242782160043482,0.952517645786223,9.27931041807485,0.254884684937344,0.804371533543868,0.999001072755213
"sp|P0ACB0|DNAB_ECOLI",0.505398043891864,0.491769422942481,8.98530950765095,1.02771343705722,0.330954575667368,0.999001072755213
"sp|P0ACB2|HEM2_ECOLI",0.057883132368,0.563081548739048,8.98227113606067,0.102797068200196,0.920382454876565,0.999001072755213
"sp|P0ACB4|HEMG_ECOLI",-0.408424016135238,0.494065097300784,8.74291551585754,-0.826660329512392,0.4304115258409,0.999001072755213
"sp|P0ACB7|HEMY_ECOLI",-0.54714875315909,0.66949763322506,8.20499011194393,-0.817252707113244,0.436869827551142,0.999001072755213
"sp|P0ACC3|ERPA_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P0ACC7|GLMU_ECOLI",0.0818044870398638,0.438441195067536,9.27931041807485,0.186580293914359,0.856005301254391,0.999001072755213
"sp|P0ACD4|ISCU_ECOLI",0.498314514797944,0.607956372672805,9.27931041807485,0.819655056179715,0.43296095353563,0.999001072755213
"sp|P0ACF0|DBHA_ECOLI",-1.07319773425511,1.64836720063052,8.95367457750846,-0.651067149264196,0.531354913451596,0.999001072755213
"sp|P0ACF4|DBHB_ECOLI",-1.05733749734253,0.471955572217793,9.15107277632412,-2.24033269143097,0.051344763945647,0.999001072755213
"sp|P0ACF8|HNS_ECOLI",-0.267258509973826,0.560110948676652,9.07621598334854,-0.47715280446716,0.644533173525644,0.999001072755213
"sp|P0ACG1|STPA_ECOLI",0.474076629961895,0.940350978241449,8.71443834859235,0.504148600821861,0.626655455707205,0.999001072755213
"sp|P0ACG8|HSLR_ECOLI",0.223963796377436,0.435190937020617,8.24211115576421,0.51463341105108,0.620322373698983,0.999001072755213
"sp|P0ACI0|ROB_ECOLI",0.029827458502381,0.339826284509425,9.26504074368913,0.0877726646290474,0.931925284233269,0.999001072755213
"sp|P0ACI3|XYLR_ECOLI",0.691369572822038,0.44827610074837,7.66021018677757,1.54228514896921,0.16323765814588,0.999001072755213
"sp|P0ACJ0|LRP_ECOLI",-0.096122058836,0.478131668091606,8.84314453956175,-0.201036796453281,0.84521757488317,0.999001072755213
"sp|P0ACJ8|CRP_ECOLI",-0.472628495778291,0.601188427966709,9.27931041807485,-0.786157008006253,0.451383725158383,0.999001072755213
