"","logFC","se","df","t","pval","adjPval"
"sp|P0A873|TRMD_ECOLI",0.129540385848039,0.559776579355002,7.25093004969417,0.231414443950657,0.823388139573903,0.999197125387016
"sp|P0A877|TRPA_ECOLI",0.423738358881969,0.38966486769135,8.45830937040011,1.08744306714766,0.306855240514737,0.999197125387016
"sp|P0A879|TRPB_ECOLI",0.248319004589586,0.406946026979967,8.63491927235004,0.610201324319135,0.55744358999942,0.999197125387016
"sp|P0A881|TRPR_ECOLI",0.0113025733252289,0.406209274237541,9.23346141757892,0.0278245083065718,0.978394246408952,0.999197125387016
"sp|P0A884|TYSY_ECOLI",0.269130815148915,0.393867414263398,8.45382237082632,0.683303074594879,0.51270456617408,0.999197125387016
"sp|P0A887|UBIE_ECOLI",0.695392940360193,0.483009219688128,8.9251524692319,1.43970945484063,0.184086320185398,0.999197125387016
"sp|P0A894|RAPZ_ECOLI",0.939725394162551,0.361330160967615,9.23561451356664,2.60073886897799,0.0281255615476115,0.879321801592307
"sp|P0A8A0|YEBC_ECOLI",-1.34754368713773,0.427389101741568,7.26055974986841,-3.15296689046732,0.0153361434607302,0.619804627181217
"sp|P0A8A2|YEEN_ECOLI",1.21680650979954,0.700147533895899,9.07559182936264,1.73792872343454,0.115948807753588,0.999197125387016
"sp|P0A8A4|PSRP_ECOLI",0.313900527586249,0.371010263056155,9.15821643645868,0.846069661255538,0.419070946154908,0.999197125387016
"sp|P0A8A8|RIMP_ECOLI",0.346545306949934,0.6293835226036,8.7851181022893,0.550610707945394,0.595621836337134,0.999197125387016
"sp|P0A8B5|YBAB_ECOLI",0.9069189061502,0.829567304324176,8.69324499471132,1.09324331060641,0.303653777985357,0.999197125387016
"sp|P0A8C1|YBJQ_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P0A8C4|YGFB_ECOLI",0.642328775114832,0.734320115773658,7.26055974986841,0.874725833212528,0.409723533853602,0.999197125387016
"sp|P0A8D0|NRDR_ECOLI",1.63819757784099,0.726193504963678,8.92938451557943,2.25586922307014,0.0507401619425597,0.999197125387016
"sp|P0A8D6|YMDB_ECOLI",0.521941717799775,0.668376062839858,8.2059638130241,0.780910249212248,0.456790126566122,0.999197125387016
"sp|P0A8E1|YCFP_ECOLI",-0.0501179104852353,0.311160988641579,8.79919278656058,-0.161067461265092,0.875677523045311,0.999197125387016
"sp|P0A8E7|YAJQ_ECOLI",0.662869143664425,0.451376081259165,7.9651083918546,1.46855177131955,0.180305560436839,0.999197125387016
"sp|P0A8F0|UPP_ECOLI",-0.834066835001534,0.838976341605606,9.26055974986841,-0.994148218059789,0.345415935939612,0.999197125387016
"sp|P0A8F4|URK_ECOLI",0.512296948238296,0.46018633170754,9.26055974986841,1.11323807975217,0.293666651574734,0.999197125387016
"sp|P0A8F8|UVRB_ECOLI",-0.0713815362784424,0.320605222284463,9.22934645741122,-0.222646205728701,0.828660256601403,0.999197125387016
"sp|P0A8G0|UVRC_ECOLI",0.144520705060051,0.697419200656606,7.0904422666408,0.207222148349211,0.841662211380857,0.999197125387016
"sp|P0A8G3|UXAC_ECOLI",-0.701969676539787,0.417251007759358,8.61362341340493,-1.68236783970726,0.128303633230349,0.999197125387016
"sp|P0A8G6|NQOR_ECOLI",0.318649119337249,0.351319408570815,8.9745729322618,0.907006876259781,0.388107565558281,0.999197125387016
"sp|P0A8H6|YIHI_ECOLI",-0.152854346946073,0.923298395578644,8.89680530892687,-0.165552488424154,0.872209925050622,0.999197125387016
"sp|P0A8H8|YACG_ECOLI",0.649483204115559,0.940594581683927,8.21073700962419,0.690502812543107,0.508923655148066,0.999197125387016
"sp|P0A8I3|YAAA_ECOLI",-0.0546997791591168,0.419022658517856,9.26055974986841,-0.13054133958435,0.898930038087504,0.999197125387016
"sp|P0A8I5|TRMB_ECOLI",0.687003560150608,0.604216607015516,8.81964570388044,1.13701535537729,0.285478981924081,0.999197125387016
"sp|P0A8J4|YBED_ECOLI",0.149897989901392,0.572428047840614,8.26055974986841,0.261863461210289,0.799838448285487,0.999197125387016
"sp|P0A8J8|RHLB_ECOLI",0.331368471320479,0.311556470630755,9.01364762827181,1.06359040032009,0.315176727008532,0.999197125387016
"sp|P0A8K1|PSD_ECOLI",0.841284675085437,0.581389447115326,9.26055974986841,1.44702432983542,0.180877825717664,0.999197125387016
"sp|P0A8K5|YAEP_ECOLI",-0.298824534710941,0.788658426744886,9.17546252014769,-0.378902354399878,0.713379705790969,0.999197125387016
"sp|P0A8L1|SYS_ECOLI",-0.175453498499209,0.324616288405593,9.26055974986841,-0.540495054517994,0.601611460479031,0.999197125387016
"sp|P0A8M0|SYN_ECOLI",-0.141918010233228,0.340040781869244,9.08383045244186,-0.417355852004244,0.686109470312982,0.999197125387016
"sp|P0A8M3|SYT_ECOLI",0.147465602388097,0.258522420212726,8.5658525619856,0.570417073562726,0.583044980538589,0.999197125387016
"sp|P0A8M6|YEEX_ECOLI",0.751334720345769,0.521233535276542,8.29421411945917,1.44145506667591,0.186124366096862,0.999197125387016
"sp|P0A8N0|MATP_ECOLI",-0.1095708083106,0.810592327921055,7.95091229714963,-0.135173754471152,0.895833889735824,0.999197125387016
"sp|P0A8N3|SYK1_ECOLI",0.0277970089847192,0.275124482899107,8.37025636232478,0.101034297972358,0.921901685436885,0.999197125387016
"sp|P0A8N5|SYK2_ECOLI",0.110122701148357,0.261342179299184,9.0582433994352,0.421373623820169,0.683305157077089,0.999197125387016
"sp|P0A8N7|EPMA_ECOLI",-0.481004685762951,0.470433803994512,7.26055974986841,-1.02247049782282,0.339412932724589,0.999197125387016
"sp|P0A8P3|FETP_ECOLI",-0.734127317044697,0.358722002786115,9.15724177781068,-2.04650763360734,0.0704791463313885,0.999197125387016
"sp|P0A8Q0|FRDC_ECOLI",-0.45720359211817,0.453675760772126,8.9033744203512,-1.00777610719171,0.340163886890341,0.999197125387016
"sp|P0A8R0|RRAA_ECOLI",0.816630679749093,1.34947596970468,9.26055974986841,0.605146514708081,0.559617113836162,0.999197125387016
"sp|P0A8R4|SLYX_ECOLI",0.0319788666865198,0.496580196859834,7.26055974986841,0.0643981916490847,0.950390512109529,0.999197125387016
"sp|P0A8R7|YCJF_ECOLI",0.631266288042487,0.364542910921856,9.25742045304153,1.73166524194954,0.11644194952619,0.999197125387016
"sp|P0A8S1|ARGP_ECOLI",0.419884401236996,0.277510446411438,9.26055974986841,1.51303998341912,0.163622386530017,0.999197125387016
"sp|P0A8T1|PRMA_ECOLI",-0.99436196306169,0.52438365184935,8.37382580211127,-1.89624897640279,0.0928720864369713,0.999197125387016
"sp|P0A8T7|RPOC_ECOLI",-0.123979379375873,0.269601420990201,8.85636533917839,-0.459861743014996,0.656695894942017,0.999197125387016
"sp|P0A8U6|METJ_ECOLI",0.741614818184192,1.42746873624407,8.26055974986841,0.519531391024027,0.617021073938935,0.999197125387016
"sp|P0A8V0|RBN_ECOLI",-0.66459500151645,1.27705645704914,8.82108206944535,-0.520411605804894,0.615584722993747,0.999197125387016
"sp|P0A8V2|RPOB_ECOLI",0.00673942110872191,0.264412172327142,9.26055974986841,0.0254883164016504,0.980206286198926,0.999197125387016
"sp|P0A8V6|FADR_ECOLI",0.444940907863285,0.713933134285424,9.26055974986841,0.623224902299326,0.548176853911921,0.999197125387016
"sp|P0A8W0|NANR_ECOLI",0.657035514526943,0.487435982041521,8.0243076603821,1.34794216827221,0.214491493105235,0.999197125387016
"sp|P0A8W2|SLYA_ECOLI",-1.49625481228355,1.06782681279952,9.07220280413093,-1.40121487337522,0.194417762944493,0.999197125387016
"sp|P0A8W5|YQGE_ECOLI",-0.320167362423923,0.37409908401184,9.23701911351933,-0.85583572937535,0.413737657707955,0.999197125387016
"sp|P0A8W8|YFBU_ECOLI",-0.335644271418953,0.361933406850267,9.18542707780326,-0.927364717006656,0.377461043153994,0.999197125387016
"sp|P0A8X0|YJGA_ECOLI",-0.271817340266135,0.385086280729335,9.04968116034621,-0.705860878116264,0.498041503145586,0.999197125387016
"sp|P0A8X2|YCEI_ECOLI",-0.0768573838375864,0.323181409324373,9.20423142523227,-0.237814990652651,0.817234221019751,0.999197125387016
"sp|P0A8Y3|YIHX_ECOLI",-0.736139387067973,0.907680662284161,9.02077524906198,-0.811011424673842,0.438232405195452,0.999197125387016
"sp|P0A8Y5|YIDA_ECOLI",0.0428149027713593,0.344934699658772,9.21458834698503,0.124124661316226,0.903882168799621,0.999197125387016
"sp|P0A901|BLC_ECOLI",-0.0877360750504623,0.351930095140691,9.10328465059537,-0.249299722478659,0.808663048595327,0.999197125387016
"sp|P0A903|BAMC_ECOLI",0.0905506365779185,0.303774953649159,8.8697521942096,0.298084603388661,0.772502986899034,0.999197125387016
"sp|P0A905|SLYB_ECOLI",-0.236671107367266,0.340518983725347,9.26055974986841,-0.695030581784417,0.504100708094366,0.999197125387016
"sp|P0A908|MIPA_ECOLI",0.701441887875562,0.450445447760538,9.26055974986841,1.55721828550581,0.152898599164725,0.999197125387016
"sp|P0A910|OMPA_ECOLI",0.114012060706525,0.289861783000009,9.26055974986841,0.393332503259048,0.702976211270589,0.999197125387016
"sp|P0A912|PAL_ECOLI",-1.63984458007256,0.57469736386686,8.39172606467824,-2.85340543245029,0.0203536661434191,0.7494672177699
"sp|P0A915|OMPW_ECOLI",-0.144689310800414,0.615629518318239,7.70149064378043,-0.235026597158096,0.82031611017675,0.999197125387016
"sp|P0A917|OMPX_ECOLI",0.272057611990003,0.586133871442675,8.93362813044373,0.464156100244432,0.653638685499652,0.999197125387016
"sp|P0A921|PA1_ECOLI",0.247400660821038,0.325370787123978,9.25921782589704,0.760365314316831,0.465956552677266,0.999197125387016
"sp|P0A927|TSX_ECOLI",-0.673624251268416,0.802691034894552,9.16518949550118,-0.839207393610555,0.422701500115671,0.999197125387016
"sp|P0A937|BAME_ECOLI",0.362383941508543,0.452005941264856,8.91947691790124,0.801723845696536,0.443546349901881,0.999197125387016
"sp|P0A940|BAMA_ECOLI",0.0730462788155005,0.305412874652238,9.00409524286773,0.239172231683669,0.816327250593859,0.999197125387016
"sp|P0A944|RIMI_ECOLI",-0.21697845241028,0.37814588622667,7.26055974986841,-0.573795617811421,0.583436431244494,0.999197125387016
"sp|P0A948|RIMJ_ECOLI",-0.463916786823897,0.396262485050253,7.39278044448267,-1.17073102886604,0.278057433113459,0.999197125387016
"sp|P0A951|ATDA_ECOLI",0.169873878157412,0.301225247472134,9.1756905233918,0.563943027959923,0.586310431494893,0.999197125387016
"sp|P0A953|FABB_ECOLI",-0.196614402351101,0.270065014798091,9.14638299957763,-0.7280261847248,0.484817440921398,0.999197125387016
"sp|P0A955|ALKH_ECOLI",-0.00326485356033051,0.280904006654151,9.26055974986841,-0.0116226664020147,0.990973213437582,0.999197125387016
"sp|P0A959|ALAA_ECOLI",0.191982231869611,0.412995074590231,8.44213444231728,0.464853562866563,0.653791630872723,0.999197125387016
"sp|P0A962|ASPG1_ECOLI",-0.635776147087452,0.470500603582784,9.16175879358231,-1.35127594363561,0.209027715423479,0.999197125387016
"sp|P0A972|CSPE_ECOLI",0.185696884592355,1.47589891415928,8.83022479787188,0.125819514338578,0.902692830324235,0.999197125387016
"sp|P0A988|DPO3B_ECOLI",0.302991993926809,0.381161693992001,8.11453261471965,0.79491721939185,0.449285111859175,0.999197125387016
"sp|P0A991|ALF1_ECOLI",-0.195061071814591,0.658272192750817,9.26055974986841,-0.296322818983833,0.773521791035241,0.999197125387016
"sp|P0A993|F16PA_ECOLI",0.273873318941594,0.429098233032193,9.20580502358953,0.638253196724412,0.538860288838055,0.999197125387016
"sp|P0A996|GLPC_ECOLI",0.818463131391763,0.648763340816856,8.84283397443805,1.26157425966954,0.239363238050598,0.999197125387016
"sp|P0A998|FTNA_ECOLI",-0.318304861351296,0.309088222080522,9.04032738226999,-1.02981879804004,0.329858561195057,0.999197125387016
"sp|P0A9A6|FTSZ_ECOLI",0.291175012337701,0.320928387355132,8.73713583400888,0.907289675236779,0.388591744356102,0.999197125387016
"sp|P0A9A9|FUR_ECOLI",0.471285412920263,0.386425875448782,8.65390539325068,1.21960107452154,0.254811079822514,0.999197125387016
"sp|P0A9B2|G3P1_ECOLI",0.247219594980805,0.406508399709213,7.03764574168828,0.608153718736558,0.562190363457236,0.999197125387016
"sp|P0A9B6|E4PD_ECOLI",0.0717458796307931,0.650492624773677,7.26055974986841,0.110294685747983,0.91516273860016,0.999197125387016
"sp|P0A9C0|GLPA_ECOLI",0.0767830839985501,0.245258951103104,9.26055974986841,0.31306944620452,0.761164164460457,0.999197125387016
"sp|P0A9C3|GALM_ECOLI",0.0397210601340899,0.389922311051162,8.9861438339793,0.101869164724145,0.921097410764982,0.999197125387016
"sp|P0A9C5|GLN1B_ECOLI",0.0973214776536751,0.277284050245065,9.26055974986841,0.350981160177306,0.733455191128072,0.999197125387016
"sp|P0A9C9|GLPX_ECOLI",0.153367139924079,0.378485845277776,9.1321845239023,0.405212352952118,0.694649968334213,0.999197125387016
"sp|P0A9D2|GSTA_ECOLI",0.0844914858857417,0.2887347725588,8.84419280116461,0.292626638409252,0.776556473762049,0.999197125387016
"sp|P0A9D4|CYSE_ECOLI",0.253471446585203,0.707388860679491,8.80082875632212,0.358319816263049,0.72854809503131,0.999197125387016
"sp|P0A9D8|DAPD_ECOLI",-0.900585851547204,0.573162457575335,9.10422664796061,-1.57125757216719,0.150185918232989,0.999197125387016
"sp|P0A9E5|FNR_ECOLI",0.261247305569914,0.413209730863609,8.26055974986841,0.632238996462903,0.544329151105623,0.999197125387016
"sp|P0A9F1|MNTR_ECOLI",-0.0586270383244007,0.373630984436104,8.75804778704207,-0.156911607352058,0.878872065417239,0.999197125387016
"sp|P0A9F3|CYSB_ECOLI",-0.0312565530835196,0.337644129133271,9.25957262458748,-0.092572476126728,0.928215246191959,0.999197125387016
"sp|P0A9G2|NHAR_ECOLI",-0.489380360706649,1.57823868495179,9.26055974986841,-0.310080069239717,0.763364979656365,0.999197125387016
"sp|P0A9G6|ACEA_ECOLI",-0.253370812286783,0.276809254780538,8.71818223160873,-0.915326376958249,0.384638374584694,0.999197125387016
"sp|P0A9G8|MODE_ECOLI",-0.0800401061003789,0.423953296776015,9.26055974986841,-0.188794630703547,0.854326649988523,0.999197125387016
"sp|P0A9H1|MUG_ECOLI",0.842682991317875,0.594013134096112,8.35494226295476,1.41862686689606,0.192214714285345,0.999197125387016
"sp|P0A9J0|RNG_ECOLI",0.549005898010444,0.319258367180512,8.26055974986841,1.71962884750341,0.122624841125129,0.999197125387016
"sp|P0A9J4|PANE_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P0A9J6|RBSK_ECOLI",0.660647980743714,0.330695185708725,9.13085313712973,1.99775506053363,0.0763761113652706,0.999197125387016
"sp|P0A9J8|CMPDT_ECOLI",-0.093647453062265,0.3789139675148,9.09603621280864,-0.247147007212415,0.810282531815721,0.999197125387016
"sp|P0A9K3|PHOL_ECOLI",-0.166555457146322,0.764735740658727,9.11629501076863,-0.217794786213149,0.83238595045687,0.999197125387016
"sp|P0A9K7|PHOU_ECOLI",0.265424530476366,0.286896484614382,9.24859477597851,0.925157834656367,0.378391330543682,0.999197125387016
"sp|P0A9K9|SLYD_ECOLI",0.91637706155986,0.623096857634524,9.11809478863634,1.47068156472289,0.175023998309022,0.999197125387016
"sp|P0A9L3|FKBB_ECOLI",-0.127140522657137,0.345454868387387,9.02100741320186,-0.368038011016143,0.721332527338288,0.999197125387016
"sp|P0A9L5|PPIC_ECOLI",0.274938046090832,0.281531996541029,9.26055974986841,0.976578326686799,0.353597877467132,0.999197125387016
"sp|P0A9L8|P5CR_ECOLI",0.231131223874027,0.542145178021718,9.1584664009805,0.426327178113844,0.67971495122598,0.999197125387016
"sp|P0A9M0|LON_ECOLI",0.312440036211098,0.377480187733608,8.87513436144229,0.827699165052843,0.429534301099414,0.999197125387016
"sp|P0A9M2|HPRT_ECOLI",-0.0884909641578388,0.386625108523018,9.06681394077546,-0.228880541400664,0.824041007974875,0.999197125387016
"sp|P0A9M5|XGPT_ECOLI",0.100252576217654,0.329811529769009,8.7589609413057,0.303969289029611,0.768248231100154,0.999197125387016
"sp|P0A9M8|PTA_ECOLI",-0.258623145742415,0.301596690015141,9.01232936352761,-0.857513209874525,0.413383150137271,0.999197125387016
"sp|P0A9N4|PFLA_ECOLI",0.0280855794812982,0.331254297373187,9.25074448132358,0.0847855550977419,0.934238516872597,0.999197125387016
"sp|P0A9P0|DLDH_ECOLI",-0.351391137156587,0.328122228102583,8.43176037325364,-1.07091536952117,0.313902072315868,0.999197125387016
"sp|P0A9P4|TRXB_ECOLI",0.512761797674983,0.317988156424276,8.40083789980505,1.61251853981263,0.143710852210709,0.999197125387016
"sp|P0A9P9|IDNO_ECOLI",-0.480443608912525,0.700610481974701,8.1437426602113,-0.685749958462474,0.511916593145779,0.999197125387016
"sp|P0A9Q1|ARCA_ECOLI",0.577379726311184,0.455762792694752,8.19029215907509,1.26684261103755,0.240047712009203,0.999197125387016
"sp|P0A9Q5|ACCD_ECOLI",0.620114823360632,0.52610706401177,9.19273012594832,1.17868560561042,0.268131459411997,0.999197125387016
"sp|P0A9Q7|ADHE_ECOLI",0.305247668671727,0.367279306502341,9.22842828211215,0.831105001745536,0.426893927660861,0.999197125387016
"sp|P0A9Q9|DHAS_ECOLI",-0.440889100730305,0.627960163915427,9.22402451087459,-0.702097244483304,0.499950227807088,0.999197125387016
"sp|P0A9R4|FER_ECOLI",-0.110279088007482,0.744371312766228,7.80296329739185,-0.148150642181068,0.885980606091029,0.999197125387016
"sp|P0A9R7|FTSE_ECOLI",-0.382787506129722,0.640378103595113,9.22420693601718,-0.597752334098769,0.564390310078547,0.999197125387016
"sp|P0A9S1|FUCO_ECOLI",0.149958025014256,0.254867065185378,9.13862030510912,0.588377415124954,0.570532559005439,0.999197125387016
"sp|P0A9S5|GLDA_ECOLI",-0.667628124856863,0.348399469828478,8.91234810314136,-1.91627193114141,0.0878975791529359,0.999197125387016
"sp|P0A9T0|SERA_ECOLI",-0.178453968088779,0.460506288175622,9.26055974986841,-0.387516897534138,0.707130119000504,0.999197125387016
"sp|P0A9T4|TAS_ECOLI",0.016228209037295,0.45704089775629,9.26055974986841,0.0355071266421948,0.972428990595235,0.999197125387016
"sp|P0A9U3|YBIT_ECOLI",-0.204774425861453,0.474818471781911,8.99123227760402,-0.431268870170468,0.676428363538496,0.999197125387016
"sp|P0A9V1|LPTB_ECOLI",-0.0509206754928435,0.334925204015987,9.23743344736096,-0.152035961708074,0.882427518302205,0.999197125387016
"sp|P0A9W0|ULAR_ECOLI",-1.27950387526494,1.18483259664273,7.66505112579764,-1.07990266210641,0.312989533118869,0.999197125387016
"sp|P0A9W3|ETTA_ECOLI",0.295402448008478,0.324131970391938,9.26055974986841,0.911364737181833,0.385212567652191,0.999197125387016
"sp|P0A9W6|IBAG_ECOLI",2.81760782414801,1.00607219219385,8.26055974986841,2.80060203036118,0.0224616564449474,0.784528136739431
"sp|P0A9W9|YRDA_ECOLI",-0.0761386843929055,0.343814480051063,9.26055974986841,-0.22145281484828,0.82954616275643,0.999197125387016
"sp|P0A9X4|MREB_ECOLI",0.244655381664259,0.345960783531135,9.26055974986841,0.70717663189198,0.496865681829575,0.999197125387016
"sp|P0A9Y6|CSPC_ECOLI",-0.380271771191026,0.683554656163879,9.11507458045872,-0.556315091649171,0.591388741613535,0.999197125387016
"sp|P0A9Z1|GLNB_ECOLI",0.0175982259243676,0.509457776017186,8.97487432915953,0.0345430509706734,0.973200176202758,0.999197125387016
"sp|P0AA04|PTHP_ECOLI",-0.529170295647633,0.51369772308249,9.26055974986841,-1.03011999444401,0.329106501628812,0.999197125387016
"sp|P0AA10|RL13_ECOLI",-0.644895127835834,0.394668515162376,7.90837374043163,-1.63401716392428,0.14133393839711,0.999197125387016
"sp|P0AA16|OMPR_ECOLI",0.411054687702701,0.393751903197523,8.90289535023305,1.04394336729466,0.32402779426639,0.999197125387016
"sp|P0AA25|THIO_ECOLI",-0.394466021845712,0.642062265881499,9.26055974986841,-0.614373469377058,0.553761268382919,0.999197125387016
"sp|P0AA31|YEDF_ECOLI",0.513226661375422,0.468391025446047,8.16947516519778,1.0957226622493,0.304447997584298,0.999197125387016
"sp|P0AA39|RLUC_ECOLI",0.0265432273133316,0.323600555950959,9.13014609333655,0.0820246653635359,0.936397196548217,0.999197125387016
"sp|P0AA41|TRUC_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P0AA43|RSUA_ECOLI",0.337657787292233,0.455256849044823,9.26055974986841,0.74168634255734,0.476665515036507,0.999197125387016
"sp|P0AA53|QMCA_ECOLI",-0.0874935227760732,0.356313285982654,8.9858356546746,-0.245552232313708,0.811545309656931,0.999197125387016
"sp|P0AA89|DOSC_ECOLI",0.577658379651557,0.384316079714569,9.26055974986841,1.50308147418808,0.166129327910629,0.999197125387016
"sp|P0AA91|YEAY_ECOLI",0.974234701365716,0.429979278518302,8.87512653716063,2.26577128256716,0.0501014860644324,0.999197125387016
"sp|P0AAB4|UBID_ECOLI",0.405619767280392,0.532171633277993,9.09934364789263,0.762197272300882,0.465239578716438,0.999197125387016
"sp|P0AAB6|GALF_ECOLI",-0.0137562770560641,0.331591763878319,9.10071844460231,-0.0414855812314813,0.967804701941835,0.999197125387016
"sp|P0AAB8|USPD_ECOLI",-0.470342355372535,0.716217460104478,7.87682071180078,-0.656703280179632,0.530085872358608,0.999197125387016
"sp|P0AAC0|USPE_ECOLI",0.40932765132897,0.810273848432938,9.26055974986841,0.505171988606822,0.625241519425715,0.999197125387016
"sp|P0AAD6|SDAC_ECOLI",-0.501213232284633,0.656444113956545,9.00851802953117,-0.763527650912583,0.46467447086025,0.999197125387016
"sp|P0AAE0|CYCA_ECOLI",-0.0393037238691184,0.398861513573332,9.25990768116749,-0.0985397751640739,0.923603925682303,0.999197125387016
"sp|P0AAF3|ARAG_ECOLI",0.213969156180017,0.353455277497134,9.20574002882451,0.605364157228499,0.559563317790816,0.999197125387016
"sp|P0AAF6|ARTP_ECOLI",-0.113272420752723,0.401971042054538,8.64251139844732,-0.281792489761872,0.784733380510516,0.999197125387016
"sp|P0AAG0|DPPD_ECOLI",-0.0438054816724751,0.3897039006981,9.04644348153832,-0.112407090598795,0.912955414465625,0.999197125387016
"sp|P0AAG3|GLTL_ECOLI",-0.544004324847194,0.775836303249702,7.97375270426376,-0.701184415537856,0.503134010800198,0.999197125387016
"sp|P0AAG8|MGLA_ECOLI",-0.107222812033927,0.331790898855129,9.26050144555421,-0.323163813124193,0.753749403094855,0.999197125387016
"sp|P0AAH0|PSTB_ECOLI",0.0693789451966115,0.299331258946549,8.70938564504983,0.231779819591112,0.822062875989051,0.999197125387016
"sp|P0AAH4|SAPD_ECOLI",-1.41560498496409,0.771692243936751,8.03710216373746,-1.83441649969481,0.103759535681852,0.999197125387016
"sp|P0AAH8|SAPF_ECOLI",4.07056809478577,1.08986515942148,6.05044010333464,3.7349281785891,0.00953339367278453,0.461013793794362
"sp|P0AAI3|FTSH_ECOLI",-0.0976781249125431,0.262227092336387,8.71062990951798,-0.372494405678117,0.718426011225324,0.999197125387016
"sp|P0AAI5|FABF_ECOLI",0.126527433808347,0.364284732613144,9.26055974986841,0.3473311464379,0.736106088123974,0.999197125387016
"sp|P0AAI9|FABD_ECOLI",0.826879903967028,0.366034488546068,9.26055974986841,2.25902184040496,0.0494636424902011,0.999197125387016
"sp|P0AAJ5|FDOH_ECOLI",-0.682120254913797,0.632851120800449,8.54559641862943,-1.07785264573922,0.310582752617883,0.999197125387016
"sp|P0AAN5|YAIA_ECOLI",-0.0523992518675212,0.369705593072977,9.15389760105099,-0.141732375298899,0.890361758596482,0.999197125387016
"sp|P0AAN9|IRAP_ECOLI",1.69424385608383,0.579066569519827,9.26055974986841,2.92581880091736,0.0163796047290578,0.631186163629043
"sp|P0AAP3|FRMR_ECOLI",0.314349771191918,0.811916336869907,9.20009397896447,0.387170151550093,0.707434532904488,0.999197125387016
"sp|P0AAR3|YBAK_ECOLI",0.34909910568192,0.543418612417145,6.29802515250143,0.642412861291437,0.543269635684043,0.999197125387016
"sp|P0AAS7|YBCJ_ECOLI",-0.405938225989457,0.366652714795768,8.98814538761366,-1.10714638023496,0.296979121696507,0.999197125387016
"sp|P0AAT2|YBDF_ECOLI",-0.878668305029542,0.699562178131545,6.29488329223737,-1.2560260295609,0.253711682358181,0.999197125387016
"sp|P0AAT4|YBDG_ECOLI",-1.22279276111128,0.463990671467439,7.26055974986841,-2.63538220982765,0.0325681462234523,0.915192071797415
"sp|P0AAT6|IOJAP_ECOLI",0.264100120538819,0.565962445415868,7.35812558454841,0.466638948711091,0.654260596086923,0.999197125387016
"sp|P0AAT9|YBEL_ECOLI",0.0974194379361771,0.363559489966349,9.26055974986841,0.267960101784702,0.794603278597129,0.999197125387016
"sp|P0AAV6|YBGS_ECOLI",-2.09156899104703,0.957308717864241,9.25829725102826,-2.18484272838685,0.0559078090799459,0.999197125387016
"sp|P0AAZ4|RARA_ECOLI",0.516100911040193,1.1172551010734,6.61618079358401,0.461936500038666,0.658929898289882,0.999197125387016
"sp|P0AAZ7|YCAR_ECOLI",0.175313089361539,0.428474075915159,9.26055974986841,0.409156817684,0.691726099952696,0.999197125387016
"sp|P0AB03|YCBJ_ECOLI",0.00535130877925184,0.492381694398777,9.09527298797909,0.0108682122835335,0.991563252910075,0.999197125387016
"sp|P0AB10|PQIC_ECOLI",0.102126834094494,0.405041771355833,8.16915487461882,0.252139017051589,0.807161616036062,0.999197125387016
"sp|P0AB14|YCCJ_ECOLI",2.00256386041644,0.585619119105452,6.13148376199115,3.41956707881294,0.0136802454026014,0.566704165802764
"sp|P0AB24|EFEO_ECOLI",-0.295218746732733,0.575784336344858,9.06111633504896,-0.512724518709234,0.6204086615389,0.999197125387016
"sp|P0AB26|YCEB_ECOLI",0.570278022313482,0.365841144696453,9.26055974986841,1.55881324607885,0.152523361076871,0.999197125387016
"sp|P0AB28|YCED_ECOLI",0.0582820351583894,0.39817636696384,9.19135246295422,0.146372411810373,0.886787572933772,0.999197125387016
"sp|P0AB38|LPOB_ECOLI",0.101607578343237,0.307820954353717,8.98294088232679,0.330086619855254,0.748902220408321,0.999197125387016
"sp|P0AB43|YCGL_ECOLI",-1.12484933537112,1.02744949650557,8.65672240740278,-1.09479769000502,0.303128904571681,0.999197125387016
"sp|P0AB52|YCHN_ECOLI",-1.62464594730956,0.680878328992786,9.26055974986841,-2.38610318191927,0.0400805471922605,0.992430681839344
"sp|P0AB55|YCII_ECOLI",0.0243821098985121,0.602609683217633,9.26055974986841,0.0404608664240573,0.96858463252056,0.999197125387016
"sp|P0AB65|ACYP_ECOLI",0.154081804708977,0.929238573245624,9.05922979827108,0.165815119115001,0.871943978922369,0.999197125387016
"sp|P0AB67|PNTB_ECOLI",0.231035325721181,0.297778687922959,9.13405484839688,0.775862528418938,0.457447748259145,0.999197125387016
"sp|P0AB71|ALF_ECOLI",0.342222582478147,0.389192530834388,9.26055974986841,0.87931436336781,0.401471673173768,0.999197125387016
"sp|P0AB77|KBL_ECOLI",0.246914805925104,0.546248960825414,8.81568817904284,0.452018811261446,0.662171602815615,0.999197125387016
"sp|P0AB80|ILVE_ECOLI",0.612163236661027,0.689068666360746,8.44105259813255,0.888392211902642,0.398937411847148,0.999197125387016
"sp|P0AB85|APBE_ECOLI",-2.00827325201624,1.23861457027346,5.7216750458183,-1.62138674953005,0.158459738020018,0.999197125387016
"sp|P0AB89|PUR8_ECOLI",-0.185666391796052,0.440146146096124,9.26055974986841,-0.421828961681977,0.682773829835944,0.999197125387016
"sp|P0AB91|AROG_ECOLI",1.35938370792243,0.863836596409421,9.25230747602657,1.57365839045576,0.149099107787087,0.999197125387016
