"","logFC","se","df","t","pval","adjPval"
"sp|P0A805|RRF_ECOLI",0.0205646435415593,0.124905267529862,8.56198858227584,0.164641923821529,0.873046920959041,0.98277451097472
"sp|P0A809|RUVA_ECOLI",0.022261422168029,0.230848974454466,8.35520741057196,0.0964328397846964,0.925449954474366,0.990582887979144
"sp|P0A812|RUVB_ECOLI",0.0657912314040296,0.227527407978156,8.50011720628438,0.289157389822442,0.779388748378207,0.960044309719129
"sp|P0A817|METK_ECOLI",0.00207286725987053,0.0894303293263097,7.7586236466535,0.0231785712463066,0.982092832018722,0.99575263639692
"sp|P0A821|SELA_ECOLI",0.0866236837257082,0.0802734270641205,8.33578923697484,1.07910783049683,0.310771987273007,0.853021845712743
"sp|P0A825|GLYA_ECOLI",0.0682426327394641,0.106128644364657,8.50434818845245,0.643018038607775,0.537161184307399,0.890111037903861
"sp|P0A830|DCTA_ECOLI",-0.119280988334735,0.159776272093167,8.01527631615675,-0.746550077630931,0.476659516936577,0.880751001516169
"sp|P0A832|SSRP_ECOLI",-0.0977048864499853,0.112961977787896,8.53812308805162,-0.864936046299059,0.410716032792599,0.867226279293543
"sp|P0A836|SUCC_ECOLI",-0.000434224868082244,0.0925646579682307,8.56198858227584,-0.00469104383480005,0.996364574391896,0.999450064719104
"sp|P0A840|SURE_ECOLI",-0.0488967828680928,0.147226496378278,7.92865308742356,-0.332119449086524,0.748408626038568,0.954819454101106
"sp|P0A847|TGT_ECOLI",0.0630829772253605,0.0971847880515894,7.93650103622583,0.649103408980773,0.534600168855518,0.890111037903861
"sp|P0A850|TIG_ECOLI",0.0534754347520234,0.0882317673469929,8.38839131683559,0.60607915221417,0.560501731313351,0.899696780559167
"sp|P0A853|TNAA_ECOLI",-0.0203133688896824,0.0959394532327685,8.56198858227584,-0.211731130470361,0.837270583243946,0.972636735781127
"sp|P0A855|TOLB_ECOLI",0.0975602833522599,0.105508994161467,8.56198858227584,0.9246631922484,0.380463660753667,0.861959619700122
"sp|P0A858|TPIS_ECOLI",0.212157996602972,0.0971870934086602,8.56198858227584,2.18298530352043,0.0584008860405104,0.84319588144277
"sp|P0A862|TPX_ECOLI",0.152778255274975,0.138511367125398,8.56198858227584,1.10300156908177,0.30006158864424,0.853021845712743
"sp|P0A867|TALA_ECOLI",-0.0287282582039186,0.085839660726489,8.19812498554142,-0.3346734826394,0.746273522693131,0.953650340377587
"sp|P0A870|TALB_ECOLI",0.0894809142704939,0.0839116765972847,7.94922205403491,1.06637023474024,0.31756967698587,0.853021845712743
"sp|P0A873|TRMD_ECOLI",-0.114817658082832,0.11611821830539,8.21538926972151,-0.988799688442184,0.350985946583764,0.853021845712743
"sp|P0A877|TRPA_ECOLI",0.139373430795706,0.0950253924465772,8.32984946524314,1.46669671345016,0.179167802760889,0.853021845712743
"sp|P0A879|TRPB_ECOLI",0.0651903580129782,0.117370366128027,7.97821321759725,0.555424338898872,0.593832006527833,0.917339069382172
"sp|P0A881|TRPR_ECOLI",0.00647843826020033,0.111432328119775,7.16586208032724,0.0581378704861738,0.955226908877514,0.992838669320515
"sp|P0A884|TYSY_ECOLI",0.0405118382011656,0.11505708443601,8.55147710013899,0.352102075241586,0.733282265203853,0.950434523998127
"sp|P0A887|UBIE_ECOLI",0.0913012416843122,0.101782874266468,8.56198858227584,0.897019683736631,0.394230938448165,0.861959619700122
"sp|P0A890|TUSA_ECOLI",0.336197118716782,0.440805774251146,7.96003274099138,0.762687646930041,0.467646677239028,0.880751001516169
"sp|P0A894|RAPZ_ECOLI",0.102426167181586,0.12796599623446,7.83706490522137,0.800417065436045,0.44705143671267,0.877125262588242
"sp|P0A8A0|YEBC_ECOLI",-0.200100400514001,0.144041591671511,8.44763713986507,-1.38918487495149,0.200299752688443,0.853021845712743
"sp|P0A8A2|YEEN_ECOLI",-0.0808549782189445,0.1055099610521,8.22181059320758,-0.766325543225431,0.464914076065089,0.880751001516169
"sp|P0A8A4|PSRP_ECOLI",0.307360413978175,0.184396386144682,8.44435031820213,1.66684619153551,0.132113414859346,0.84319588144277
"sp|P0A8A8|RIMP_ECOLI",-0.18630920334219,0.124918752025341,7.20493444254093,-1.49144304054844,0.178272890883429,0.853021845712743
"sp|P0A8B2|YFCN_ECOLI",0.240281401609492,0.24389750500607,8.56198858227584,0.985173676145282,0.351557500131134,0.853021845712743
"sp|P0A8B5|YBAB_ECOLI",0.157268220818254,0.0959363510817946,8.56198858227584,1.63929750344755,0.137299096506885,0.84319588144277
"sp|P0A8C1|YBJQ_ECOLI",0.248130872794885,0.140710689402621,6.56198858227584,1.7634116771676,0.124043825988418,0.84319588144277
"sp|P0A8C4|YGFB_ECOLI",-0.319157875920533,0.374877232423558,8.56198858227584,-0.851366389623604,0.41774017226919,0.868941535466178
"sp|P0A8D0|NRDR_ECOLI",-0.0846651614969528,0.155564696781083,8.42043951365785,-0.544244055681202,0.600385199937209,0.918661876212619
"sp|P0A8D3|YAII_ECOLI",-0.192691883084107,0.293206939421727,8.56198858227584,-0.657187321228278,0.528328337414458,0.890111037903861
"sp|P0A8D6|YMDB_ECOLI",-0.0513574525629786,0.126920739659656,8.54589684947109,-0.404641926139857,0.69568058965127,0.940985624876561
"sp|P0A8E1|YCFP_ECOLI",0.0859520249020926,0.0987913236690926,8.56198858227584,0.870036170281451,0.40800990292811,0.866901937575222
"sp|P0A8E5|YACL_ECOLI",0.219588337952804,0.185340997686972,8.18432020713872,1.18478016571203,0.269365841444002,0.853021845712743
"sp|P0A8E7|YAJQ_ECOLI",-0.103384040521907,0.130426763939109,8.37461618127645,-0.792659707252828,0.449846461278594,0.877125262588242
"sp|P0A8F0|UPP_ECOLI",0.0616767306044397,0.114650447337273,8.1966901509753,0.537954556976148,0.604903799013672,0.918661876212619
"sp|P0A8F4|URK_ECOLI",0.00272511326937184,0.0922903779201882,8.56198858227584,0.0295275989846795,0.977120569448517,0.994512856914782
"sp|P0A8F8|UVRB_ECOLI",-0.00924357927270017,0.105080062064095,7.56461386575474,-0.0879670138285789,0.932186765155824,0.991395657010294
"sp|P0A8G0|UVRC_ECOLI",-0.443181081996581,0.214472842266885,7.73880722648492,-2.06637389290107,0.0738154893771417,0.84319588144277
"sp|P0A8G3|UXAC_ECOLI",0.0861051531844778,0.0733453442018938,8.38209361850349,1.17396890179506,0.272682450983493,0.853021845712743
"sp|P0A8G6|NQOR_ECOLI",0.00502404500893411,0.101722386202338,8.49637210884582,0.0493897675477319,0.961750130295245,0.992838669320515
"sp|P0A8G9|EX7S_ECOLI",0.0196306790365543,0.139339904396087,8.27928034543452,0.14088339676732,0.891329744465546,0.988642919198494
"sp|P0A8H6|YIHI_ECOLI",0.00620592433954415,0.147099050262537,8.56198858227584,0.0421887451242414,0.967315615885589,0.992838669320515
"sp|P0A8H8|YACG_ECOLI",0.063688445594385,0.0891778764551967,7.63397834106464,0.714173157356829,0.49637227256314,0.880751001516169
"sp|P0A8I3|YAAA_ECOLI",-0.110793251683985,0.105033671493228,7.88260870403458,-1.05483555995782,0.322755726937337,0.853021845712743
"sp|P0A8I5|TRMB_ECOLI",-0.0524902434073028,0.101344921585435,8.40040157207354,-0.517936593034442,0.617864351632178,0.921132044675899
"sp|P0A8I8|RLMH_ECOLI",0.460887179520433,0.260002918782894,7.56198858227584,1.77262309853252,0.116400455839637,0.84319588144277
"sp|P0A8J2|DNAT_ECOLI",0.254064949833305,0.131484853186507,7.56198858227584,1.93227541938174,0.0915146640415545,0.84319588144277
"sp|P0A8J4|YBED_ECOLI",0.012599578657307,0.0958238306765501,8.41677751286612,0.131486902249154,0.898479132172225,0.98888252140737
"sp|P0A8J8|RHLB_ECOLI",0.106215181237546,0.0807493063819279,8.18284632433624,1.31536958020629,0.2240455967805,0.853021845712743
"sp|P0A8K1|PSD_ECOLI",-0.0674069358481341,0.134195332168354,8.31594709004756,-0.502304623856583,0.628482597150014,0.926387719175016
"sp|P0A8K5|YAEP_ECOLI",0.196895538272601,0.132987508924507,7.68732189498683,1.48055663170872,0.178503341408103,0.853021845712743
"sp|P0A8L1|SYS_ECOLI",0.155364874208165,0.0842259879746294,8.46604869664382,1.84461919585869,0.100272796787182,0.84319588144277
"sp|P0A8L7|YCIU_ECOLI",-0.698776428487761,0.291346769401933,7.70906811245815,-2.39843547921326,0.0444087906406113,0.84319588144277
"sp|P0A8M0|SYN_ECOLI",-0.0128416507167314,0.0708516417472607,8.17138011169096,-0.181247045234881,0.860588858084488,0.978811064639278
"sp|P0A8M3|SYT_ECOLI",-0.037767475307499,0.0782606305561881,8.37038745009306,-0.482585880526268,0.641758352559544,0.929952801880769
"sp|P0A8M6|YEEX_ECOLI",0.260715869257473,0.189215907907609,8.25233789627151,1.37787500078892,0.204448761696535,0.853021845712743
"sp|P0A8N0|MATP_ECOLI",-0.280456215672233,0.194912748154224,7.6051602725318,-1.43888082399989,0.190038725991234,0.853021845712743
"sp|P0A8N3|SYK1_ECOLI",0.194755271662489,0.0938100087472541,8.56198858227584,2.07606069185224,0.0692722310224986,0.84319588144277
"sp|P0A8N5|SYK2_ECOLI",0.0688020024901523,0.0917877610074016,8.31807679302149,0.749577086694643,0.474173628358417,0.880751001516169
"sp|P0A8N7|EPMA_ECOLI",0.135753514745608,0.343581875593344,4.56198858227584,0.395112560903192,0.710550177694124,0.944583371253678
"sp|P0A8P3|FETP_ECOLI",-0.275802666361871,0.192387716499056,8.56198858227584,-1.43357731658105,0.187183431142197,0.853021845712743
"sp|P0A8Q0|FRDC_ECOLI",0.182123810760915,0.138419392363546,8.56198858227584,1.3157391291141,0.222399131055087,0.853021845712743
"sp|P0A8R0|RRAA_ECOLI",0.0901917060090093,0.124701463604417,8.34054129766257,0.723261005942313,0.4893039393934,0.880751001516169
"sp|P0A8R4|SLYX_ECOLI",-0.117843741318698,0.197077136864392,8.56198858227584,-0.597957445463529,0.565346528764813,0.90371891719637
"sp|P0A8R7|YCJF_ECOLI",-0.0326661435294706,0.126760139246711,7.20022324485406,-0.25770043898337,0.803848627005835,0.961162894508109
"sp|P0A8S1|ARGP_ECOLI",0.0644586466392006,0.0855794093514932,8.56198858227584,0.753202752013103,0.471529836401328,0.880751001516169
"sp|P0A8T1|PRMA_ECOLI",0.142128524411285,0.119692440504414,8.12693716679823,1.18744779379817,0.268596385294504,0.853021845712743
"sp|P0A8T7|RPOC_ECOLI",0.0701651263587242,0.0806319436991709,8.34624208621364,0.87019018939321,0.408525749764521,0.866901937575222
"sp|P0A8U0|SYDP_ECOLI",0.0983502230067631,0.134784572713341,8.38186207448268,0.729684570176544,0.485473071502231,0.880751001516169
"sp|P0A8U2|YAFD_ECOLI",0.292636089980033,0.21074995220483,8.56198858227584,1.38854641207993,0.200027436174293,0.853021845712743
"sp|P0A8U6|METJ_ECOLI",-0.0296085503970079,0.223760376221209,8.39012157256004,-0.132322580507895,0.897847775170218,0.98888252140737
"sp|P0A8V0|RBN_ECOLI",-0.249336792975579,0.120657742483362,7.73654822374207,-2.06647984492135,0.0738140300506536,0.84319588144277
"sp|P0A8V2|RPOB_ECOLI",0.0964302121933699,0.0883353540011763,8.09362962559447,1.09163780780327,0.306419470126849,0.853021845712743
"sp|P0A8V6|FADR_ECOLI",0.0433235884127045,0.097690912347689,7.31797839241844,0.443476136843852,0.670237694592619,0.936472231572239
"sp|P0A8W0|NANR_ECOLI",0.120492222811272,0.100822418245743,8.56198858227584,1.19509356061651,0.26410206552739,0.853021845712743
"sp|P0A8W2|SLYA_ECOLI",0.270425070304839,0.11243586230018,8.16725867067033,2.40514960949791,0.0422246404456504,0.84319588144277
"sp|P0A8W5|YQGE_ECOLI",-0.117022060447547,0.141206093532521,8.56198858227584,-0.828732369262773,0.429751778324801,0.871500348078716
"sp|P0A8W8|YFBU_ECOLI",0.0636255445207675,0.102230532132401,8.30539066099212,0.622373210758257,0.550397835965469,0.896410651179508
"sp|P0A8X0|YJGA_ECOLI",-0.0609311318341142,0.145355518152572,7.48645196456442,-0.419186919138205,0.686847076735214,0.93960114936796
"sp|P0A8X2|YCEI_ECOLI",-0.0829410618474422,0.181757301358202,8.4559537368003,-0.456328638396674,0.659646919304851,0.93642421189576
"sp|P0A8Y3|YIHX_ECOLI",0.0972775260752852,0.117021403388434,8.56198858227584,0.831279776678011,0.428388136951837,0.871500348078716
"sp|P0A8Y5|YIDA_ECOLI",0.0414063355509527,0.101711225851016,8.45613375962945,0.407097006299028,0.694047792321911,0.940523739082384
"sp|P0A8Z0|YCIA_ECOLI",-0.222971295181547,0.124284020960749,7.00082994780627,-1.79404635815544,0.115884656404216,0.84319588144277
"sp|P0A8Z7|YQIA_ECOLI",-0.23872112693718,0.131103767471506,8.56198858227584,-1.82085634563525,0.103663670163729,0.84319588144277
"sp|P0A901|BLC_ECOLI",-0.158205241421548,0.165598808505478,8.26329333336085,-0.955352534534178,0.36650959141574,0.857949360414558
"sp|P0A903|BAMC_ECOLI",0.055679625522883,0.0905908746276475,8.07869211475425,0.614627309337072,0.555712031958422,0.89802274040295
"sp|P0A905|SLYB_ECOLI",-0.142549000428603,0.117052423039626,7.28970724540866,-1.21782186756053,0.261237923665506,0.853021845712743
"sp|P0A908|MIPA_ECOLI",0.330314060842357,0.241468329352948,7.36865384036666,1.36793947979631,0.21158623092044,0.853021845712743
"sp|P0A910|OMPA_ECOLI",0.00288500931904875,0.102496377282048,8.56198858227584,0.028147427212084,0.978189671076894,0.994512856914782
"sp|P0A912|PAL_ECOLI",-0.0283096644292023,0.111833082750358,8.45863221036755,-0.253142126935705,0.806202715388144,0.963065705370555
"sp|P0A915|OMPW_ECOLI",0.251027921484492,0.147245048715811,7.82228448143908,1.70483098531201,0.127480526156016,0.84319588144277
"sp|P0A917|OMPX_ECOLI",0.206108591466112,0.155734602650176,7.42627904972245,1.32346047672584,0.224971473316603,0.853021845712743
"sp|P0A921|PA1_ECOLI",0.0324343728417422,0.101722879437433,8.18080935283089,0.318850321787161,0.757829142936408,0.95569016653625
"sp|P0A927|TSX_ECOLI",0.207209201210051,0.188065300469767,6.8741479505956,1.10179390186528,0.307626791021111,0.853021845712743
"sp|P0A935|MLTA_ECOLI",-0.0899255978293222,0.205663692104504,8.48027723818856,-0.43724585953474,0.67285520245824,0.937031547674824
"sp|P0A937|BAME_ECOLI",0.164762777443747,0.132903011214384,8.56198858227584,1.23972192908383,0.247979576613113,0.853021845712743
"sp|P0A940|BAMA_ECOLI",0.101045433171803,0.0914276429666298,8.34929180546117,1.10519564863641,0.299902669480875,0.853021845712743
"sp|P0A944|RIMI_ECOLI",0.100056482890455,0.263253052941654,7.43109088837039,0.38007719862087,0.714519551231276,0.944649362916146
"sp|P0A948|RIMJ_ECOLI",0.103992417239168,0.158119004121776,7.73741767684402,0.657684494136313,0.529815950702786,0.890111037903861
"sp|P0A951|ATDA_ECOLI",-0.30437231413529,0.20477096601168,8.56198858227584,-1.48640366387649,0.173038428502534,0.853021845712743
"sp|P0A953|FABB_ECOLI",0.158690936743853,0.108228269465661,7.83879569514467,1.46626142621824,0.181509467529566,0.853021845712743
"sp|P0A955|ALKH_ECOLI",-0.128590056113215,0.149217034652853,8.56198858227584,-0.861765256308534,0.412300688595305,0.867226279293543
"sp|P0A959|ALAA_ECOLI",0.0195056556006502,0.112064203118772,8.56198858227584,0.174057861991639,0.865865571786038,0.979883307890955
"sp|P0A962|ASPG1_ECOLI",0.109043500704015,0.121907933784778,8.56198858227584,0.894474193094974,0.395516413961716,0.861959619700122
"sp|P0A964|CHEW_ECOLI",0.282303074645614,0.328952762460844,8.48241319697492,0.858187274469894,0.414379666012407,0.867226279293543
"sp|P0A972|CSPE_ECOLI",-0.103406458142921,0.0902191704658206,8.30982225564902,-1.14616946275399,0.283656721314674,0.853021845712743
"sp|P0A988|DPO3B_ECOLI",0.134254845936652,0.109001789285336,8.56198858227584,1.23167561575719,0.250824952017219,0.853021845712743
"sp|P0A991|ALF1_ECOLI",0.0601080487621189,0.113175547250831,8.56198858227584,0.531104555906422,0.608844997496695,0.918661876212619
"sp|P0A993|F16PA_ECOLI",0.133809195576342,0.0980501123998249,8.56198858227584,1.36470211304501,0.207131722086037,0.853021845712743
"sp|P0A996|GLPC_ECOLI",-0.140899079746999,0.178751385157617,8.3981355389544,-0.788240491802395,0.452229986728927,0.877125262588242
"sp|P0A998|FTNA_ECOLI",0.469986680227904,0.139548052895224,8.06194474531723,3.36792001376602,0.00970610136183817,0.387145250545771
"sp|P0A9A6|FTSZ_ECOLI",0.080727838751214,0.084659694110079,7.56327590082441,0.95355693875113,0.36978409520435,0.858061446767876
"sp|P0A9A9|FUR_ECOLI",0.0365052358139615,0.0823905128145026,8.21481789767134,0.443075720333856,0.669147517817417,0.936472231572239
"sp|P0A9B2|G3P1_ECOLI",-0.3061602172467,0.157827267612863,8.33324980063409,-1.93984361433466,0.0869145771694801,0.84319588144277
"sp|P0A9B6|E4PD_ECOLI",0.0499346882975686,0.156853527856956,8.3306680862414,0.318352344252702,0.758052793511212,0.95569016653625
"sp|P0A9C0|GLPA_ECOLI",0.0738171767960881,0.0743540263399443,8.05595942689362,0.992779818790152,0.349696830684468,0.853021845712743
"sp|P0A9C3|GALM_ECOLI",0.238898648705535,0.143162625420566,8.45686587267675,1.66872218222967,0.131681482404776,0.84319588144277
"sp|P0A9C5|GLN1B_ECOLI",0.140799215032919,0.136162778661368,8.56198858227584,1.03405068857388,0.32943417630898,0.853021845712743
"sp|P0A9C9|GLPX_ECOLI",-0.0707728026887689,0.110725709656946,8.37936610474078,-0.639172265484134,0.53978718555982,0.890344096732604
"sp|P0A9D2|GSTA_ECOLI",0.0265836686692347,0.0868320529813241,8.43682784912947,0.306150410551186,0.766909446588677,0.957348039753947
"sp|P0A9D4|CYSE_ECOLI",0.159288553401936,0.128928536689354,8.24410732384568,1.23547941745227,0.250698696953111,0.853021845712743
"sp|P0A9D8|DAPD_ECOLI",0.0688446680958254,0.0931751128976291,8.01580125391744,0.738873997088306,0.481056368813171,0.880751001516169
"sp|P0A9F1|MNTR_ECOLI",0.406845976269821,0.218230917783877,8.49370753700296,1.86429118477491,0.0971230319812926,0.84319588144277
"sp|P0A9F3|CYSB_ECOLI",-0.156268671110511,0.118591875127653,7.74587881463996,-1.31770132601667,0.225239841074994,0.853021845712743
"sp|P0A9F6|GCVA_ECOLI",-0.00114134546300956,0.13111573448078,7.94443840740797,-0.00870487030049672,0.993269226052932,0.999450064719104
"sp|P0A9G2|NHAR_ECOLI",0.209280711362849,0.209499499076967,8.56198858227584,0.998955664738662,0.345208956062345,0.853021845712743
"sp|P0A9G6|ACEA_ECOLI",0.0992364865926239,0.088044752126207,8.56198858227584,1.12711415724556,0.290289388548801,0.853021845712743
"sp|P0A9G8|MODE_ECOLI",-0.0658612263382129,0.150649575054326,8.55826178664199,-0.437181627060433,0.672802546248465,0.937031547674824
"sp|P0A9H1|MUG_ECOLI",-0.014964622965251,0.111404477451641,8.56198858227584,-0.134326943652215,0.89624836003993,0.98888252140737
"sp|P0A9H5|BTUR_ECOLI",-0.159682921453179,0.241870971463514,8.19657667049009,-0.660198784860245,0.527239947078224,0.890111037903861
"sp|P0A9H7|CFA_ECOLI",-0.256231267965468,0.357799394487042,8.28963902910596,-0.716131083264724,0.493587990970537,0.880751001516169
"sp|P0A9I3|GCVR_ECOLI",0.111133593365994,0.13217327238414,8.56198858227584,0.840817446382064,0.423309051842451,0.871500348078716
"sp|P0A9J0|RNG_ECOLI",-0.0725680598780608,0.0723380440271968,8.56198858227584,-1.00317973555903,0.343280572051255,0.853021845712743
"sp|P0A9J4|PANE_ECOLI",-0.265527074884671,0.220315151274069,8.4708624825228,-1.20521477233474,0.260707741714071,0.853021845712743
"sp|P0A9J6|RBSK_ECOLI",0.187811236949572,0.140497975147908,7.37893436934846,1.33675404753596,0.221046490491959,0.853021845712743
"sp|P0A9J8|CMPDT_ECOLI",-0.0886615666913926,0.122467966455571,8.2654841091717,-0.723957204952505,0.48907332167094,0.880751001516169
"sp|P0A9K3|PHOL_ECOLI",0.165381849773937,0.109016708243374,8.56198858227584,1.51703213607157,0.165276290304454,0.853021845712743
"sp|P0A9K7|PHOU_ECOLI",0.0852228925291662,0.0846233321637637,8.31006438243993,1.00708504794212,0.342315057171785,0.853021845712743
"sp|P0A9K9|SLYD_ECOLI",0.102449850267508,0.255357267415963,8.00768754916263,0.401202015138355,0.698764492141372,0.942685473124991
"sp|P0A9L3|FKBB_ECOLI",0.0225097462988978,0.0733659023131972,8.56198858227584,0.306814822542552,0.766314396192943,0.957348039753947
"sp|P0A9L5|PPIC_ECOLI",-0.154200449881219,0.107310770651341,8.37345906004077,-1.43695221779952,0.187025592525875,0.853021845712743
"sp|P0A9L8|P5CR_ECOLI",0.138090574165821,0.0955486401233708,8.56198858227584,1.44523850875869,0.183976724891869,0.853021845712743
"sp|P0A9M0|LON_ECOLI",0.0331659008915487,0.070190506997035,8.56198858227584,0.472512627568708,0.648372041069225,0.932549415325376
"sp|P0A9M2|HPRT_ECOLI",0.0761972930438078,0.0808956718149432,7.90671524408375,0.941920517306743,0.374117443077964,0.858061446767876
"sp|P0A9M5|XGPT_ECOLI",0.0624947324441694,0.122655081197563,8.11660068896106,0.509516049673537,0.62395177804185,0.926387719175016
"sp|P0A9M8|PTA_ECOLI",-0.00244256205850734,0.0732918515494628,8.54433542826766,-0.0333265159341611,0.974179678341941,0.994512856914782
"sp|P0A9N4|PFLA_ECOLI",-0.0580759564518991,0.0960636732959106,7.81003132093388,-0.604556899182944,0.562620210002541,0.902321747039344
"sp|P0A9P0|DLDH_ECOLI",0.13075197560989,0.0776284500027212,8.56198858227584,1.68433062369925,0.128128166435348,0.84319588144277
"sp|P0A9P4|TRXB_ECOLI",0.330866522379536,0.137836130195165,8.44318592360322,2.40043392041735,0.0415922230939225,0.84319588144277
"sp|P0A9P9|IDNO_ECOLI",-5.44818314207865,1.36821552011207,6.24940336580207,-3.98196268204325,0.00668926665448171,0.291511097173334
"sp|P0A9Q1|ARCA_ECOLI",-0.0261142251445262,0.090895770088058,8.56198858227584,-0.287298574171573,0.780715210289751,0.960044309719129
"sp|P0A9Q5|ACCD_ECOLI",0.0838005379461511,0.0859573384364076,8.56198858227584,0.974908477513503,0.356342623738379,0.857006037068182
"sp|P0A9Q7|ADHE_ECOLI",0.0437514180688353,0.0810548984391774,8.34279458921513,0.539775126628106,0.60345760374072,0.918661876212619
"sp|P0A9Q9|DHAS_ECOLI",0.298555628711121,0.175990659877067,6.44548001010281,1.69642882707337,0.137299857324504,0.84319588144277
"sp|P0A9R4|FER_ECOLI",0.0209321003370489,0.166346178523482,7.44150092611028,0.1258345729541,0.903195621535963,0.98888252140737
"sp|P0A9R7|FTSE_ECOLI",0.0421206279805013,0.168558761387128,8.52615524538433,0.249886909668036,0.808590916609976,0.963888585853245
"sp|P0A9S1|FUCO_ECOLI",0.115780038229143,0.123376591609944,7.7327634173593,0.938427919902197,0.376405747316478,0.858061446767876
"sp|P0A9S5|GLDA_ECOLI",0.109526149831387,0.123655191313433,8.41795039456335,0.885738388077598,0.400352501921381,0.866901937575222
"sp|P0A9T0|SERA_ECOLI",0.0368870684485101,0.0926771025782592,7.1535297678315,0.398017065945297,0.702229054236218,0.944583371253678
"sp|P0A9T4|TAS_ECOLI",-0.0162357816909577,0.13187304794362,8.30683413943427,-0.123116754667709,0.904941557227157,0.98888252140737
"sp|P0A9T8|YBBA_ECOLI",-0.0343416458525899,0.455810978543852,7.91692628584288,-0.0753418576320798,0.941811709225436,0.992838669320515
"sp|P0A9U1|YBHF_ECOLI",0.0480010335741342,0.168505398817464,8.48519594594674,0.284863475657133,0.782578496412788,0.960044309719129
"sp|P0A9U3|YBIT_ECOLI",0.12579488323307,0.106758185844906,8.56198858227584,1.17831604422184,0.270380379335381,0.853021845712743
"sp|P0A9V1|LPTB_ECOLI",0.0895971148767952,0.0882359768737492,7.65850564307509,1.01542611133544,0.340904071616614,0.853021845712743
"sp|P0A9W0|ULAR_ECOLI",-0.0444819160551817,0.194157823756356,8.1339814859553,-0.229101847118975,0.824445423055074,0.970962464812494
"sp|P0A9W3|ETTA_ECOLI",0.10518020716263,0.0765993222833405,8.28830853731973,1.37312190274437,0.20571302706308,0.853021845712743
"sp|P0A9W6|IBAG_ECOLI",-0.247865125715285,0.121739782411175,8.06176949251167,-2.0360240572644,0.0758719553620035,0.84319588144277
"sp|P0A9W9|YRDA_ECOLI",-0.0741824918694897,0.134775333534421,8.56198858227584,-0.550415939802099,0.596099239582459,0.917482948652567
"sp|P0A9X4|MREB_ECOLI",0.056904302818076,0.077729029863778,8.56198858227584,0.732085591674078,0.483672195822138,0.880751001516169
"sp|P0A9Y6|CSPC_ECOLI",0.144513535528298,0.151196498785203,8.43074325955205,0.955799484044934,0.365774573294881,0.857949360414558
"sp|P0A9Z1|GLNB_ECOLI",0.131781093282248,0.089407914773044,8.52519338724017,1.47393095585291,0.176440597310654,0.853021845712743
"sp|P0AA04|PTHP_ECOLI",0.0774919262476191,0.119233876280954,8.56198858227584,0.649915348428518,0.532793707741566,0.890111037903861
"sp|P0AA10|RL13_ECOLI",0.00051630400235612,0.157280937710446,8.56198858227584,0.00328268644549053,0.997456006012223,0.999450064719104
"sp|P0AA16|OMPR_ECOLI",-0.00405142682869553,0.0952890161744624,8.30295743151826,-0.0425172490109235,0.967091110481313,0.992838669320515
"sp|P0AA25|THIO_ECOLI",0.179876697644753,0.118596561977353,8.56198858227584,1.51671089486643,0.165356072194026,0.853021845712743
"sp|P0AA31|YEDF_ECOLI",0.416596394664675,0.228580265054571,8.56198858227584,1.82253876801314,0.103391358814964,0.84319588144277
"sp|P0AA37|RLUA_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P0AA39|RLUC_ECOLI",-0.158463942907692,0.224890900683329,8.27764827861512,-0.70462585380823,0.500384808666198,0.880751001516169
"sp|P0AA41|TRUC_ECOLI",-0.0754948722688265,0.211837744132335,7.82316004141347,-0.356380646791938,0.730975459769079,0.949852444403315
"sp|P0AA43|RSUA_ECOLI",-0.0809848759808376,0.100034274619866,8.46955361639044,-0.809571282328811,0.4403367854096,0.877125262588242
"sp|P0AA53|QMCA_ECOLI",0.277825156454214,0.168580052300832,7.89685363176871,1.6480310253934,0.138452615798554,0.84319588144277
"sp|P0AA57|YOBA_ECOLI",0.191165231455413,0.210695284589809,8.361998028991,0.90730664346657,0.389642259286414,0.861959619700122
"sp|P0AA89|DOSC_ECOLI",0.0743721627023244,0.147798126168152,8.56198858227584,0.503200985225685,0.627511866194761,0.926387719175016
"sp|P0AA91|YEAY_ECOLI",0.0913330223613034,0.110927605191764,8.56198858227584,0.823357019232616,0.432639008538148,0.872548427718942
"sp|P0AAA1|YAGU_ECOLI",-0.233011608637578,0.510129006004599,5.40431545924943,-0.45676996582209,0.665613703762216,0.936472231572239
"sp|P0AAB4|UBID_ECOLI",0.0916037373307907,0.115279810438019,8.23224480841455,0.794620818534764,0.449133879488944,0.877125262588242
"sp|P0AAB6|GALF_ECOLI",0.226759983459409,0.149669231086276,7.51715922203176,1.51507415260719,0.170612589915957,0.853021845712743
"sp|P0AAB8|USPD_ECOLI",-0.0496838570660809,0.224832066734276,8.19120392664696,-0.220982076924112,0.830515550040435,0.972240658973193
"sp|P0AAC0|USPE_ECOLI",0.219298694192902,0.0959409294461117,8.09822875947576,2.28576787257495,0.0512208286855455,0.84319588144277
"sp|P0AAC8|ISCA_ECOLI",0.161471442449932,0.176079302486088,7.84094489769579,0.917038176379023,0.386459576007048,0.861959619700122
"sp|P0AAD2|MTR_ECOLI",-0.0435042671151325,0.190637133181041,7.56198858227584,-0.228204581076123,0.825536293944161,0.971165122647722
