LFQ intensity BAP1	LFQ intensity BAP2	LFQ intensity BAP3	LFQ intensity BAP4	LFQ intensity BAP5	LFQ intensity BAP6	LFQ intensity DMSO1	LFQ intensity DMSO2	LFQ intensity DMSO3	LFQ intensity DMSO4	LFQ intensity DMSO5	LFQ intensity DMSO6	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant BAP_DMSO	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value BAP_DMSO	Student's T-test q-value BAP_DMSO	Student's T-test Difference BAP_DMSO	Student's T-test Test statistic BAP_DMSO	Protein IDs	Majority protein IDs	id
20.8540363311768	22.8534183502197	20.7751770019531	22.5911331176758	21.6275653839111	22.1113052368164	23.7982082366943	22.0284175872803	22.5839767456055	22.369514465332	21.7351474761963	22.9288787841797						3	3	3	6.4	6.4	6.4	54.731	0.0025552	3.3194	23995000	11	NaN	NaN	0	NaN	sp|P00742|FA10_HUMAN	sp|P00742|FA10_HUMAN	722
24.1549911499023	24.1371173858643	24.0375823974609	24.1523628234863	24.1448383331299	24.0961933135986	24.0835094451904	24.0600261688232	24.294038772583	24.1275463104248	24.3222370147705	24.2379760742188						9	9	9	15.8	15.8	15.8	85.532	0	35.149	206370000	46	0.688890438079067	0.95720859423243	-0.0670413970947266	-1.35675048907547	sp|P00751|CFAB_HUMAN	sp|P00751|CFAB_HUMAN	723
23.6681728363037	23.735725402832	23.7368602752686	23.5783081054688	23.5874919891357	23.8626842498779	23.8315181732178	23.4855442047119	23.6152648925781	23.6388721466064	23.5292186737061	23.5608081817627						7	7	7	25.3	25.3	25.3	40.764	0	24.104	148960000	46	0.637704757329276	0.959289079381159	0.0846694310506173	1.27745871729767	sp|P00813|ADA_HUMAN	sp|P00813|ADA_HUMAN	724
20.4508686065674	21.4877758026123	20.979061126709	21.6929664611816	21.1394424438477	21.3438491821289	21.7177886962891	21.6620044708252	21.1266536712646	21.1708869934082	21.109395980835	24.7093048095703						1	1	1	4.4	4.4	4.4	24.817	0.00096805	3.9835	243550000	23	NaN	NaN	0	NaN	sp|P00846|ATP6_HUMAN	sp|P00846|ATP6_HUMAN	725
27.9399967193604	27.82493019104	27.764965057373	27.9544353485107	27.9066715240479	27.8961410522461	28.0455188751221	27.8792343139648	27.8526954650879	27.8350887298584	27.7438735961914	27.5959091186523						18	18	18	58.7	58.7	58.7	46.53	0	79.959	2640800000	262	0.36692472393144	0.962370544079141	0.0558032989501953	0.823158564533831	sp|P00966|ASSY_HUMAN	sp|P00966|ASSY_HUMAN	726
19.9162521362305	22.5018272399902	21.3771457672119	22.3019485473633	23.1026782989502	21.6298046112061	20.8533954620361	21.2012252807617	21.7841815948486	20.9438514709473	20.8181304931641	21.7291469573975						3	2	2	8	6	6	52.602	0.00026157	5.7166	13456000	15	NaN	NaN	0	NaN	sp|P01008|ANT3_HUMAN	sp|P01008|ANT3_HUMAN	727
29.82737159729	29.6101856231689	29.8733940124512	29.7099094390869	29.6842002868652	29.8954906463623	29.6861381530762	30.2408180236816	30.1436996459961	30.086893081665	29.9898300170898	29.6443367004395						22	22	22	57.9	57.9	57.9	46.736	0	186.91	11456000000	491	0.982011714692877	0.920350477186625	-0.198527336120605	-1.78703215806985	sp|P01009|A1AT_HUMAN;sp|P20848|A1ATR_HUMAN	sp|P01009|A1AT_HUMAN	728
27.9063282012939	27.7888660430908	28.0260162353516	27.9772186279297	27.7259845733643	28.1441860198975	28.0153675079346	28.2158145904541	28.1144599914551	28.2179870605469	28.0820770263672	27.4732856750488						13	13	13	37.4	37.4	37.4	47.65	0	69.941	2989800000	206	0.303464623565157	0.971329776721775	-0.0917320251464844	-0.704492141792032	sp|P01011|AACT_HUMAN	sp|P01011|AACT_HUMAN	729
27.527982711792	27.6352653503418	27.0482234954834	27.4577941894531	27.6129474639893	27.2111320495605	27.5034732818604	27.4813919067383	27.6856536865234	27.4456119537354	27.7018699645996	27.9137058258057						12	12	12	28.7	28.7	28.7	53.154	0	68.795	2178300000	194	0.92546140719558	0.926417081073406	-0.206393559773762	-1.7064955531778	sp|P01019|ANGT_HUMAN	sp|P01019|ANGT_HUMAN	730
30.8179512023926	30.7643013000488	30.7816772460938	30.8067035675049	30.800313949585	30.8923664093018	30.7096462249756	30.9235858917236	30.9494209289551	30.8966312408447	30.8828525543213	30.8318309783936						58	58	45	51.1	51.1	42.9	163.29	0	323.31	21590000000	1248	0.712637933767857	0.949877720056152	-0.0551090240478516	-1.39302171083794	sp|P01023|A2MG_HUMAN	sp|P01023|A2MG_HUMAN	731
31.0892944335938	30.9799880981445	31.0527782440186	31.0185012817383	31.0061111450195	31.064453125	30.9280414581299	31.2921962738037	31.2691345214844	31.2874145507813	31.2040824890137	30.9855613708496						83	83	75	62.5	62.5	58.1	187.15	0	323.31	25616000000	1565	1.02124985844268	0.920350477186625	-0.125884056091309	-1.84239235861022	sp|P01024|CO3_HUMAN;sp|O95568|MET18_HUMAN	sp|P01024|CO3_HUMAN	732
21.5029754638672	24.0126533508301	24.2277317047119	21.7547225952148	24.2240562438965	22.5680084228516	21.6697444915771	21.7130317687988	24.6152095794678	20.4364967346191	24.4753742218018	24.3448925018311						3	3	3	19.2	19.2	19.2	15.799	0	24.044	167620000	22	0.0693742197793318	0.993815212381851	0.172566413879395	0.190976876028574	sp|P01034|CYTC_HUMAN	sp|P01034|CYTC_HUMAN	733
24.9190711975098	25.0501365661621	25.3373908996582	24.8546695709229	25.0227603912354	25.2975063323975	24.6779880523682	25.1417236328125	25.3272132873535	25.2246074676514	24.9067401885986	24.727388381958						5	5	2	43.9	43.9	11.1	21.229	0	28.057	390640000	42	0.241100421919776	0.977574009360241	0.0793123245239258	0.581180585225292	sp|P01111|RASN_HUMAN;sp|P01116|RASK_HUMAN	sp|P01111|RASN_HUMAN;sp|P01116|RASK_HUMAN	734
22.429666519165	22.0372180938721	22.8425827026367	22.4959735870361	21.285005569458	21.1386451721191	21.7045936584473	21.9014472961426	23.02073097229	21.890230178833	19.7243194580078	21.0672874450684						4	4	4	6.5	6.5	6.5	95.375	0.00026638	6.2482	47828000	15	NaN	NaN	0	NaN	sp|P01130|LDLR_HUMAN	sp|P01130|LDLR_HUMAN	735
22.200159072876	20.8422679901123	22.5693492889404	22.6249675750732	21.7555065155029	21.9515762329102	22.4773349761963	21.4714298248291	22.7655353546143	21.6654949188232	22.2716178894043	22.1781692504883						5	1	1	14.9	5.5	5.5	40.46	0	10.034	49951000	8	NaN	NaN	0	NaN	sp|P01889|HLAB_HUMAN;sp|P13747|HLAE_HUMAN	sp|P01889|HLAB_HUMAN	736
33.094856262207	33.0358085632324	33.3337821960449	33.2744750976563	33.1386909484863	33.1946182250977	32.7418594360352	33.5367012023926	33.2060203552246	33.2596817016602	33.3288421630859	33.1697196960449						51	51	49	70.2	70.2	68.8	74.139	0	323.31	109470000000	1736	0.0904469402564748	0.990014618679646	-0.0284322102864607	-0.244224951976066	sp|P02545|LMNA_HUMAN;REV__sp|Q5VX52|SPAT1_HUMAN	sp|P02545|LMNA_HUMAN	737
28.5573139190674	28.5793514251709	28.6983947753906	28.451244354248	28.7379570007324	28.6476669311523	28.8782405853271	29.3664474487305	29.4702033996582	29.3614139556885	29.3431644439697	29.2505187988281				+	BAP_DMSO	16	16	15	64	64	58.1	30.777	0	176.08	5802800000	348	4.43546584044188	0.0175212520629159	-0.666343371073406	-7.01049384979608	sp|P02647|APOA1_HUMAN	sp|P02647|APOA1_HUMAN	738
28.327787399292	28.1688747406006	28.1487998962402	28.0402507781982	28.2264652252197	28.5090732574463	28.5172443389893	28.8297157287598	28.7745780944824	28.7135829925537	28.6981639862061	28.4975090026855						20	20	20	67.8	67.8	67.8	36.154	0	211.92	4093500000	326	3.27878675848497	0.0778170251030872	-0.434923807779946	-5.01411745865099	sp|P02649|APOE_HUMAN;CON__Q03247	sp|P02649|APOE_HUMAN	739
21.8213081359863	21.6034679412842	21.5297584533691	23.1113777160645	22.6798133850098	20.6413879394531	21.6135540008545	22.1461849212646	21.8593635559082	21.7244510650635	19.925235748291	21.8975276947021						3	3	3	51	51	51	11.175	0.00073046	4.1462	3920900	8	NaN	NaN	0	NaN	sp|P02652|APOA2_HUMAN	sp|P02652|APOA2_HUMAN	740
22.0980682373047	21.7792453765869	21.9443531036377	21.7189750671387	21.3579540252686	23.2831974029541	21.3324947357178	23.7954082489014	24.0645561218262	23.6246643066406	24.0718555450439	24.239725112915						2	2	2	27.3	27.3	27.3	10.852	0	13.514	112760000	19	1.76679676028297	0.510576480182239	-1.49115180969238	-2.85481935449522	sp|P02656|APOC3_HUMAN	sp|P02656|APOC3_HUMAN	741
30.1466159820557	30.190486907959	30.2766418457031	30.0227394104004	30.1428489685059	30.2363758087158	30.3934574127197	30.6329612731934	30.482795715332	30.5053100585938	30.5160617828369	30.566198348999				+	BAP_DMSO	32	32	32	47.5	47.5	47.5	94.972	0	323.31	15420000000	755	4.4820031458307	0.0175212520629159	-0.346845944722492	-7.09982375572103	sp|P02671|FIBA_HUMAN	sp|P02671|FIBA_HUMAN	742
27.9602489471436	27.988639831543	28.1084403991699	27.7517471313477	28.0496273040771	28.0713748931885	28.0000782012939	28.0986862182617	28.1217384338379	27.950159072876	27.9906425476074	28.3551044464111						20	20	17	55.8	55.8	50.5	55.928	0	160.84	3145300000	276	0.604998807961762	0.959289079381159	-0.0977217356363944	-1.22592208742333	sp|P02675|FIBB_HUMAN	sp|P02675|FIBB_HUMAN	743
29.7312717437744	29.8634872436523	30.0490818023682	29.6767044067383	29.8069343566895	29.8998031616211	30.0630397796631	30.1951904296875	30.0366916656494	30.0489521026611	30.0400924682617	30.1981201171875						21	21	21	56.1	56.1	56.1	51.511	0	254.27	11805000000	473	2.6956092014177	0.170099708734046	-0.259133974711101	-4.13884743265266	sp|P02679|FIBG_HUMAN	sp|P02679|FIBG_HUMAN	744
26.1310062408447	26.1421718597412	25.8978843688965	26.3812618255615	26.2192077636719	25.8217964172363	25.7364730834961	25.9545135498047	26.6055488586426	26.1678886413574	26.2288703918457	26.4692058563232						9	9	8	37.4	37.4	34.8	38.298	0	33.652	850360000	122	0.254823171112577	0.974523441011804	-0.0948619842529297	-0.608961135481426	sp|P02749|APOH_HUMAN	sp|P02749|APOH_HUMAN	745
30.3267822265625	30.3299922943115	30.566198348999	30.5559978485107	30.3559455871582	30.5818119049072	30.0322303771973	30.6730346679688	30.5697326660156	30.524772644043	30.5106964111328	30.40993309021						70	70	70	41.8	41.8	41.8	272.32	0	323.31	16481000000	1131	0.00197668179545492	0.99875726400112	-0.000611941019691642	-0.00583534600213748	sp|P02751|FINC_HUMAN	sp|P02751|FINC_HUMAN	746
27.3656120300293	27.493200302124	27.279146194458	27.3868961334229	27.6213569641113	27.4050312042236	27.8586940765381	27.4559936523438	27.4361095428467	27.3691120147705	27.615686416626	27.9096488952637						8	8	8	46.3	46.3	46.3	23.01	0	111.24	2182700000	183	0.941477263283091	0.925767617118373	-0.18233362833659	-1.72940090297425	sp|P02753|RET4_HUMAN	sp|P02753|RET4_HUMAN	747
28.6664142608643	28.6291961669922	28.7668304443359	28.8180885314941	28.7281913757324	28.7835369110107	28.2243041992188	28.8366241455078	28.7114849090576	28.6836814880371	28.6658039093018	28.5045719146729						13	13	12	44.6	44.6	42.6	38.999	0	169.8	4702800000	289	0.705072759168348	0.949877720056152	0.127631187438965	1.38150041312915	sp|P02760|AMBP_HUMAN	sp|P02760|AMBP_HUMAN	748
24.8536720275879	24.8620223999023	25.0473918914795	25.1312808990479	24.7719306945801	24.7677955627441	24.6178455352783	24.9624347686768	25.0679244995117	24.9320640563965	24.8939323425293	24.8248329162598						6	6	4	33.3	33.3	24.9	23.539	0	22.479	347800000	77	0.0958268330829786	0.990014618679646	0.0225098927815779	0.257521658272425	sp|P02763|A1AG1_HUMAN	sp|P02763|A1AG1_HUMAN	749
26.7732906341553	26.851505279541	27.0268592834473	26.9549350738525	26.8413410186768	26.982723236084	26.6875247955322	27.3597602844238	27.1433601379395	27.1353569030762	27.0900268554688	27.0409297943115						8	5	5	30.5	25.1	25.1	39.34	0	107.9	1470400000	82	0.951761056357773	0.925562877105783	-0.171050707499184	-1.74406733532033	sp|P02765|FETUA_HUMAN	sp|P02765|FETUA_HUMAN	750
27.2226009368896	27.0946655273438	27.1439437866211	26.9508247375488	27.107292175293	27.0887126922607	27.2580871582031	27.2865676879883	27.2985019683838	27.4883041381836	27.3062610626221	27.2391796112061						22	22	19	52.4	52.4	48.3	68.677	0	130.49	1730900000	217	2.673130393285	0.170099708734046	-0.211476961771645	-4.10643778249066	sp|P02771|FETA_HUMAN	sp|P02771|FETA_HUMAN	751
28.1931457519531	28.203592300415	28.2215404510498	28.1398029327393	28.16086769104	28.2665576934814	27.7989082336426	28.3070430755615	28.4853897094727	28.5604877471924	28.2957916259766	27.870325088501						25	25	25	39.6	39.6	39.6	84.87	0	158.73	3454900000	382	0.0610507970297243	0.996661725294478	-0.0220731099446638	-0.16940127631991	sp|P02786|TFR1_HUMAN;sp|Q9UP52|TFR2_HUMAN	sp|P02786|TFR1_HUMAN	752
31.859790802002	31.9349098205566	31.9315338134766	31.8390979766846	31.9938163757324	31.8919696807861	31.9762020111084	32.2213554382324	32.2417831420898	32.1779823303223	32.1605987548828	32.2951850891113						46	46	45	67.8	67.8	66.8	77.063	0	323.31	49993000000	1285	3.48837851965894	0.0528293841451535	-0.270331382751465	-5.34739957357495	sp|P02787|TRFE_HUMAN	sp|P02787|TRFE_HUMAN	753
24.9484214782715	24.7629890441895	25.0405120849609	24.6993827819824	24.3889007568359	24.5612163543701	20.6713485717773	24.0592842102051	24.0392570495605	21.697925567627	21.4086990356445	24.887903213501						4	4	4	33.7	33.7	33.7	20.019	0	14.72	235990000	29	1.65319638176182	0.602429784447276	1.93950080871582	2.70236277768618	sp|P02792|FRIL_HUMAN	sp|P02792|FRIL_HUMAN	754
22.4090251922607	23.390588760376	25.0793628692627	22.3264274597168	23.6857070922852	21.7261714935303	20.8691864013672	21.860372543335	21.3735542297363	22.3139381408691	21.3374176025391	20.6964931488037						2	2	2	8.7	8.7	8.7	21.225	0.0039674	2.5569	136060000	17	NaN	NaN	0	NaN	sp|P02794|FRIH_HUMAN	sp|P02794|FRIH_HUMAN	755
25.3550453186035	25.1980171203613	25.9525814056396	25.0572605133057	25.3192405700684	25.4812679290771	20.9065895080566	25.9507369995117	25.6684989929199	26.2133045196533	25.6909637451172	25.5502471923828						3	3	3	65.6	65.6	65.6	6.0422	0	12.407	535580000	38	0.191172385316817	0.978808888766351	0.397178649902344	0.476565747340947	sp|P02795|MT2_HUMAN;sp|P80297|MT1X_HUMAN;sp|P13640|MT1G_HUMAN;sp|P80294|MT1H_HUMAN;sp|P04731|MT1A_HUMAN;sp|Q8N339|MT1M_HUMAN;sp|P04732|MT1E_HUMAN;CON__P67983	sp|P02795|MT2_HUMAN;sp|P80297|MT1X_HUMAN;sp|P13640|MT1G_HUMAN	756
21.1154727935791	20.920841217041	21.8820362091064	21.6915893554688	21.3752059936523	22.2543067932129	21.2747116088867	21.3265895843506	21.6355895996094	21.3618545532227	20.8666248321533	21.8012428283691						2	2	2	8.5	8.5	8.5	35.66	0.00025355	4.9163	14000000	7	NaN	NaN	0	NaN	sp|P03886|NU1M_HUMAN	sp|P03886|NU1M_HUMAN	757
22.9066905975342	21.6396026611328	22.3574066162109	21.4580879211426	22.4109325408936	22.0553665161133	22.0494022369385	21.7206268310547	21.6606273651123	22.1741409301758	22.2160530090332	20.6974983215332						1	1	1	13	13	13	13.186	0.0016698	3.738	31487000	9	NaN	NaN	0	NaN	sp|P03897|NU3M_HUMAN	sp|P03897|NU3M_HUMAN	758
20.6883792877197	22.4344654083252	21.0972537994385	22.5575542449951	20.2060070037842	22.6517124176025	21.4572372436523	21.0858669281006	21.8911228179932	21.0326900482178	21.149543762207	23.3236103057861						2	2	2	4.1	4.1	4.1	51.58	0.0059499	2.0462	52997000	3	NaN	NaN	0	NaN	sp|P03905|NU4M_HUMAN	sp|P03905|NU4M_HUMAN	759
23.4629249572754	22.2937107086182	20.8459072113037	21.8713665008545	21.4595432281494	23.0406455993652	20.1785049438477	21.9170055389404	21.8777866363525	21.9304943084717	20.5260734558105	22.7583656311035						3	3	3	9.6	9.6	9.6	67.026	0	8.5973	22351000	11	NaN	NaN	0	NaN	sp|P03915|NU5M_HUMAN	sp|P03915|NU5M_HUMAN	760
23.838939666748	23.7498054504395	23.9921340942383	23.7410850524902	23.3109130859375	23.5843982696533	23.6103172302246	22.4484348297119	24.0823726654053	24.1924228668213	22.3472938537598	23.2369995117188						6	6	6	11.1	11.1	11.1	67.033	0	19.84	155210000	21	0.549215615513515	0.959289079381159	0.383239110310871	1.13625180503208	sp|P04003|C4BPA_HUMAN;CON__Q28065	sp|P04003|C4BPA_HUMAN	761
24.2360057830811	24.2753314971924	24.2626285552979	24.0679244995117	24.3741130828857	24.2761135101318	24.35400390625	24.6562194824219	24.7708740234375	24.3566246032715	24.5245037078857	25.0161437988281						5	4	4	16.3	13.2	13.2	54.305	0	11.913	258810000	37	2.04974650324586	0.358139762404215	-0.364375432332359	-3.23679393740798	sp|P04004|VTNC_HUMAN	sp|P04004|VTNC_HUMAN	762
30.7135028839111	30.665599822998	30.6810188293457	30.8287334442139	30.6750564575195	30.7064380645752	30.850133895874	30.5912075042725	30.8283557891846	30.7184104919434	30.7175922393799	30.7077541351318						28	28	28	61.9	61.9	61.9	59.755	0	323.31	20021000000	952	0.213566087087505	0.977574009360241	-0.0238507588704415	-0.524211235252795	sp|P04040|CATA_HUMAN	sp|P04040|CATA_HUMAN	763
20.9215793609619	22.4657764434814	22.0667743682861	21.3820285797119	20.8194370269775	22.6717643737793	22.0329723358154	21.4646091461182	21.7489280700684	22.4347305297852	21.6552753448486	21.2622337341309						2	2	2	5.6	5.6	5.6	73.051	0.0029083	2.7597	7243000	1	NaN	NaN	0	NaN	sp|P04049|RAF1_HUMAN	sp|P04049|RAF1_HUMAN	764
22.537109375	22.9921169281006	22.0471324920654	22.7633075714111	23.1004028320313	22.3708667755127	22.5892086029053	22.6306781768799	22.394588470459	21.537670135498	22.1851940155029	22.7697143554688						5	5	5	14.2	14.2	14.2	59.716	0	13.566	60513000	20	0.566102407616981	0.959289079381159	0.283980369567871	1.16364748955817	sp|P04062|GLCM_HUMAN	sp|P04062|GLCM_HUMAN	765
25.071569442749	24.9821128845215	25.3481388092041	25.1830596923828	24.8781127929688	25.2443428039551	24.9383602142334	25.3793792724609	24.9071521759033	25.2320575714111	24.6257801055908	24.7867603302002						9	9	9	25.8	25.8	25.8	53.688	0	20.721	398520000	46	0.489120904980466	0.959289079381159	0.139641125996906	1.0368008038284	sp|P04066|FUCO_HUMAN	sp|P04066|FUCO_HUMAN	766
21.9211502075195	22.0587120056152	21.4825382232666	22.438175201416	20.6948413848877	22.2602081298828	20.9960708618164	21.5915851593018	21.2339000701904	22.9473762512207	21.5314044952393	21.4321479797363						2	2	2	4.8	4.8	4.8	52.071	0.0025108	3.0724	11632000	4	NaN	NaN	0	NaN	sp|P04070|PROC_HUMAN	sp|P04070|PROC_HUMAN	767
33.6943664550781	33.712516784668	33.7369079589844	33.7337837219238	33.6969566345215	33.6574668884277	33.9084014892578	33.7072830200195	33.6599159240723	33.7210006713867	33.6896858215332	33.7966270446777						34	34	26	83.5	83.5	69.2	39.42	0	323.31	160470000000	2168	0.507921852785242	0.959289079381159	-0.0418192545572893	-1.06826096774166	sp|P04075|ALDOA_HUMAN	sp|P04075|ALDOA_HUMAN	768
25.9803066253662	26.3422660827637	26.8342456817627	25.9834842681885	26.678955078125	26.5644187927246	25.7882556915283	26.8238372802734	26.7839412689209	26.9488220214844	26.6536254882813	26.8581619262695						6	6	6	77.6	77.6	77.6	11.139	0	40.356	1122100000	77	0.510968048249411	0.959289079381159	-0.245494524637856	-1.073327514041	sp|P04080|CYTB_HUMAN	sp|P04080|CYTB_HUMAN	769
28.6581268310547	28.7880554199219	28.7973022460938	28.6092185974121	28.7980136871338	28.732629776001	28.5200958251953	28.7837543487549	28.86794090271	28.9275894165039	28.8376178741455	29.0133724212646						104	104	101	28.8	28.8	27.9	515.6	0	303.04	5274400000	918	0.612289951347708	0.959289079381159	-0.0945040384928397	-1.23747397513168	sp|P04114|APOB_HUMAN	sp|P04114|APOB_HUMAN	770
24.5111103057861	24.4959468841553	24.7842674255371	24.0354862213135	24.395191192627	24.7095146179199	23.379545211792	24.0029029846191	24.5455722808838	24.6327285766602	24.2697086334229	22.5054721832275						3	3	3	12.6	12.6	12.6	27.661	0	32.732	230700000	33	0.930795960150673	0.925860440695232	0.599264462788902	1.71413366895165	sp|P04156|PRIO_HUMAN	sp|P04156|PRIO_HUMAN	771
30.8759880065918	30.1128444671631	30.9933452606201	30.287691116333	30.1800899505615	30.7833957672119	30.6487312316895	30.9227352142334	30.4119548797607	30.5105075836182	30.9206085205078	30.1362609863281						8	8	8	41.9	41.9	41.9	24.75	0	135.09	17829000000	392	0.0977675984877763	0.990014618679646	-0.0529073079427071	-0.262290059888795	sp|P04179|SODM_HUMAN	sp|P04179|SODM_HUMAN	772
26.3242816925049	26.4325618743896	26.2772312164307	26.2400341033936	26.4034061431885	26.2141380310059	26.1913108825684	26.0018291473389	26.4493789672852	26.2957038879395	26.2719345092773	26.4669055938721						14	14	14	50.8	50.8	50.8	48.534	0	53.285	923480000	159	0.179694354949209	0.97895599246107	0.0357650121053048	0.451649984576272	sp|P04181|OAT_HUMAN	sp|P04181|OAT_HUMAN	773
24.5468673706055	24.5248031616211	24.1491870880127	22.2537689208984	24.3854808807373	24.4467639923096	24.1488761901855	24.8331604003906	24.6383209228516	25.0804615020752	24.5688304901123	20.2521228790283						8	8	8	36.3	36.3	36.3	25.468	0	32.806	216750000	34	0.0566644500160034	0.997693731646277	0.130849838256836	0.157899805561774	sp|P04183|KITH_HUMAN	sp|P04183|KITH_HUMAN	774
21.6426963806152	21.8511180877686	21.9784870147705	21.467794418335	21.6295528411865	21.5597267150879	22.540433883667	21.8553047180176	22.2629165649414	21.0088081359863	20.0812129974365	22.4759559631348						3	3	3	9.7	9.7	9.7	54.253	0.0002582	5.3589	9742700	9	NaN	NaN	0	NaN	sp|P04217|A1BG_HUMAN	sp|P04217|A1BG_HUMAN	775
23.7510318756104	23.1431579589844	22.9834804534912	22.5363922119141	22.9331550598145	23.390344619751	21.6153583526611	23.0680389404297	23.4098930358887	23.3774280548096	23.1527500152588	22.694787979126						2	2	2	9.5	9.5	9.5	33.515	0	23.07	99036000	28	0.317612438004415	0.966290656581683	0.236550966898598	0.731491756405285	sp|P04233|HG2A_HUMAN	sp|P04233|HG2A_HUMAN	776
21.9485034942627	21.0271911621094	22.1507740020752	21.9788703918457	22.3782062530518	21.1069755554199	22.000316619873	21.1728954315186	22.8780002593994	21.6156520843506	21.0340156555176	21.830924987793						18	1	0	27.3	3	0	60.066	0.004174	2.5021	6671000	2	NaN	NaN	0	NaN	sp|P04259|K2C6B_HUMAN	sp|P04259|K2C6B_HUMAN	777
33.7577209472656	33.8178367614746	33.8025093078613	33.8591613769531	33.7233428955078	33.8507118225098	33.8282775878906	33.8024139404297	33.7242584228516	33.7700843811035	33.7788200378418	33.782829284668						20	20	20	73.7	73.7	73.7	36.053	0	323.31	167540000000	1709	0.355747963884142	0.962370544079141	0.0207665761311802	0.802695842066988	sp|P04406|G3P_HUMAN;sp|O14556|G3PT_HUMAN	sp|P04406|G3P_HUMAN	779
26.6839160919189	26.6812362670898	26.6233825683594	26.7267646789551	26.62380027771	26.7784385681152	26.7835674285889	26.8645515441895	26.6073837280273	26.7550640106201	26.6972351074219	26.7353115081787						12	12	12	31.7	31.7	31.7	51.657	0	50.279	1250900000	115	0.630506497333525	0.959289079381159	-0.0542624791463204	-1.26617728312883	sp|P04424|ARLY_HUMAN	sp|P04424|ARLY_HUMAN	780
27.5529613494873	27.6921882629395	27.7602119445801	27.6066780090332	27.6839828491211	27.8006381988525	26.8347282409668	27.5629634857178	27.8649044036865	27.7200584411621	27.5408954620361	27.1355533599854						9	9	5	27.4	27.4	14	40.84	0	122.98	2247900000	128	0.770601797907706	0.939352455965236	0.239592870076496	1.48032472584345	sp|P04439|HLAA_HUMAN;sp|P01893|HLAH_HUMAN	sp|P04439|HLAA_HUMAN	781
26.8787670135498	26.9137630462646	26.4356002807617	26.2107429504395	26.8279609680176	26.6507511138916	27.3764171600342	26.4301376342773	26.7211666107178	26.6522579193115	26.7853145599365	26.7721576690674						9	9	9	47.4	47.4	47.4	28.315	0	117.65	1256100000	130	0.35069811170483	0.962370544079141	-0.13664436340332	-0.793392249427709	sp|P04632|CPNS1_HUMAN;sp|Q96L46|CPNS2_HUMAN	sp|P04632|CPNS1_HUMAN	782
21.8601512908936	23.8554782867432	24.0892581939697	21.6027221679688	23.6061420440674	23.4370784759521	21.0972957611084	24.1623859405518	24.2005271911621	23.9716720581055	24.0484313964844	22.6558170318604						6	6	6	38.5	38.5	38.5	22.782	0	15.57	137340000	20	0.164710054123762	0.97895599246107	-0.280883153279625	-0.418583556639082	sp|P04792|HSPB1_HUMAN	sp|P04792|HSPB1_HUMAN	783
20.924825668335	21.1781597137451	21.425271987915	22.3472118377686	21.4328022003174	22.7117099761963	21.7368564605713	20.4215965270996	22.4412384033203	23.8102169036865	22.1703701019287	20.8546562194824						2	2	2	4.5	4.5	4.5	58.165	0.002905	2.7171	14535000	4	NaN	NaN	0	NaN	sp|P04798|CP1A1_HUMAN	sp|P04798|CP1A1_HUMAN	784
23.1718826293945	22.7724151611328	22.7388210296631	23.0040168762207	22.8019332885742	23.0344791412354	21.8725528717041	22.1382427215576	23.0542907714844	23.1625862121582	22.8338737487793	22.4225368499756						4	4	4	16	16	16	35.716	0	12.463	79580000	25	0.796911446269514	0.939352455965236	0.339910825093586	1.51942508841431	sp|P04818|TYSY_HUMAN	sp|P04818|TYSY_HUMAN	785
29.378776550293	29.5244178771973	29.5179195404053	29.365779876709	29.5551567077637	29.6024723052979	28.5658721923828	29.0700187683105	29.6485939025879	29.3375816345215	29.2821102142334	29.2937088012695						27	27	27	46.8	46.8	46.8	68.569	0	183.45	7872400000	487	1.06515690543768	0.883103992720112	0.291106224060059	1.90389106805647	sp|P04843|RPN1_HUMAN	sp|P04843|RPN1_HUMAN	786
28.1570167541504	28.5318164825439	28.3141918182373	28.233247756958	28.4384117126465	28.4018611907959	27.3466339111328	27.5820465087891	28.5125427246094	28.082483291626	28.0873489379883	28.2005558013916						16	16	16	43.1	43.1	43.1	69.283	0	178.83	3541300000	413	1.17698259087986	0.842109077929743	0.37748908996582	2.05871742151337	sp|P04844|RPN2_HUMAN	sp|P04844|RPN2_HUMAN	787
26.4856662750244	26.5353126525879	26.5678310394287	26.6936511993408	26.6351947784424	26.6811027526855	25.6139163970947	26.3612174987793	26.8089447021484	26.7296199798584	26.43825340271	25.9679832458496						11	11	7	44.2	44.2	31.5	40.45	0	76.101	1100000000	146	0.766883772722109	0.939352455965236	0.279803911844891	1.47477382562235	sp|P04899|GNAI2_HUMAN;sp|P63096|GNAI1_HUMAN;sp|P09471|GNAO_HUMAN;sp|P11488|GNAT1_HUMAN;sp|P19087|GNAT2_HUMAN;sp|A8MTJ3|GNAT3_HUMAN	sp|P04899|GNAI2_HUMAN	788
